Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
January 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Metteu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dornye CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dabo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Vieri CHPS,,,,,,,,,,,,,,,,,2,,4,,4,,,1,,,
January 2009,Gurungu Health Center,4,0,50,,,,,,,,,,9,1,,,,,,,4,2,,6,,12,14
February 2009,Kunchelleyiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Eggu Health Center,2,0,18,,,,,,,,,,1,,,,,,,2,,,,5,,10,1
February 2009,Poyentanga Health Center,10,0,156,,,,,,,,,,6,,,,8,,10,,23,3,20,12,,29,12
February 2009,Piisie (Wa West) CHPS,,,38,,,,,,,,,,1,1,,,,,1,,,,,1,,8,
February 2009,Maanyayiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Jenbob CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Lassia Tuolu Health Center,4,0,95,,,,,,,,,,6,2,,,2,,2,,8,3,7,6,,10,
February 2009,Chogsia CHPS,3,0,5,,,,,,,,,,2,,,,,,,,1,,,2,,3,
February 2009,Ga (Wa West) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dorimon Health Center,3,0,135,,,,,,,,,,3,2,,,5,,,1,10,1,4,2,,8,10
February 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Metteu CHPS,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1
February 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dornye CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dabo CHPS,,,25,,,,,,,,,,2,1,,,1,,2,,,,5,,,3,6
February 2009,Vieri CHPS,2,0,15,,,,,,,,,,,,,,1,,,,,,,1,,1,3
February 2009,Gurungu Health Center,3,0,74,,,,,,,,,,12,2,,,,,2,,1,,,33,,6,12
March 2009,Kunchelleyiri CHPS,,,6,,,,,,,,,,,,,,2,,,,1,,,,,5,2
March 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Eggu Health Center,3,0,41,,,,,,,,,,,,,,3,,,3,1,,,8,,11,3
March 2009,Poyentanga Health Center,17,0,176,,,,,,,,,,23,3,,,5,,35,1,11,3,14,61,,39,14
March 2009,Piisie (Wa West) CHPS,,,31,,,,,,,,,,,,,,1,,1,,,,,3,,2,
March 2009,Maanyayiri CHPS,1,0,15,,,,,,,,,,5,,,,1,,,,1,1,2,5,,3,1
March 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Jenbob CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Lassia Tuolu Health Center,6,0,132,,,,,,,,,,2,1,,,,,,,,,2,4,,,
March 2009,Chogsia CHPS,,,,,,,,,,,,,1,,,,,,1,,,,,,,6,
March 2009,Ga (Wa West) CHPS,2,0,14,,,,,,,,,,,,,,,,,2,,,,5,,4,
March 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dorimon Health Center,7,0,229,,,,,,,,,,3,,,,5,,3,,7,1,3,3,,5,8
March 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Metteu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dornye CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dabo CHPS,,,18,,,,,,,,,,3,2,,,,,,,,,7,3,,,11
March 2009,Vieri CHPS,1,0,23,,,,,,,,,,,1,,,,,1,1,,,,5,,6,5
March 2009,Gurungu Health Center,1,0,104,,,,,,,,,,6,1,,,,,1,,3,,,26,,9,5
April 2009,Kunchelleyiri CHPS,,,27,,,,,,,,,,,,,,1,,1,,2,,,,,2,2
April 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Eggu Health Center,6,0,32,,,,,,,,,,,,,,,,,2,,,,,,8,
April 2009,Poyentanga Health Center,20,0,274,,,,,,,,,,4,,,,4,,3,17,24,6,3,18,,13,12
April 2009,Piisie (Wa West) CHPS,1,0,19,,,,,,,,,,1,2,,,,,1,,,,2,,,,3
April 2009,Maanyayiri CHPS,2,0,10,,,,,,,,,,4,,,,,,,,,1,,,,3,1
April 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Jenbob CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Lassia Tuolu Health Center,7,0,74,,,,,,,,,,3,1,,,,,2,,4,2,3,4,,15,13
April 2009,Chogsia CHPS,11,0,13,,,,,,,,,,2,,,,,,3,,,,,4,,3,
April 2009,Ga (Wa West) CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,3,
April 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dorimon Health Center,9,1,145,,,,,,,,,,2,,,,2,,2,,3,1,5,2,,11,20
April 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Metteu CHPS,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dornye CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dabo CHPS,,,16,,,,,,,,,,,3,,,1,,2,,1,,,,,2,3
April 2009,Vieri CHPS,,,22,,,,,,,,,,,,,,1,,2,,,,,1,,6,2
April 2009,Gurungu Health Center,5,0,98,,,,,,,,,,5,,,,,,1,,2,,1,14,,1,3
May 2009,Kunchelleyiri CHPS,1,0,17,,,,,,,,,,,,,,,,,2,2,,,6,,1,5
May 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Eggu Health Center,2,0,46,,,,,,,,,43,,,,,1,,1,3,,,,,,,
May 2009,Poyentanga Health Center,22,0,298,,,,,,,,,363,23,4,,,16,,30,,43,9,,96,,59,20
May 2009,Piisie (Wa West) CHPS,,,15,,,,,,,,,13,,,,,,,,,,,,,,,3
May 2009,Maanyayiri CHPS,2,0,4,,,,,,,,,,1,,,,,,6,,4,4,,,,,
May 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Jenbob CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Lassia Tuolu Health Center,5,0,134,,,,,,,,,73,2,2,,,,,1,,10,1,1,4,,19,7
May 2009,Chogsia CHPS,1,0,14,,,,,,,,,,,,,,,,4,,1,,,1,,1,
May 2009,Ga (Wa West) CHPS,,,19,,,,,,,,,,,,,,3,,3,3,2,1,,7,,3,3
May 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dorimon Health Center,7,0,155,,,,,,,,,88,3,2,,,2,,,5,17,,,1,,16,14
May 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Metteu CHPS,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dornye CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dabo CHPS,,,2,,,,,,,,,89,7,,,,,,,,1,,,,,4,12
May 2009,Vieri CHPS,1,0,23,,,,,,,,,54,,,,,1,,5,,,,,,,5,5
May 2009,Gurungu Health Center,2,0,76,,,,,,,,,63,3,,,,,,,,5,,,4,,15,6
June 2009,Kunchelleyiri CHPS,,,12,,,,,,,,,,,,,,,,,1,2,,,3,,,
June 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Eggu Health Center,,,30,,,,,,,,,,,,,,,,,2,,,,3,,2,5
June 2009,Poyentanga Health Center,11,0,124,,,,,,,,,,4,,,,3,,8,5,17,5,1,19,,5,5
June 2009,Piisie (Wa West) CHPS,1,0,22,,,,,,,,,,3,,,,,,,,,,,1,,1,2
June 2009,Maanyayiri CHPS,,,,,,,,,,,,,,,,,1,,4,,5,,1,,,2,
June 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Jenbob CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Lassia Tuolu Health Center,3,0,99,,,,,,,,,,,2,,,,,4,,6,,,,,3,12
June 2009,Chogsia CHPS,2,0,9,,,,,,,,,,1,,,,,,1,1,,,,4,,4,
June 2009,Ga (Wa West) CHPS,1,0,6,,,,,,,,,,,1,,,2,,1,1,1,,,2,,17,2
June 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Dorimon Health Center,10,0,113,,,,,,,,,,4,,,,2,,2,,14,,,1,,10,12
June 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Metteu CHPS,4,0,14,,,,,,,,,,,,,,2,,,,,,,,,,1
June 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Dornye CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,1,2
June 2009,Dabo CHPS,,,27,,,,,,,,,110,,,,,,,,,,,,,,3,1
June 2009,Vieri CHPS,1,0,31,,,,,,,,,,,,,,3,,3,,,,,1,,7,4
June 2009,Gurungu Health Center,1,0,107,,,,,,,,,,,,,,1,,5,,8,2,1,5,,11,4
July 2009,Kunchelleyiri CHPS,,,14,,,,,,,,,,,,,,,,,2,,,,,,3,1
July 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Eggu Health Center,3,0,32,,,,,,,,,,,,,,1,,2,4,,,1,7,,6,4
July 2009,Poyentanga Health Center,23,0,313,,,,,,,,,,45,4,,,26,,33,4,16,2,1,82,,116,3
July 2009,Piisie (Wa West) CHPS,,,36,,,,,,,,,,2,,,,,,2,,,,,1,,8,4
July 2009,Maanyayiri CHPS,3,0,14,,,,,,,,,,,,,,,,,1,,,,,,2,1
July 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Jenbob CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Lassia Tuolu Health Center,1,0,112,,,,,,,,,,6,1,,,1,,6,,2,2,,14,,27,9
July 2009,Chogsia CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,,,4,27
July 2009,Ga (Wa West) CHPS,,,1,,,,,,,,,,,,,,,,,2,1,,,3,,10,2
July 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Dorimon Health Center,1,0,130,,,,,,,,,,3,,,,4,,,,9,2,,,,16,33
July 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Metteu CHPS,1,0,18,,,,,,,,,,,,,,,,3,,,,,2,,1,
July 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Dornye CHPS,,,26,,,,,,,,,,,,,,,,,,,,,,,2,6
July 2009,Dabo CHPS,,,23,,,,,,,,,,3,,,,,,,,,,,,,4,6
July 2009,Vieri CHPS,1,0,23,,,,,,,,,,,,,,,,1,,,,,,,1,2
July 2009,Gurungu Health Center,5,0,94,,,,,,,,,,2,3,,,1,,,,6,1,,8,,6,5
August 2009,Kunchelleyiri CHPS,1,0,17,,,,,,,,,,,,,,,,1,2,1,,,,,,
August 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Eggu Health Center,,,,,,,,,,,,,,,,,,,,2,,1,,,,13,3
August 2009,Poyentanga Health Center,6,0,148,,,,,,,,,,3,,,,3,,5,,20,2,,5,,5,11
August 2009,Piisie (Wa West) CHPS,,,31,,,,,,,,,,2,,,,,,5,,,,,,,9,5
August 2009,Maanyayiri CHPS,,,8,,,,,,,,,,5,,,,,,1,,1,,,1,,1,1
August 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Jenbob CHPS,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Lassia Tuolu Health Center,5,0,112,,,,,,,,,,2,3,,,1,,3,,7,,,6,,29,3
August 2009,Chogsia CHPS,,,14,,,,,,,,,,,,,,,,,,,1,,1,,8,1
August 2009,Ga (Wa West) CHPS,,,18,,,,,,,,,,,,,,3,,,5,,,,4,,31,1
August 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Dorimon Health Center,10,0,156,,,,,,,,,,2,,,,,,2,,9,1,,,,29,19
August 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Metteu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Dornye CHPS,,,21,,,,,,,,,,,,,,,,,,,,,1,,4,5
August 2009,Dabo CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,1,2
August 2009,Vieri CHPS,,,15,,,,,,,,,,2,,,,1,,3,,,,,,,5,2
August 2009,Gurungu Health Center,1,0,56,,,,,,,,,,,,,,1,,,,2,1,,3,,25,6
September 2009,Kunchelleyiri CHPS,,,20,,,,,,,,,,,,,,1,,1,,,,,2,,4,2
September 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Eggu Health Center,2,0,49,,,,,,,,,,,,,,,,,1,,5,,1,,20,4
September 2009,Poyentanga Health Center,17,0,174,,,,,,,,83,,13,3,,,7,,27,2,8,2,,36,,66,5
September 2009,Piisie (Wa West) CHPS,1,0,24,,,,,,,,,,13,,,,1,,,,,,,1,,9,5
September 2009,Maanyayiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Jenbob CHPS,2,0,7,,,,,,,,,,,,,,,,,,,,,,,1,
September 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Lassia Tuolu Health Center,5,0,108,,,,,,,,,,1,1,,,2,,1,,6,1,,4,,26,6
September 2009,Chogsia CHPS,3,0,14,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Ga (Wa West) CHPS,3,0,25,,,,,,,,,,,,,,2,,,,1,,,,,39,1
September 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dorimon Health Center,2,0,170,,,,,,,,63,93,3,,,,4,,2,,4,,,,,28,17
September 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Metteu CHPS,5,0,13,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dornye CHPS,,,37,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dabo CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,3,
September 2009,Vieri CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Gurungu Health Center,,,,,,,,,,,,,2,,,,,,,,2,,,6,,34,4
October 2009,Kunchelleyiri CHPS,,,30,,,,,,,,,,,,,,,,,,3,,,1,,10,
October 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Eggu Health Center,3,0,32,,,,,,,,,,,1,,,1,,,,,,,3,,38,9
October 2009,Poyentanga Health Center,17,0,256,,,,,,,1,,,29,9,,,4,,40,3,9,4,,69,,166,10
October 2009,Piisie (Wa West) CHPS,,,25,,,,,,,,,,20,,,,,,3,,,,,2,,14,4
October 2009,Maanyayiri CHPS,7,0,2,,,,,,,,,,5,,,,,,1,1,,,,2,,3,
October 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Jenbob CHPS,1,0,12,,,,,,,,,,,,,,,,,,,,,,,1,
October 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Lassia Tuolu Health Center,5,0,96,,,,,,,,,,8,2,,,,,1,,7,1,,,,32,9
October 2009,Chogsia CHPS,2,0,14,,,,,,,,,,,,,,,,,,2,,,1,,47,
October 2009,Ga (Wa West) CHPS,3,0,18,,,,,,,,,,,,,,,,,,,,,3,,36,
October 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Dorimon Health Center,4,0,132,,,,,,,,,,9,,,,3,,,1,10,2,,1,,12,16
October 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Metteu CHPS,,,15,,,,,,,,,,,,,,,,,,,,,1,,12,
October 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Dornye CHPS,,,38,,,,,,,,,,,,,,,,3,,,1,,,,11,3
October 2009,Dabo CHPS,1,0,15,,,,,,,,,,,,,,2,,,,,,,1,,5,
October 2009,Vieri CHPS,,,17,,,,,,,,,,,,,,2,,,,,,,,,3,
October 2009,Gurungu Health Center,4,0,47,,,,,,,,,,3,3,,,,,1,,1,,,7,,48,3
November 2009,Kunchelleyiri CHPS,,,12,,,,,,,,,,,,,,,,2,,1,,,,,1,
November 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Eggu Health Center,2,0,47,,,,,,,,,,,1,,,2,,1,1,,,,7,,18,7
November 2009,Poyentanga Health Center,23,0,204,,,,,,,,,,16,1,,,11,,12,2,7,3,,23,,54,12
November 2009,Piisie (Wa West) CHPS,,,27,,,,,,,,,,7,,,,,,6,,,,,1,,11,5
November 2009,Maanyayiri CHPS,,,,,,,,,,,,,3,,,,,,2,1,1,,,,,6,3
November 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Jenbob CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,7,
November 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Lassia Tuolu Health Center,3,0,55,,,,,,,,,,3,2,,,,,,,6,1,,4,,33,7
November 2009,Chogsia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Ga (Wa West) CHPS,,,6,,,,,,,,,,,,,,,,1,1,,,,3,,6,
November 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Dorimon Health Center,4,0,149,,,,,,,,,,13,,,,3,,,2,11,5,,4,,23,11
November 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Metteu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Dornye CHPS,2,0,24,,,,,,,,,,,,,,,,,,,,,3,,10,1
November 2009,Dabo CHPS,1,0,22,,,,,,,,,,,,,,2,,,2,,1,,7,,,4
November 2009,Vieri CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,3,2
November 2009,Gurungu Health Center,4,0,81,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kunchelleyiri CHPS,1,0,27,,,,,,,,,,,,,,,,1,1,,,,,,2,
December 2009,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Eggu Health Center,2,0,36,,,1,,,,2,,,1,,,,1,,3,1,,1,,5,,15,4
December 2009,Poyentanga Health Center,11,0,150,,,1,,,,,,,4,,,,8,,3,3,12,1,,14,,32,11
December 2009,Piisie (Wa West) CHPS,,,27,,,,,,,,,49,4,,,,,,3,,,2,,5,,17,7
December 2009,Maanyayiri CHPS,,,123,,,,,,,,,,1,,,,,,,,3,,,1,,1,2
December 2009,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Jenbob CHPS,,,12,,,,,,,,,6,,,,,,,,,,,,,,2,
December 2009,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Lassia Tuolu Health Center,4,0,81,,,,,,,,23,,,,,,4,,,,6,6,,5,,31,2
December 2009,Chogsia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Ga (Wa West) CHPS,,,12,,,,,,,,,,,,,,3,,,1,,,,4,,3,
December 2009,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dorimon Health Center,11,0,145,,,,,,,,9,100,12,,,,1,,,4,8,2,,10,,24,13
December 2009,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Metteu CHPS,,,,,,,,,,,,,,,,,1,,,,,,,1,,6,3
December 2009,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dornye CHPS,,,31,,,,,,,,,,,,,,,,,,,1,,5,,4,3
December 2009,Dabo CHPS,,,26,,,,,,,,,64,,,,,,,,1,1,,,6,,9,2
December 2009,Vieri CHPS,,,13,,,,,,,,,54,1,,,,2,,,,,,,,,4,3
December 2009,Gurungu Health Center,3,0,39,,,,,,,,,,,4,,,,,1,,4,1,,6,,25,2
January 2010,Kunchelleyiri CHPS,,,29,,,,,,,,,,1,,,,1,,1,,,,,1,,4,
January 2010,Tallawona CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,St. Ignatius Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Eggu Health Center,5,0,49,,,,,,,,,,1,,,,,,1,,1,3,,18,,19,2
January 2010,Poyentanga Health Center,27,0,259,,,3,,1,,,,,38,9,,,24,,24,,9,1,,57,,45,7
January 2010,Piisie (Wa West) CHPS,,,46,,,,,,,,,,1,,,,,,6,,,,,4,,14,1
January 2010,Maanyayiri CHPS,1,0,19,,,,,,,,,,4,1,,,,,,,1,,,1,,4,
January 2010,Progress Maternity,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Jenbob CHPS,4,0,7,,,,,,,,,,,,,,,,,,,,,,,2,1
January 2010,Siiriyire CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Lassia Tuolu Health Center,4,0,108,,,,,,,,,,1,5,,,,,2,,4,,,2,,51,5
January 2010,Chogsia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Ga (Wa West) CHPS,,,21,,,,,,,,,,,,,,8,,1,,,,,,,8,
January 2010,Varimpare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dorimon Health Center,11,0,234,,,,,,,,,,8,1,,,5,,5,,5,3,,20,,48,10
January 2010,Vieri Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Olli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Metteu CHPS,2,0,20,,,,,,,,,,,,,,,,1,,,,,1,,5,5
January 2010,Da-e-yiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,BULI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dornye CHPS,,,30,,,,,,,,,,,,,,,,,,,,,4,,6,2
January 2010,Dabo CHPS,1,0,26,,,,,,,,,,,,,,1,,2,,3,,,5,,16,2
