Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
July 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,1,,,1,,3,
August 2009,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Gbedemblisi CHPS,,,,,,,,,,,1,,,,,,,,,,,,,,,,
August 2009,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,25,,41,
August 2009,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,,
August 2009,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Fumbisi Health Centre,20,0,151,,,2,,,,,,,,9,,,,,,,13,2,,29,,79,7
August 2009,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,2
August 2009,Chansa CHPS,,,,,,,,,,,,,1,,,,,,,,,,,5,,2,1
August 2009,Doninga Health Centre,11,0,24,,,1,,,,,,,1,,,,,,1,,,3,,16,,14,3
August 2009,Kanjarga Health Centre,15,0,89,,,,,,,,,,,,,,,,,,,,,29,,90,2
August 2009,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,9,
September 2009,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,1,,,,,1,,,
September 2009,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,3,
September 2009,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Fumbisi Health Centre,16,0,197,,,1,,,,,,,,6,,,,,,,9,,,17,,71,12
September 2009,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,,6,1
September 2009,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,12,3
September 2009,Doninga Health Centre,9,0,15,,,,,,,,,,1,,,,,,,,,,,25,,82,
September 2009,Kanjarga Health Centre,4,0,33,,,,,,,,,,,,,,,,,,,,,15,,81,
September 2009,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,6,5
October 2009,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Fumbisi Health Centre,16,0,114,,,5,,,,,,,1,9,,,10,,,,5,11,,19,,125,6
October 2009,Kunkwak CHPS,,,,,,,,,,,,,,,,,1,,,,,,,3,,17,
October 2009,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,11,,33,2
October 2009,Doninga Health Centre,6,0,21,,,,,,,,,,,,,,,,2,,1,2,,24,,48,7
October 2009,Kanjarga Health Centre,,,,,,,,,,,,,1,1,,,1,,,,,,,9,,102,1
October 2009,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,9,4
November 2009,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
November 2009,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Fumbisi Health Centre,9,0,151,,,2,,2,,,,,,9,,,3,,,,5,3,,28,,98,4
November 2009,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,12,
November 2009,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,14,1
November 2009,Doninga Health Centre,2,0,12,,,,,,,,,,,,,,1,,2,,3,3,,23,,25,8
November 2009,Kanjarga Health Centre,12,0,91,,,,,1,,,,,2,1,,,3,,,,,,,25,,46,1
November 2009,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,9,2
December 2009,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,31,1
December 2009,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Fumbisi Health Centre,15,0,106,,,2,,1,,,,,,4,,,,,,,,,,40,,70,
December 2009,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,7,2
December 2009,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,6,,1,,,1
December 2009,Doninga Health Centre,2,0,23,,,1,,,,,,,2,,,,1,,,,,,,24,,24,
December 2009,Kanjarga Health Centre,16,0,85,,,,,,,,,,,,,,1,,,,4,,,30,,30,
December 2009,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,6,
January 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,5,
January 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Fumbisi Health Centre,10,0,163,,,1,,,,,,1,,7,,,2,,1,,6,1,,32,,66,
January 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,1,,,,,,,10,
January 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,2,
January 2010,Doninga Health Centre,4,0,18,,,,,,,,,,1,,,,,,,,,1,,35,,31,2
January 2010,Kanjarga Health Centre,14,0,89,,,,,,,,,,,,,,,,1,,1,,,14,,14,
January 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,3,
February 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,3,
February 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Fumbisi Health Centre,15,0,148,,,1,,1,,1,,,,18,,,4,,,,7,10,,32,,69,2
February 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
February 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,1,
February 2010,Doninga Health Centre,4,0,24,,,,,,,,,,,,,,,,1,,3,1,,15,,19,4
February 2010,Kanjarga Health Centre,14,0,115,,,,,,,,,,,,,,1,,1,,4,,,10,,3,1
February 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
March 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,13,,21,2
March 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,
March 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Fumbisi Health Centre,14,0,121,,,,,1,,,,,1,10,,,2,,,,6,8,1,43,,105,2
March 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,7,2
March 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,1,
March 2010,Doninga Health Centre,6,0,28,,,,,,,,,,,,,,,,,,,,,32,,16,
March 2010,Kanjarga Health Centre,16,0,102,,,,,,,,,,,,,,,,,,,,,8,,,
March 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,,1
April 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,11,,29,
April 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Fumbisi Health Centre,12,0,122,,,,,,,,,,3,9,,,4,,,,3,4,,27,,74,1
April 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,20,1
April 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,2,,,,,14,,21,1
April 2010,Doninga Health Centre,5,0,22,,,,,1,,,,,,,,,,,,,2,1,,24,,19,1
April 2010,Kanjarga Health Centre,19,0,80,,,,,,,,,,,,,,,,,,1,,,15,,22,
April 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,3,
May 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Gbedema CHPS,,,,,,,,,,,,24,,,,,,,,,,,,4,,11,
May 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Fumbisi Health Centre,19,0,137,,,1,,,,1,,,1,8,,,4,,,,1,5,,48,,48,
May 2010,Kunkwak CHPS,,,,,,,,,,,,15,,,,,,,,,,,,,,1,1
May 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,1,,,,,15,,5,
May 2010,Doninga Health Centre,5,0,25,,,1,,,,,,,,,,,,,1,,,,,32,,13,4
May 2010,Kanjarga Health Centre,17,0,75,,,,,,,,,,,,,,,,,,,1,,7,,15,
May 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,3,
June 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,24,,13,5
June 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Fumbisi Health Centre,17,0,130,,,3,,1,,,,,,8,,,2,,5,,,6,,71,,85,2
June 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,1,,,,,4,,2,
June 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,11,,1,2
June 2010,Doninga Health Centre,7,0,20,,,,,1,,,,,,1,,,1,,5,,,,,33,,13,
June 2010,Kanjarga Health Centre,12,0,100,,,,,,,,,,,,,,,,1,,,,,16,,10,
June 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,10,,,
July 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,30,,15,
July 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Fumbisi Health Centre,11,0,123,,,3,,,,,,,,4,,,,,6,,,7,,93,,58,2
July 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,7,2
July 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,1,,,,,4,,,
July 2010,Doninga Health Centre,5,0,22,,,1,,,,,,,,,,,,,,,,,,51,,16,
July 2010,Kanjarga Health Centre,15,0,91,,,,,,,,,,2,,,,,,1,,2,,,9,,21,
July 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,,
August 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,17,,26,3
August 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Fumbisi Health Centre,21,0,115,,,,,,,,,,,4,,,,,1,,,4,,61,,166,4
August 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,18,2
August 2010,Chansa CHPS,,,,,,,,,,,,,1,,,,,,,,,,,10,,10,3
August 2010,Doninga Health Centre,12,0,26,,,2,,,,,,,,,,,,,,,,,,65,,45,1
August 2010,Kanjarga Health Centre,17,0,71,,,,,,,,,,,,,,1,,1,,,,,13,,13,1
August 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,10,
September 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,14,
September 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,1,,,,,23,,44,
September 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Fumbisi Health Centre,26,0,127,,,3,,2,,2,,,,8,,,3,,4,,,1,,33,,247,2
September 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,25,4
September 2010,Chansa CHPS,,,,,,,,,,,,,1,,,,,,,,,,,19,,21,2
September 2010,Doninga Health Centre,10,0,15,,,,,,,,,,,,,,,,,,,,,46,,50,1
September 2010,Kanjarga Health Centre,15,0,67,,,,,,,,,,,,,,3,,1,,,,,26,,33,
September 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,11,
October 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Gbedemblisi CHPS,,,,,,,,,,,12,,,,,,,,,,,,,5,,16,
October 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,35,,,
October 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Fumbisi Health Centre,21,0,123,,,4,,,,,,,1,13,,,45,,2,,1,5,,51,,190,4
October 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,18,
October 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,30,,25,9
October 2010,Doninga Health Centre,4,0,15,,,,,,,,,101,,,,,,,,,,,,30,,80,
October 2010,Kanjarga Health Centre,9,0,64,,,,,,,,,,,,,,,,,,,,,35,,23,
October 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,9,
November 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,14,
November 2010,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,28,
November 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,,
November 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Fumbisi Health Centre,15,0,141,,,1,,,,,,,2,9,,,5,,10,,3,3,,26,,125,
November 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,16,
November 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,13,,16,6
November 2010,Doninga Health Centre,6,0,26,,,,,,,1,,,2,,,,,,,,,,,,,39,1
November 2010,Kanjarga Health Centre,6,0,67,,,,,,,,,,,,,,,,,,,,,12,,22,
November 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,10,
December 2010,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,1,,1,,11,
December 2010,Gbedema CHPS,,,,,,,,,,,,,,1,,,,,,,,1,,19,,30,3
December 2010,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
December 2010,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Fumbisi Health Centre,10,0,130,,,4,,,,,,,,18,,,4,,3,,2,1,,19,,140,3
December 2010,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,9,2
December 2010,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,10,,14,1
December 2010,Doninga Health Centre,2,0,29,,,,,1,,,,,2,,,,,,,,,,,24,,36,6
December 2010,Kanjarga Health Centre,5,0,87,,,,,,,,,,1,,,,,,,,,,,29,,9,
December 2010,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,10,
January 2011,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,4,
January 2011,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,6,
January 2011,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
January 2011,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Fumbisi Health Centre,11,0,175,,,2,,5,,1,,,2,12,,,9,,2,,,1,,36,,114,3
January 2011,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,9,1
January 2011,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
January 2011,Doninga Health Centre,2,0,25,,,,,,,,,,,,,,,,,,,,,25,,40,3
January 2011,Kanjarga Health Centre,9,0,123,,,,,,,,,,,,,,,,,,,,,33,,17,
January 2011,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Musidema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,7,
February 2011,Uwasi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Gbedemblisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1
February 2011,Gbedema CHPS,,,,,,,,,,,,,,,,,,,,,,2,,12,,19,4
February 2011,Bachongsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,6
February 2011,Wiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Jiningsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Jagsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Zamsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Fumbisi Health Centre,15,0,143,,,4,,2,,,,,3,5,,,1,,8,,5,4,,31,,90,4
February 2011,Kunkwak CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,8,
February 2011,Chansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,2,2,1
February 2011,Doninga Health Centre,3,0,26,,,,,,,,,,,,,,4,,,,,,,17,,15,1
February 2011,Kanjarga Health Centre,6,0,114,,,,,,,,,,,,,,,,,,,,,11,,21,
February 2011,Kasiesa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Wupiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
