Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
October 2008,Dapuori Health Centre,,,,,,,,,,,,,6,,,,2,,,,,,,6,,25,7
October 2008,Takpo Health Centre,,,,,,,,,,,,,,5,,,1,,15,,,4,,11,,81,21
October 2008,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Duong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Sankana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Jang Health Centre,,,,,,,,,,,,,1,,,,5,,1,,,,,14,,90,5
November 2008,Charikpong Health Centre,,,,,,,,,,,,,,1,,,4,,6,,3,1,,26,,65,9
November 2008,Sampina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nator CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,7,,2,,,1,,1,,85,
November 2008,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Cheri-Sombo CHPS,,,,,,,,,,,,,,,,,2,,,,1,,,5,,19,6
November 2008,Kaleo Health Centre (Immaculate Conception),,,,,,,,,,,,,1,,,,10,,3,,3,1,,14,,82,7
November 2008,Goli CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,13,
November 2008,Nanvilli Health Centre,,,,,,,,,,,,,7,,,,,,6,,2,,,5,,8,3
November 2008,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kanyini CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sombo Health Centre,,,,,,,,,,,,,86,,,,7,,5,,,1,,18,,,4
November 2008,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Naro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nadowli District Hospital,,,,,,,,,,,,,28,39,,,20,,1,,3,9,,19,,,18
November 2008,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dapuori Health Centre,,,,,,,,,,,,,,,,,,,6,,,,,3,,16,7
November 2008,Takpo Health Centre,,,,,,,,,,,,,,,,,7,,3,,2,3,,3,,89,7
November 2008,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Duong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sankana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Jang Health Centre,,,,,,,,,,,,,1,,,,2,,,,,,,14,,74,1
December 2008,Charikpong Health Centre,,,,,,,,,,,,,,,,,3,,10,,6,,,31,,75,8
December 2008,Sampina CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nator CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,4,,,12,,6,,,,,11,,55,
December 2008,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Cheri-Sombo CHPS,,,,,,,,,,,,,,,,,2,,,,,,,3,,12,
December 2008,Kaleo Health Centre (Immaculate Conception),,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Goli CHPS,,,,,,,,,,,,,,,,,,,6,,,,,6,,9,3
December 2008,Nanvilli Health Centre,,,,,,,,,,,,,1,,,,,,12,,1,1,,7,,10,7
December 2008,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kanyini CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sombo Health Centre,,,,,,,,,,,,,,6,,,7,,10,,,,,23,,89,7
December 2008,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Naro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nadowli District Hospital,,,,,,,,,,,,,2,42,,,,,16,,11,12,1,3,,,2
December 2008,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dapuori Health Centre,,,,,,,,,,,,,,,,,,,6,,,,,3,2,14,6
December 2008,Takpo Health Centre,,,,,,,,,,,,,,3,,,6,,5,,3,2,,13,,53,12
December 2008,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Duong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sankana CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Jang Health Centre,12,0,55,,,1,,,,,,,,,,,1,,1,,,2,,24,,41,3
January 2009,Charikpong Health Centre,9,0,47,,,1,,,,,,,1,7,,,4,,10,,3,,,40,,76,8
January 2009,Sampina CHPS,1,0,40,,,,,,,,,,2,,,,,,1,,,,,1,,14,
January 2009,Nator CHPS,2,0,12,,,,,,,,,,,,,,,,,,,,,4,,15,4
January 2009,Kpazie CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,,
January 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,1,2,,,9,,1,,,,,,,184,
January 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Cheri-Sombo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,9,,10,7
January 2009,Kaleo Health Centre (Immaculate Conception),11,0,74,,,,,,,,,,3,,,,16,,12,,4,2,,40,,81,6
January 2009,Goli CHPS,,,18,,,,,,,,,,,,,,,,,,,,,3,,12,1
January 2009,Nanvilli Health Centre,9,0,63,,,,,,,,,,20,,,,5,,9,,2,2,,21,,27,2
January 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kanyini CHPS,,,12,,,,,,,,,,,,,,,,,,,,,19,,30,2
January 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Sombo Health Centre,6,0,31,,,1,,2,,,,,,5,,,7,,15,,1,2,,47,,67,10
January 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Naro CHPS,3,0,18,,,,,,,,,,,,,,,,2,,,,,3,,30,
January 2009,Nadowli District Hospital,20,0,351,3,,,,,,,,,6,33,,,4,,4,,5,,3,3,,,3
January 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dapuori Health Centre,2,0,21,,,2,,1,,,,,1,,,,5,,8,,,2,,3,,10,9
January 2009,Takpo Health Centre,10,0,56,,,2,,1,,,,,,5,,,,,16,,2,2,,25,,37,20
January 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Duong CHPS,,,20,,,,,,,,,,,,,,1,,,,,,,6,,16,
January 2009,Sankana CHPS,2,0,35,,,,,,,,,,6,,,,,,,,,,,9,,10,14
January 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Jang Health Centre,9,0,60,,,,,,,,,,,,,,2,,4,,,,,42,,26,
February 2009,Charikpong Health Centre,9,0,56,,,,,,,,,,,,,,3,,9,,1,,,32,,53,3
February 2009,Sampina CHPS,1,0,20,,,,,,,,,,,,,,,,,1,,,,1,,3,6
February 2009,Nator CHPS,3,0,9,,,,,,,,,,,,,,1,,5,,,,,,,15,14
February 2009,Kpazie CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,,3
February 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,14,,,,,,,,,103,
February 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Cheri-Sombo CHPS,,,5,,,,,,,,,,,,,,1,,2,,,,,15,,23,10
February 2009,Kaleo Health Centre (Immaculate Conception),11,0,44,,,,,,,,,,,,,,2,,9,,6,2,,43,,96,
February 2009,Goli CHPS,,,11,,,,,,,,,,,,,,,,,,,,,7,,18,2
February 2009,Nanvilli Health Centre,5,0,56,,,,,,,,,,11,,,,,,3,,4,,,14,,29,1
February 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kanyini CHPS,,,9,,,,,,,,,,,,,,,,,,,,,21,,22,
February 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Sombo Health Centre,9,0,22,,,,,,,,1,,,10,,,1,,8,1,,1,,60,,55,13
February 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Naro CHPS,3,0,13,,,,,,,,,,,,,,,,1,,2,,,2,,7,1
February 2009,Nadowli District Hospital,28,0,,8,,,,,,,,,3,54,,,2,,4,,3,9,,25,,,4
February 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dapuori Health Centre,2,0,13,,,,,,,,,,1,1,,,2,,7,,,1,,4,1,10,7
February 2009,Takpo Health Centre,10,0,11,,,1,,,,1,,,,3,,,4,2,13,,5,,,26,,32,19
February 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Duong CHPS,1,0,18,,,,,,,,,,,1,,,,,,,,,,10,,6,11
February 2009,Sankana CHPS,,,36,,,,,,,,,,9,,,,,,,,,,,18,,11,12
February 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Jang Health Centre,13,0,57,,,,,,,,,,,,,,,,5,,,,,20,,16,6
March 2009,Charikpong Health Centre,10,0,51,,,,,,,,,,,2,,,2,,9,,2,2,,32,,26,2
March 2009,Sampina CHPS,1,0,35,,,,,,,,,,,,,,,,3,,,,,5,,13,5
March 2009,Nator CHPS,2,0,17,,,,,,,,,,,,,,1,,2,,,2,,15,,13,8
March 2009,Kpazie CHPS,1,0,13,,,,,,,,,,,,,,,,1,,,,,25,,15,3
March 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,1,,,22,,19,,,,,13,,138,
March 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Cheri-Sombo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,12,,4,4
March 2009,Kaleo Health Centre (Immaculate Conception),6,0,85,,,,,,,,,10,1,1,,,6,,5,,8,,,38,,25,4
March 2009,Goli CHPS,1,0,20,,,,,,,,,,,,,,,,4,,,,,5,,7,1
March 2009,Nanvilli Health Centre,12,0,100,,,,,,,,,,6,,,,3,,5,,4,1,,4,,18,7
March 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kanyini CHPS,2,0,10,,,,,,,,,,,,,,,,,,,,,26,,3,6
March 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Sombo Health Centre,6,0,20,,,,,,,,,,,6,,,3,,9,1,2,6,,53,,63,18
March 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Naro CHPS,2,0,26,,,,,,,,,,4,,,,,,,,,,,5,,3,1
March 2009,Nadowli District Hospital,41,0,271,6,,7,,7,,7,,,5,45,,,21,,,,16,15,,13,,,7
March 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dapuori Health Centre,4,0,36,,,,,,,,,,2,,,,1,,5,,1,,,10,,5,9
March 2009,Takpo Health Centre,13,0,45,,,,,,,,,,,3,,,3,,15,,4,,,47,,33,62
March 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Duong CHPS,1,0,21,,,,,,,,,,,1,,,,,,,,,,6,,5,6
March 2009,Sankana CHPS,4,0,34,,,,,,,,,,6,,,,,,,,,,,12,,5,8
March 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Jang Health Centre,10,0,40,,,,,,,,,,,,,,,,2,,,,,17,,16,3
April 2009,Charikpong Health Centre,15,0,57,,,,,,,,,,1,6,,,,,15,,,5,,48,,15,6
April 2009,Sampina CHPS,1,0,33,,,,,,,,,,1,3,,,,,4,,,,,5,,1,12
April 2009,Nator CHPS,4,0,25,,,,,,,,,,,,,,3,,2,,,,,14,,4,5
April 2009,Kpazie CHPS,2,0,9,,,,,,,,,,,,,,,,,,,,,12,,,1
April 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,2,,,22,,17,,,,,26,,103,
April 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Cheri-Sombo CHPS,1,0,10,,,,,,,,,,,,,,,,2,,,,,11,,4,3
April 2009,Kaleo Health Centre (Immaculate Conception),10,10,72,,,,,,,,,15,2,1,,,14,,9,,1,8,,43,,36,8
April 2009,Goli CHPS,,,17,,,,,,,,,,,1,,,,,2,,,,,2,,6,1
April 2009,Nanvilli Health Centre,6,0,67,,,,,,,,,,8,,,,,,7,,,2,,11,,19,10
April 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kanyini CHPS,,,14,,,,,,,,,,,,,,,,,,,,,12,,7,
April 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sombo Health Centre,6,0,31,,,,,,,,,,,5,,,2,,13,,1,3,,15,,40,15
April 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Naro CHPS,1,0,34,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nadowli District Hospital,34,0,306,5,,9,,6,,1,,,6,37,,,5,,,,13,20,,6,,3,5
April 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dapuori Health Centre,4,0,18,,,,,,,,,,,,,,2,,9,,,,,8,2,9,
April 2009,Takpo Health Centre,13,0,46,,,1,,2,,1,,,,10,,,10,,10,,,8,,30,,20,24
April 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Duong CHPS,7,0,21,,,,,,,,,,,,,,,,,,,,,6,,4,4
April 2009,Sankana CHPS,2,0,32,,,,,,,,,,,,,,,,1,,,,,9,,7,6
April 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Jang Health Centre,12,0,62,,,,,,,,,,,,,,,,4,,,1,,18,,7,
May 2009,Charikpong Health Centre,12,0,73,,,,,,,,,,,3,,,,,11,,,7,,15,,19,5
May 2009,Sampina CHPS,,,36,,,,,,,,,,,,,,,,1,,,,,6,,3,3
May 2009,Nator CHPS,2,0,10,,,,,,,,,,,,,,,,1,,,2,,5,,10,3
May 2009,Kpazie CHPS,,,10,,,,,,,,,,,,,,,,,,,1,,5,,8,1
May 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,3,,,,,,,,,,78,,69,
May 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Cheri-Sombo CHPS,,,9,,,,,,,,,,,,,,1,,2,,,,,9,,1,8
May 2009,Kaleo Health Centre (Immaculate Conception),11,0,74,,,,,,,,,26,,,,,22,,8,,,6,,68,,47,
May 2009,Goli CHPS,2,0,16,,,,,,,,,,,3,,,,,2,,,,,4,,3,5
May 2009,Nanvilli Health Centre,15,0,49,,,,,,,,,,4,,,,,,9,,,7,,14,,15,8
May 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kanyini CHPS,,,12,,,,,,,,,,,,,,,,,,,,,8,,3,1
May 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Sombo Health Centre,9,0,29,,,,,,,,,,,5,,,3,,8,3,9,,,12,,30,9
May 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Naro CHPS,3,0,24,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nadowli District Hospital,37,0,288,7,,18,,4,,1,,,2,4,,50,9,,,,13,13,,8,,,12
May 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Dapuori Health Centre,3,0,20,,,,,,,,,,,,,,5,,7,1,,,,5,,4,4
May 2009,Takpo Health Centre,9,0,34,,,,,,,,,,,10,,,10,,12,,2,6,,26,,32,13
May 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Duong CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,4,4
May 2009,Sankana CHPS,3,0,28,,,,,,,,,,,,,,,,2,,,,,2,,9,7
May 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Jang Health Centre,10,0,32,,,,,1,,1,,,,,,,,,2,,,,,12,,18,2
June 2009,Charikpong Health Centre,12,0,51,,,,,,,,,,1,,,,2,,16,,8,4,,16,,50,13
June 2009,Sampina CHPS,,,27,,,,,,,,,,,,,,1,,2,,,,,1,,,3
June 2009,Nator CHPS,2,0,14,,,,,,,,,,,,,,,,1,,,,,5,,6,
June 2009,Kpazie CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Cheri-Sombo CHPS,,,7,,,,,,,,,,,,,,,,3,,,,,10,,14,1
June 2009,Kaleo Health Centre (Immaculate Conception),12,0,110,,,,,,,,,11,,,,,1,,4,,,14,,25,,57,
June 2009,Goli CHPS,,,21,,,,,,,,,,,3,,,2,,1,,,,,5,,12,2
June 2009,Nanvilli Health Centre,2,0,61,,,,,,,,,,13,,,,,,8,,,2,,13,,24,
June 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kanyini CHPS,,,8,,,,,,,,,,,,,,,,,,,1,,11,,4,1
June 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sombo Health Centre,4,0,32,,,,,,,,,,,5,,,3,,8,,,7,,22,,41,6
June 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Naro CHPS,4,0,21,,,,,,,,,,,,,,,,,,,1,,8,,3,4
June 2009,Nadowli District Hospital,21,0,196,3,,4,,5,,2,,,6,40,,,2,,,,15,11,,2,,,4
June 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Dapuori Health Centre,3,0,20,,,2,,4,,1,,1,2,,,1,2,,6,,,,,1,,15,11
June 2009,Takpo Health Centre,5,0,63,,,,,,,,,,,11,,,,,8,,,8,,18,,22,15
June 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Duong CHPS,3,0,7,,,,,3,,,,,,,,,,,1,,,,,2,,2,2
June 2009,Sankana CHPS,2,0,34,,,1,,1,,,,,,,,,1,,2,,,,,4,,19,9
June 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Jang Health Centre,11,0,40,,,2,,,,2,,,,,,,1,,3,,,,,16,,100,8
July 2009,Charikpong Health Centre,9,0,58,,,,,,,,,,,3,,,,,5,,,,,26,,,9
July 2009,Sampina CHPS,,,37,,,,,,,,,,,,,,,,1,,,2,,3,,9,9
July 2009,Nator CHPS,4,0,17,,,,,,,,,,,,,,,,2,,,5,,2,,11,4
July 2009,Kpazie CHPS,,,7,,,,,,,,,,,,,,,,1,,,,,4,,18,1
July 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,6,,,3,,11,,,,,10,,41,
July 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Cheri-Sombo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,4,,9,7
July 2009,Kaleo Health Centre (Immaculate Conception),5,0,100,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Goli CHPS,,,12,,,1,,,,,,,,1,,,,,,,,1,,5,,14,3
July 2009,Nanvilli Health Centre,12,0,78,,,1,,1,,,,,5,,,,,,4,,,5,,13,,16,28
July 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kanyini CHPS,,,7,,,,,,,,,,,,,,,,,,,,,8,,29,3
July 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sombo Health Centre,8,0,44,,,,,,,,,,,5,,,6,,10,3,,11,,29,1,65,3
July 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Naro CHPS,1,0,25,,,,,,,,,,,,,,,,,,,,,1,,12,
July 2009,Nadowli District Hospital,29,0,175,4,,1,,7,,6,1009,,8,23,,,,,,,7,7,,7,,22,10
July 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Dapuori Health Centre,5,0,15,,,,,,,,2,,3,,,,,,4,,,,,10,,27,1
July 2009,Takpo Health Centre,6,0,45,,,1,,,,,,,,11,,,2,,16,,,8,,16,,32,19
July 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Duong CHPS,,,8,,,,,,,,,,,,,,,,1,,,,,3,,9,4
July 2009,Sankana CHPS,2,0,37,,,3,,1,,1,,,,,,,1,,3,,,,,,,8,10
July 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Jang Health Centre,5,0,52,,,,,,,,,,,,,,,,4,,,2,,,,115,11
August 2009,Charikpong Health Centre,13,0,50,,,,,,,,,,,,,,,,5,,,1,,,,37,6
August 2009,Sampina CHPS,1,0,29,,,6,,,,6,,,,,,,,,2,,,,,10,,11,7
August 2009,Nator CHPS,4,0,14,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kpazie CHPS,3,3,35,,,2,,8,,,,,,,,,,,,,,,,,,51,
August 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Nadowli Subdistrict Health Centre,1,0,29,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Cheri-Sombo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,3,,25,2
August 2009,Kaleo Health Centre (Immaculate Conception),14,0,115,,,3,,5,,4,,,,3,,,5,,12,,,8,,25,,89,6
