Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
November 2009,Piiri Health Centre,,,25,,,,,11,,,,,5,,,,,,,10,,,,2,,4,
December 2009,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nandom Hospital,77,0,216,5,,17,,7,,1,,,83,62,,,68,,37,,,18,1,57,12,198,
December 2009,Gengenkpe Health Centre,2,0,18,,,,,,,,,,,2,,,,,,,,,,,,30,2
December 2009,Ketuo Hc,1,0,31,,,1,,,,,,,2,,,,2,,2,,,,,5,,18,1
December 2009,Bu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nandom Rch,,,7,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kokoligu CHPS,,,22,,,,,,,,,,,,,,1,,,1,,,,,,2,1
December 2009,Guo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,8,2
December 2009,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Tuopare CHPS,,,11,,,,,,,,,,,,,,,,1,,,,,1,,3,3
December 2009,Piiri Health Centre,1,0,45,,,1,,1,,,,,1,,,,,,4,,,,,,,2,
January 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nandom Hospital,77,0,273,9,,14,,7,,,,,132,58,,,48,,43,,,24,,67,15,272,
January 2010,Gengenkpe Health Centre,2,0,26,,,,,,,,,,1,1,,,,,,,,,,1,,30,
January 2010,Ketuo Hc,3,0,40,,,,,,,,,,5,,,,,,1,,,,,16,,12,1
January 2010,Bu CHPS,,,11,,,2,,,,,,1,,,,,,,3,3,,,,,,6,2
January 2010,Nandom Rch,,,7,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kokoligu CHPS,,,36,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Guo CHPS,,,21,,,,,,,,,,,,,,,,,,,,,1,,4,4
January 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Tuopare CHPS,,,9,,,,,,,,,,3,1,,,,,,,,1,,4,,1,2
January 2010,Piiri Health Centre,4,0,62,,,,,21,,,,,1,,,,,,2,,,,,,,4,2
February 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nandom Hospital,73,0,237,9,,14,,7,,,,,104,61,,,49,,56,,,37,26,99,27,152,5
February 2010,Gengenkpe Health Centre,2,0,24,,,,,,,,,,,3,,,,,,,,,,1,,7,6
February 2010,Ketuo Hc,2,0,42,,,,,,,,,,4,1,,,,,,,,,,6,,11,
February 2010,Bu CHPS,,,26,,,2,,,,,,,1,,,,,,2,,,,,,,8,
February 2010,Nandom Rch,,,6,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kokoligu CHPS,,,37,,,,,19,,,,,,,,,,,1,,,,,,,4,
February 2010,Guo CHPS,,,29,,,,,,,,,,,,,,,,,,,,,,,3,2
February 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Tuopare CHPS,,,13,,,2,,,,,,,,,,,,,,,,,,3,,1,2
February 2010,Piiri Health Centre,4,0,44,,,1,,,,,,,1,,,,,,1,,,,,2,,2,
March 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Nandom Hospital,97,0,287,3,,24,,14,,,,,84,62,,,28,,45,,,21,1,59,34,187,
March 2010,Gengenkpe Health Centre,5,0,21,,,,,,,,,,,,,,,,,,,,,2,,9,
March 2010,Ketuo Hc,2,0,44,,,,,,,,,,11,2,,,,,3,,,1,,2,,6,
March 2010,Bu CHPS,,,17,,,,,,,,,,,,,,,,1,,,,,,,2,
March 2010,Nandom Rch,,,10,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kokoligu CHPS,1,0,40,,,2,,13,,,,,,,,,,,,,,,,,,,
March 2010,Guo CHPS,,,27,,,1,,1,,,,,,,,,,,,,,,,,,6,3
March 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Tuopare CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,,
March 2010,Piiri Health Centre,7,0,46,,,2,,8,,,,,,,,,,,1,,,,,4,,2,
April 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nandom Hospital,104,0,281,2,,21,,16,,,,,319,115,,,25,,63,,,14,7,130,54,193,
April 2010,Gengenkpe Health Centre,5,0,31,,,1,,1,,,,,,4,,,,,1,,,,,5,,18,6
April 2010,Ketuo Hc,2,0,41,,,,,,,,,,5,1,,,1,,1,,,,,1,,11,
April 2010,Bu CHPS,,,22,,,,,,,,,,,2,,,,,2,,,,,,,6,
April 2010,Nandom Rch,,,6,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kokoligu CHPS,,,42,,,,,2,,,,,,,,,,,,,,,,1,,1,
April 2010,Guo CHPS,,,24,,,,,,,,,,,,,,,,,,,,,,,2,4
April 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Tuopare CHPS,,,13,,,,,,,,,,,,,,,,,,,1,,3,,1,
April 2010,Piiri Health Centre,7,0,40,,,2,,15,,1,,,,,,,,,5,,,1,,1,,,
May 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nandom Hospital,96,1,154,4,,,,,,,,,62,64,,,28,,13,,,17,,54,19,127,
May 2010,Gengenkpe Health Centre,5,0,35,,,1,,,,,,,,,,,,,,,,,,7,,25,8
May 2010,Ketuo Hc,7,0,35,,,,,,,,,,1,,,,,,,,,,,8,,5,2
May 2010,Bu CHPS,3,0,12,,,,,,,,,,,,,,1,,6,,,,,1,,7,2
May 2010,Nandom Rch,,,6,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kokoligu CHPS,,,29,,,,,,,,,8,,,,,,,,,,,,,,,5
May 2010,Guo CHPS,1,0,17,,,1,,1,,,,,,,,,,,,,,,,6,,6,3
May 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Tuopare CHPS,,,13,,,,,,,,,,,,,,,,,,,1,,2,,1,
May 2010,Piiri Health Centre,2,0,31,,,1,,,,,,,,,,,2,,3,,,,,1,,,
June 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Nandom Hospital,79,0,206,5,,26,,20,,,,,78,87,,,46,,30,,5,,,58,19,184,
June 2010,Gengenkpe Health Centre,2,0,29,,,,,,,,,,8,1,,,,,,,,,,9,,48,1
June 2010,Ketuo Hc,,,46,,,,,,,,,,2,,,,,,4,1,,,,8,,11,
June 2010,Bu CHPS,,,11,,,1,,1,,,,,,,,,,,,,,,,1,,3,1
June 2010,Nandom Rch,,,60,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kokoligu CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,1
June 2010,Guo CHPS,,,12,,,3,,,,,,,,,,,,,,,,,,4,,1,1
June 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Tuopare CHPS,,,18,,,,,,,,,,,1,,,,,,,,,,8,,2,4
June 2010,Piiri Health Centre,1,0,39,,,,,14,,,,,,,,,,,7,,,1,,3,,11,
July 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Nandom Hospital,63,0,226,5,,16,,13,,,,,62,132,,,72,,61,,,18,,53,32,286,
July 2010,Gengenkpe Health Centre,2,0,32,,,,,,,,,,,,,,,,,,,,,3,,20,3
July 2010,Ketuo Hc,1,0,39,,,,,,,,,,2,,,,1,,,,,,,13,,10,
July 2010,Bu CHPS,,,14,,,1,,,,,,43,,,,,,,,,,,,,,5,
July 2010,Nandom Rch,,,47,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kokoligu CHPS,,,16,,,,,9,,,,,,,,,,,,,,,,,,2,1
July 2010,Guo CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,3,5
July 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Tuopare CHPS,,,22,,,,,,,,,,,,,,,,,,,,,2,,3,3
July 2010,Piiri Health Centre,1,0,40,,,1,,,,,,,1,,,,1,,3,,,,,,,,
August 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Nandom Hospital,104,0,253,7,,,,,,,,,59,126,,,44,,55,,,,,79,31,355,
August 2010,Gengenkpe Health Centre,2,0,30,,,2,,,,,,,,1,,,2,,,,,,,,,31,5
August 2010,Ketuo Hc,3,0,33,,,,,,,,,,3,,,,1,,,,,,,8,,20,3
August 2010,Bu CHPS,,,12,,,,,,,,,,,,,,,,3,,,,,,,6,
August 2010,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Kokoligu CHPS,,,24,,,,,,,,,,,,,,,,,,,,,,,1,
August 2010,Guo CHPS,,,11,,,,,,,,,,,1,,,,,,,,,,,,1,
August 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Tuopare CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,3,
August 2010,Piiri Health Centre,2,0,32,,,2,,,,,,,2,,,,,,6,,,,,,,6,
September 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Nandom Hospital,132,0,234,5,,,,,,,,,87,98,,,54,,85,,,10,,59,17,260,
September 2010,Gengenkpe Health Centre,2,0,26,,,,,,,8,,,,2,,,,,,,,,,1,,19,
September 2010,Ketuo Hc,,,28,,,,,,,,,,6,,,,4,,,1,,,,2,,28,2
September 2010,Bu CHPS,,,14,,,,,,,,,,1,,,,,,,,,,,,,2,
September 2010,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Kokoligu CHPS,,,8,,,,,3,,,,,,,,,,,,,,,,,,1,4
September 2010,Guo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,5,1
September 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Tuopare CHPS,1,0,11,,,,,,,,,,6,,,,,,,,,1,,,,,
September 2010,Piiri Health Centre,1,0,43,,,,,,,,,,,,,,,,7,,,,,,,14,
October 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Nandom Hospital,134,0,157,4,,,,,,1,,,64,242,,,40,,110,,,7,1,83,64,332,2
October 2010,Gengenkpe Health Centre,1,0,15,,,,,,,,,,,2,,,,,,,,,,,,33,
October 2010,Ketuo Hc,3,0,29,,,,,,,7,,,5,3,,,,,2,,,,,7,,25,3
October 2010,Bu CHPS,,,9,,,,,2,,3,,,1,,,,,,5,,,,,,,2,
October 2010,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Kokoligu CHPS,,,12,,,,,5,,,,,,,,,,,,,,,,3,,1,
October 2010,Guo CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,5,2
October 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Tuopare CHPS,,,13,,,1,,,,,,,,,,,,,,,,,,1,,3,
October 2010,Piiri Health Centre,1,0,43,,,,,9,,10,,,,3,,,,,20,1,,,,,,16,1
November 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Nandom Hospital,74,0,177,4,,6,,8,,28,,,76,69,,,81,,132,,,26,1,107,22,262,
November 2010,Gengenkpe Health Centre,4,0,18,,,,,,,,,,,1,,,,,,,,,,3,,24,
November 2010,Ketuo Hc,,,37,,,,,,,2,,,2,,,,2,,,,,,,6,,17,1
November 2010,Bu CHPS,,,7,,,,,,,,,,,,,,,,3,,,,,3,,4,
November 2010,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Kokoligu CHPS,,,17,,,,,7,,1,,,,,,,,,,,,,,1,,3,4
November 2010,Guo CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,7,2
November 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Tuopare CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,2,
November 2010,Piiri Health Centre,1,0,46,,,,,15,,6,,,1,1,,,,,,20,,,,3,,9,
December 2010,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Nandom Hospital,70,0,175,3,,,,,,,,,96,62,,,100,,37,,6,12,9,57,12,231,
December 2010,Gengenkpe Health Centre,,,22,,,,,,,,,,1,3,,,,,,,,1,,1,,25,
December 2010,Ketuo Hc,1,0,22,,,,,,,,,,5,,,,9,,,4,,,,7,,15,
December 2010,Bu CHPS,,,7,,,,,,,,,,,,,,,,3,,,,,1,,6,
December 2010,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Kokoligu CHPS,,,33,,,,,14,,,,,,,,,,,,,,,,,,,
December 2010,Guo CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,2,2
December 2010,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Tuopare CHPS,,,24,,,,,,,,,,1,,,,,,,,,,,,,8,
December 2010,Piiri Health Centre,1,0,51,,,,,19,,4,,,1,,,,,,15,,,,,1,,11,2
January 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Nandom Hospital,87,0,223,4,,11,,25,,2,,145,93,50,,,37,,84,24,5,6,6,130,34,452,
January 2011,Gengenkpe Health Centre,3,0,17,,,,,,,,,,,1,,,,,,,,,,1,,51,
January 2011,Ketuo Hc,,,44,,,,,,,5,,,,,,,,,,,,,,8,,22,
January 2011,Bu CHPS,,,13,,,,,,,,,,,1,,,,,1,,,,,1,,6,
January 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Kokoligu CHPS,,,45,,,,,,,,,,,,,,,,,1,,,,1,,3,
January 2011,Guo CHPS,,,27,,,,,,,,,,,,,,,,,,,,,,,3,2
January 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Tuopare CHPS,,,17,,,,,,,,,,1,1,,,,,,,,,,1,,5,
January 2011,Piiri Health Centre,3,0,54,,,,,,,,,,,,,,,,8,,,,,,,16,
February 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Nandom Hospital,109,0,206,4,,21,,10,,1,,146,162,94,,,50,,36,21,,14,12,42,26,190,
February 2011,Gengenkpe Health Centre,5,0,27,,,,,,,,,,2,4,,,,,,2,,1,,2,,36,
February 2011,Ketuo Hc,1,0,50,,,,,,,,,,,,,,,,,,,,,6,,21,2
February 2011,Bu CHPS,,,7,,,,,,,,,,,,,,1,,,,,,,,,,
February 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,6
February 2011,Kokoligu CHPS,,,42,,,,,,,,,2,,,,,,,,,,,,,,1,1
February 2011,Guo CHPS,,,29,,,,,,,,,,,,,,,,,,,,,1,,7,
February 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Tuopare CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,4,
February 2011,Piiri Health Centre,4,0,48,,,,,,,,,,,,,,,1,7,,,,,,,14,
March 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Nandom Hospital,115,1,217,9,,26,,11,,2,,127,162,79,,2,50,,31,21,,14,6,52,26,190,
March 2011,Gengenkpe Health Centre,2,0,35,,,,,,,,,,6,2,,,,,2,,,,,2,,14,1
March 2011,Ketuo Hc,3,0,52,,,,,,,,,,1,,,,,,,,,,,10,,10,3
March 2011,Bu CHPS,,,4,,,,,,,,3,5,,,,,,,,,,,,1,,4,
March 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Kokoligu CHPS,,,43,,,,,,,,,,,,,,,,,,,,,1,,1,4
March 2011,Guo CHPS,,,26,,,,,,,,,,,,,,,,,,,,,,,7,
March 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Tuopare CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,1,
March 2011,Piiri Health Centre,4,0,52,,,,,,,,,,1,,,,,,3,,,1,,1,,6,
April 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Nandom Hospital,134,1,223,8,,23,,15,,2,,150,130,82,,,55,,55,18,,24,3,70,35,202,
April 2011,Gengenkpe Health Centre,,,,,,,,,,,,,1,3,,,,,4,,,,,2,,4,
April 2011,Ketuo Hc,3,0,42,,,1,,,,,,,,,,,,,,,,,,,,13,
April 2011,Bu CHPS,,,9,,,,,,,,,,1,,,,,,,,,,,3,,1,
April 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Kokoligu CHPS,,,37,,,,,14,,,,,,,,,,,,,,,,,,,10
April 2011,Guo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Tuopare CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Piiri Health Centre,5,0,40,,,1,,3,,8,,,,,,,,,6,,,,,3,,4,1
May 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Nandom Hospital,119,0,214,12,,29,,4,,4,,165,130,82,,,55,,62,23,10,12,,88,35,243,
May 2011,Gengenkpe Health Centre,,,,,,,,,,,,,,8,,,1,,,,,,,5,,16,
May 2011,Ketuo Hc,,,44,,,,,,,,,,,,,,2,,,4,,,,8,,7,3
May 2011,Bu CHPS,,,11,,,,,,,,,,1,,,,2,,1,,,,,1,,1,1
May 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Kokoligu CHPS,,,20,,,,,10,,5,,,,,,,,,,,,,,,,,1
May 2011,Guo CHPS,,,26,,,,,,,,,,,,,,,,,,,,,3,,2,
May 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Tuopare CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,2,
May 2011,Piiri Health Centre,,,23,,,,,,,,,,1,,,,,,10,,,,,3,,6,
June 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Nandom Hospital,107,0,230,9,,18,,16,,1,,172,129,106,,,59,,60,16,11,12,,119,35,243,
June 2011,Gengenkpe Health Centre,3,0,22,,,,,1,,,,,6,1,,,,,2,5,,,,12,,33,5
June 2011,Ketuo Hc,1,0,31,,,,,,,,,,,,,,1,,2,1,1,1,,20,,14,
June 2011,Bu CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Kokoligu CHPS,,,25,,,,,12,,4,9,,,,,,,,,,,,,1,,,4
June 2011,Guo CHPS,,,27,,,,,,,,,,,,,,,,,,,,,,,1,
June 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Tuopare CHPS,,,20,,,,,3,,,,,1,1,,,,3,,,,,,5,,8,
June 2011,Piiri Health Centre,,,22,,,,,,,,,,,,,,,,3,,,,,4,,11,1
July 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Nandom Hospital,88,0,171,6,,14,,10,,3,,223,158,134,,,109,8,97,16,5,14,,204,45,292,
July 2011,Gengenkpe Health Centre,4,0,30,,,,,,,,,,3,5,,,,,,,,1,,5,,45,
July 2011,Ketuo Hc,1,0,29,,,,,,,,,,5,,,,2,,,,,,,12,,5,
July 2011,Bu CHPS,,,6,,,,,,,,,,1,,,,,,,,,,,,,8,
July 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Kokoligu CHPS,,,32,,,,,9,,4,,,,,,,,,,,,,,1,,,1
July 2011,Guo CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Tuopare CHPS,,,12,,,,,,,,,1,,,,,,,,,1,,,12,,5,
July 2011,Piiri Health Centre,,,18,,,,,2,,2,,,,,,,,,4,,,,,4,,10,
August 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Nandom Hospital,74,0,186,3,,20,,5,,2,,206,143,164,,,89,10,81,15,5,12,,182,45,316,
August 2011,Gengenkpe Health Centre,4,0,30,,,,,,,,,,4,2,,,,,8,,,1,,3,,,2
August 2011,Ketuo Hc,1,0,38,,,,,4,,2,,59,11,,,,,,,4,,,,14,,7,
August 2011,Bu CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,,,5,
August 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Kokoligu CHPS,,,17,,,,,10,,3,,,,,,,,,,,,,,,,,
August 2011,Guo CHPS,,,13,,,,,,,,,17,,,,,,,,,,,,,,1,
August 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tuopare CHPS,,,16,,,,,,,,,,3,,,,,,,,,,,4,,5,
August 2011,Piiri Health Centre,,,17,,,,,,,2,,,,,,,1,,5,,,,,3,,11,
September 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Nandom Hospital,115,0,189,7,,21,,12,,,,,150,164,,,96,10,89,19,4,12,,171,41,333,
September 2011,Gengenkpe Health Centre,2,0,30,,,,,,,,,,7,,,,,,,,,,,4,,101,
September 2011,Ketuo Hc,3,0,,,,,,,,,,,6,,,,,,,,,,,12,,25,5
September 2011,Bu CHPS,,,15,,,,,,,,,,1,,,,,,1,,,,,7,,18,
September 2011,Nandom Rch,,,9,,,,,,,,,,,,,,,,,,,,,3,,6,
September 2011,Kokoligu CHPS,,,46,,,,,19,,6,,,,,,,,,,,,,,,,,
September 2011,Guo CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,1
September 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Naapaal CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tuopare CHPS,,,19,,,,,4,,,,,3,,,,,,,,,,,,,,
September 2011,Piiri Health Centre,,,26,,,,,8,,2,17,,,,,,,,3,,,,,1,,,
October 2011,Yirpelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Nandom Hospital,105,0,208,6,,7,,9,,1,,201,143,164,,,89,10,81,19,4,10,,171,41,333,
October 2011,Gengenkpe Health Centre,3,0,22,,,,,,,,,,,5,,,,,,,,,,1,,94,
October 2011,Ketuo Hc,,,34,,,,,,,,,95,3,,,,2,,,6,,,,4,,,1
October 2011,Bu CHPS,,,8,,,,,,,,30,38,,,,,1,,1,,,,,2,,,
October 2011,Nandom Rch,,,,,,,,,,,,,,,,,,,,,,,,2,,11,1
October 2011,Kokoligu CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Guo CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Good Shepherd Maternity Home ,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Tom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
