Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
October 2009,Duwie CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,3,1
October 2009,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Fatchu CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Jeffisi Health Centre,5,0,50,,,,,,,,,,,,,,,,4,,,3,,6,,21,3
October 2009,Gwollu Health Center,15,0,191,,,6,,,,,,,7,2,,,1,,11,,,3,,3,,13,3
October 2009,Sorbelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kupulima CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,9,
October 2009,Pulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,3,
October 2009,Fielmuo Health Centre,12,0,89,,,2,,,,,,,,,,,,,,,,,,27,,85,2
November 2009,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Buo CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Du-west CHPS,,,9,,,,,1,,,,,3,,,,,,,1,,,,1,,3,1
November 2009,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Zini Health Centre,1,0,26,,,,,,,,,,2,,,,4,,1,,2,,,,,9,1
November 2009,Duwie CHPS,,,7,,,,,,,,,,,,,,,,1,,,,,1,,11,1
November 2009,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Fatchu CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,,
November 2009,Jeffisi Health Centre,2,0,30,,,1,,,,,,,,,,,3,,3,,,,,2,,12,3
November 2009,Gwollu Health Center,10,0,204,,,3,,,,,,,4,5,,,18,,6,,,,,7,,20,7
November 2009,Sorbelle CHPS,,,22,,,,,,,,,,,,,,,,,,,,,7,,16,
November 2009,Kupulima CHPS,1,0,7,,,,,,,,,,,,,,,,,,,,,,,2,
November 2009,Pulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,10,1
November 2009,Fielmuo Health Centre,13,0,155,,,,,,,,,,4,,,,,,,,2,,,9,,,
December 2009,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Buo CHPS,,,22,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Du-west CHPS,,,18,,,,,,,,,,2,,,,,,,1,,,,1,,2,
December 2009,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Zini Health Centre,1,0,52,,,,,,,,,,3,,,,1,,2,,1,,,2,,7,
December 2009,Duwie CHPS,,,16,,,,,,,,,,,,,,,,1,,,,,1,,5,1
December 2009,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Fatchu CHPS,,,4,,,,,,,,,,,,,,,,,,,,,2,,,
December 2009,Jeffisi Health Centre,5,0,49,,,,,,,,,,1,,,,7,,,,,,,1,,9,2
December 2009,Gwollu Health Center,12,0,226,,,2,,,,,,,1,4,,,8,,,,1,1,,,,5,16
December 2009,Sorbelle CHPS,,,21,,,,,6,,,,,,,,,5,,,,1,,,4,,20,3
December 2009,Kupulima CHPS,,,10,,,,,,,,,13,,,,,,,,,,,,,,1,
December 2009,Pulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,16,
December 2009,Fielmuo Health Centre,3,0,80,,,2,,7,,,,,5,,,,4,,,,,,,18,,45,2
January 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Buo CHPS,,,21,,,,,,,,,,,,,,,,,,,,,1,,1,
January 2010,Du-west CHPS,,,22,,,,,1,,,,,3,,,,,,3,,,,,2,,1,
January 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Zini Health Centre,2,0,60,,,1,,,,,,,4,,,,,,5,,,,,3,,13,1
January 2010,Duwie CHPS,,,22,,,,,,,,,,,,,,,,3,,,,,1,,10,
January 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Fatchu CHPS,,,4,,,,,,,,,,,,1,,2,,,,,,,5,,1,
January 2010,Jeffisi Health Centre,3,0,41,,,,,,,,,,,,,,5,,5,,,,,8,,24,2
January 2010,Gwollu Health Center,20,0,225,,,1,,5,,,,,10,29,,,2,,13,,,,,9,,81,11
January 2010,Sorbelle CHPS,3,0,28,,,,,1,,,,,,,,,,,,,,,,14,,28,1
January 2010,Kupulima CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,6,
January 2010,Pulima CHPS,,,,,,,,,,,,,1,,,,,,,,,,,17,,32,2
January 2010,Fielmuo Health Centre,8,0,169,,,1,,,,,,,7,1,,,5,,,,,,,52,,78,5
February 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Buo CHPS,,,34,,,,,,,,,,,,,,,,,,,,,2,,1,
February 2010,Du-west CHPS,,,21,,,,,1,,,,,2,,,,,,3,,,,,5,,6,
February 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Zini Health Centre,3,0,55,,,,,1,,5,,,,,,,1,,6,,1,,,5,,8,7
February 2010,Duwie CHPS,,,19,,,1,,,,,,,,,,,1,,1,,,,,4,,13,
February 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Fatchu CHPS,,,9,,,,,,,,,,,,,,1,,,,,,,6,,2,2
February 2010,Jeffisi Health Centre,2,0,45,,,,,,,,,,,,,,4,,,,1,,,9,,19,6
February 2010,Gwollu Health Center,13,0,184,,,4,,1,,,,,13,21,,,8,,2,,2,1,,9,,76,6
February 2010,Sorbelle CHPS,1,0,27,,,,,,,,,,,,,,6,,,,,,,19,,55,5
February 2010,Kupulima CHPS,,,10,,,,,,,,,,1,,,,,,3,,,,,2,,15,5
February 2010,Pulima CHPS,,,3,,,,,,,,,,1,,,,,,,,,,,9,,25,4
February 2010,Fielmuo Health Centre,10,0,125,,,1,,2,,,,,3,3,,,4,,6,,,,,6,,,9
March 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Buo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,1,,,
March 2010,Du-west CHPS,,,19,,,,,,,,,,6,,,,,,1,,,,,4,,7,3
March 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Zini Health Centre,4,0,45,,,,,,,4,,,4,,,,1,,,1,1,,,3,,6,5
March 2010,Duwie CHPS,1,0,19,,,,,2,,,,,,,,,,,1,,,,,4,,17,1
March 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Fatchu CHPS,,,3,,,,,,,,,,,,,,,,,1,,,,3,,6,1
March 2010,Jeffisi Health Centre,6,0,60,,,1,,,,,,,,,,,2,,9,,,,,10,,31,2
March 2010,Gwollu Health Center,16,0,258,,,5,,1,,,,,8,24,,,,,,,4,3,,10,,76,10
March 2010,Sorbelle CHPS,2,0,33,,,,,,,,,,,,,,4,,,,,,1,7,,47,2
March 2010,Kupulima CHPS,,,11,,,,,,,,,,,,,,,,,,,,,3,,7,1
March 2010,Pulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,18,1
March 2010,Fielmuo Health Centre,16,0,123,,,2,,6,,1,,,7,6,,,8,,9,,,,,110,,,9
April 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Buo CHPS,,,22,,,,,,,,,,,,,,,,,,,,,1,,,
April 2010,Du-west CHPS,,,18,,,,,,,,,,,,,,,,,,,,,,,7,1
April 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Zini Health Centre,9,0,38,,,,,,,,,,1,,,,3,,1,5,,,,1,,5,2
April 2010,Duwie CHPS,,,20,,,,,,,,,,,,,,1,,4,,,,,1,,17,1
April 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Fatchu CHPS,,,10,,,,,,,,,,1,,,,,,,2,,,,,,3,
April 2010,Jeffisi Health Centre,6,0,75,,,,,,,,,,,,,,,,6,,,,,6,,21,14
April 2010,Gwollu Health Center,10,0,216,,,1,,2,,,,,8,8,,,3,,,,,1,,8,,37,10
April 2010,Sorbelle CHPS,1,0,21,,,,,,,,,,,,,,3,,,,,,,5,,73,
April 2010,Kupulima CHPS,1,0,12,,,,,,,,,,,,,,,,,,,,,3,,14,3
April 2010,Pulima CHPS,,,5,,,,,,,,,,,,,,,,,,,,,5,,13,1
April 2010,Fielmuo Health Centre,9,0,102,,,,,4,,,,,2,5,,,,,14,,,,,18,,1,5
May 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Buo CHPS,,,27,,,,,,,,,,,,,,,,,,,,,,,8,
May 2010,Du-west CHPS,,,10,,,,,,,,,,3,,,,1,,4,,,,,5,,1,1
May 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Zini Health Centre,3,0,44,,,1,,,,,,,,,,,1,,2,,2,1,,2,,3,1
May 2010,Duwie CHPS,1,0,25,,,,,,,,,,,,,,5,,4,,,,,8,,14,3
May 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Fatchu CHPS,,,4,,,,,,,,,,,,,,1,,,1,,,,2,,4,1
May 2010,Jeffisi Health Centre,2,0,33,,,,,,,,,,,,,,,,7,,,,,9,,31,4
May 2010,Gwollu Health Center,21,0,221,,,2,,3,,,,,4,6,,,17,,,17,2,1,,10,,77,13
May 2010,Sorbelle CHPS,2,0,38,,,,,,,,,,,,,,,,,,,,,15,,41,2
May 2010,Kupulima CHPS,,,7,,,,,,,,,,,,,,1,,3,,,,,1,,6,1
May 2010,Pulima CHPS,,,7,,,,,,,,,,1,,,,,,,,,,,18,,39,
May 2010,Fielmuo Health Centre,12,0,52,,,5,,3,,,,,2,11,,,31,,23,,4,2,,61,,7,11
June 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Buo CHPS,,,26,,,,,,,,,,,,,,,,1,,,,,1,,,
June 2010,Du-west CHPS,,,8,,,,,,,,,,,,,,2,,,4,,,,5,,13,1
June 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Zini Health Centre,4,0,35,,,1,,,,,,,1,,,,,,3,,,4,,,,1,5
June 2010,Duwie CHPS,,,9,,,,,,,,,,,,,,,,1,,,,,1,,16,
June 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Fatchu CHPS,,,8,,,,,1,,,,,,,,,,,1,1,1,,,5,,4,1
June 2010,Jeffisi Health Centre,3,0,46,,,,,,,,,,,,,,,,8,,,,,16,,22,4
June 2010,Gwollu Health Center,17,0,200,,,1,,6,,,,,,13,,,8,,,,9,,,6,,68,5
June 2010,Sorbelle CHPS,,,25,,,,,1,,,,,,,,,,,7,,,,,19,,53,6
June 2010,Kupulima CHPS,,,4,,,,,,,,,,,,,,2,,5,,,,,5,,20,2
June 2010,Pulima CHPS,,,7,,,,,,,,,,5,,,,,,,,,,,16,,71,1
June 2010,Fielmuo Health Centre,8,0,149,,,2,,2,,,,,6,4,,,1,,,,4,,,125,,58,18
July 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Buo CHPS,1,0,9,,,,,,,,,,,,,,,,,,,,,5,,,
July 2010,Du-west CHPS,,,13,,,,,,,,,,,,,,,,2,,,,,2,,4,2
July 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Zini Health Centre,1,0,38,,,,,,,,,,1,,,,,,,1,,,,1,,1,
July 2010,Duwie CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,7,
July 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Fatchu CHPS,,,9,,,,,,,,,,,,,,1,,1,1,,,,6,,2,
July 2010,Jeffisi Health Centre,,,44,,,,,,,,,,,,,,,,,,,,,4,,9,3
July 2010,Gwollu Health Center,13,0,219,,,3,,3,,,,,3,15,,,19,,2,,1,6,,23,,60,12
July 2010,Sorbelle CHPS,,,31,,,,,,,,,,,,,,4,,,,,,,,,37,2
July 2010,Kupulima CHPS,,,2,,,,,,,,,,,,,,,,,,,,,1,,15,
July 2010,Pulima CHPS,,,8,,,,,,,,,,,,,,,,,,,,,6,,70,1
July 2010,Fielmuo Health Centre,8,0,168,,,4,,9,,,,,6,2,,,2,,,,2,1,,161,,115,7
August 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Buo CHPS,,,16,,,,,,,,,,2,,,,,,2,,,,,1,,11,
August 2010,Du-west CHPS,,,15,,,,,,,3,,,1,,,,,,,,,,,,,10,1
August 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Zini Health Centre,2,0,60,,,,,,,,,,,1,,,,,1,,1,,,,,1,
August 2010,Duwie CHPS,,,21,,,,,,,,,,,,,,,,,,,,,4,,20,1
August 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Fatchu CHPS,1,0,10,,,,,,,,,,,,,,,,,,,,,3,,3,
August 2010,Jeffisi Health Centre,2,0,36,,,,,,,,,,,,,,2,,1,,,,,2,,8,4
August 2010,Gwollu Health Center,16,0,210,,,6,,1,,,,,8,12,,,4,,,,,11,,3,,86,19
August 2010,Sorbelle CHPS,1,0,34,,,1,,,,,,,,,,,,,,,,,,4,,49,1
August 2010,Kupulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,6,
August 2010,Pulima CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,35,
August 2010,Fielmuo Health Centre,19,0,92,,,8,,,,,,,22,1,,,,,21,,1,,,52,,177,10
September 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Buo CHPS,,,17,,,,,,,,,,1,,,,,,,,,,,2,,2,
September 2010,Du-west CHPS,,,10,,,,,,,,,,2,,,,,,1,,,,,,,2,1
September 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Zini Health Centre,3,0,48,,,,,,,,,,,,,,5,,,,,,,,,3,1
September 2010,Duwie CHPS,,,18,,,,,,,,,,,,,,,,4,,,,,5,,29,1
September 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Fatchu CHPS,,,4,,,,,1,,4,,,1,,,,,,,,,,,1,,3,
September 2010,Jeffisi Health Centre,2,0,26,,,,,,,,,,,,,,4,,2,,,2,,2,,8,2
September 2010,Gwollu Health Center,19,0,194,,,2,,2,,1,,,3,14,,,5,,6,5,,,,1,,186,8
September 2010,Sorbelle CHPS,,,12,,,,,,,,,,,,,,,,2,,,,,9,,35,2
September 2010,Kupulima CHPS,,,8,,,,,,,,,,,,,,1,,3,,,,,10,,17,3
September 2010,Pulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,23,
September 2010,Fielmuo Health Centre,17,0,54,,,4,,,,,,,2,2,,,,,8,,,1,,49,,118,
October 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Buo CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Du-west CHPS,,,17,,,,,,,,,,,,,,2,,,,,1,,2,,14,
October 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Zini Health Centre,3,0,71,,,,,,,,,,,,,,2,,,,3,,,,,2,
October 2010,Duwie CHPS,,,,,,,,,,,,,,,,,1,,1,,,,,1,,15,
October 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Fatchu CHPS,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Jeffisi Health Centre,2,0,17,,,1,,,,,,,,,,,3,,,,,,,1,,14,3
October 2010,Gwollu Health Center,19,0,214,,,3,,3,,,,,4,15,,,4,,2,1,,,,1,,258,21
October 2010,Sorbelle CHPS,1,0,16,,,,,,,,,,,,,,1,,4,,,,,2,,14,4
October 2010,Kupulima CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,17,
October 2010,Pulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,5,
October 2010,Fielmuo Health Centre,15,0,87,,,,,4,,,,,10,2,,,3,,20,,,3,,36,,143,22
November 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Buo CHPS,,,25,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Du-west CHPS,,,21,,,,,,,,,,,,,,,,1,,,,,2,,3,
November 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Zini Health Centre,10,0,79,,,1,,,,1,,,,,,,,,,,1,,,,,1,
November 2010,Duwie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Fatchu CHPS,,,11,,,,,,,,,,,,,,,,,,,,,3,,2,
November 2010,Jeffisi Health Centre,1,0,11,,,,,,,,,,,,,,1,,1,,,,,1,,8,2
November 2010,Gwollu Health Center,20,0,247,,,2,,2,,1,,,3,21,,1,6,1,17,11,1,3,,3,,241,27
November 2010,Sorbelle CHPS,,,10,,,,,,,,,,,,,,,,,,,22,,3,,,1
November 2010,Kupulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,23,
November 2010,Pulima CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,4,
November 2010,Fielmuo Health Centre,12,0,42,,,2,,1,,1,,,3,1,,,,,18,,2,,,22,,135,10
December 2010,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Buo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Du-west CHPS,,,16,,,,,,,1,,3,,,,,,,2,,,,,,,2,
December 2010,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Zini Health Centre,2,0,61,,,,,,,,,,,,,,,,,,,1,,2,,,
December 2010,Duwie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Fatchu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,,1
December 2010,Jeffisi Health Centre,,,46,,,1,,,,,,,,,,,3,,,,,1,,,,29,1
December 2010,Gwollu Health Center,14,0,207,,,7,,,,,,,1,21,,,14,,,,,6,,,,181,24
December 2010,Sorbelle CHPS,,,1,,,,,,,,,,,,,,,,,2,,,,3,,13,
December 2010,Kupulima CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,8,
December 2010,Pulima CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,35,
December 2010,Fielmuo Health Centre,9,0,82,,,2,,1,,,,,2,2,,,,,31,,1,,,21,,145,6
January 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Buo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Du-west CHPS,,,32,,,,,,,,,,1,,,,,,3,,,,,2,,13,
January 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Zini Health Centre,4,0,83,,,,,,,,,,,,,,3,,3,,,,,3,1,,5
January 2011,Duwie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Fatchu CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,,
January 2011,Jeffisi Health Centre,,,48,,,2,,1,,,,,1,,,,5,,5,,,,,15,,30,8
January 2011,Gwollu Health Center,21,0,208,,,2,,1,,,,,12,36,,,5,,,,,4,2,5,,179,41
January 2011,Sorbelle CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,34,3
January 2011,Kupulima CHPS,,,6,,,,,,,,,,,,,,,,,,,5,,,,,
January 2011,Pulima CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,28,
January 2011,Fielmuo Health Centre,6,0,119,,,2,,7,,,,,44,,,,,,,,,,,32,,,
February 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Buo CHPS,,,19,,,,,,,,,,2,,,,,,,,,,,2,,4,
February 2011,Du-west CHPS,,,12,,,,,1,,1,,,1,,,,,,3,,,,,2,,13,1
February 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Zini Health Centre,4,0,51,,,3,,1,,,,,1,,,,,,,1,,,,6,,4,2
February 2011,Duwie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Fatchu CHPS,,,15,,,,,,,,,,,,,,,,,,,,,1,,1,4
February 2011,Jeffisi Health Centre,1,0,43,,,,,,,,,,1,,,,3,,8,,,1,,16,,69,8
February 2011,Gwollu Health Center,18,0,238,,,2,,,,,,,9,19,,2,8,,,,1,3,,6,,215,35
February 2011,Sorbelle CHPS,,,10,,,,,,,1,,,,,,,,,,,,,,5,,38,4
February 2011,Kupulima CHPS,,,2,,,,,,,,,,,,,,,,,,,,,3,,9,
February 2011,Pulima CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,22,2
February 2011,Fielmuo Health Centre,9,0,134,,,5,,3,,,,,24,5,,,10,,,,2,1,,36,,138,26
March 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Buo CHPS,,,33,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Du-west CHPS,,,23,,,,,,,7,,,,,,,1,,2,,,,,,,1,1
March 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Zini Health Centre,11,0,80,,,,,,,,,,,,,2,2,,,,,,,4,,8,4
March 2011,Duwie CHPS,,,16,,,,,,,,,,,,,,,,9,,,,,4,,20,1
March 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Fatchu CHPS,1,0,16,,,,,1,,,,,,,,,,,,,,,,,,,3
March 2011,Jeffisi Health Centre,2,0,47,,,1,,,,,,,3,,,,2,,12,,2,1,,13,,48,8
March 2011,Gwollu Health Center,16,0,228,,,3,,1,,,,,4,42,,,6,2,,,2,4,,,,156,3
March 2011,Sorbelle CHPS,1,0,18,,,,,,,,,,,,,,,,,,,,,9,,22,5
March 2011,Kupulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,13,
March 2011,Pulima CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,7,3
March 2011,Fielmuo Health Centre,14,0,37,,,4,,,,,,,12,9,,,5,,,,4,,,70,,104,37
April 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Buo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,3,,,
April 2011,Du-west CHPS,,,14,,,,,,,5,,,,,,,,,,,,,,2,,4,4
April 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Zini Health Centre,9,0,85,,,,,1,,,,,,1,,,,,,1,,,,,,4,2
April 2011,Duwie CHPS,1,0,21,,,,,,,,,,,,,,,,,,,,,7,,31,1
April 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Fatchu CHPS,1,0,10,,,,,,,1,,,,,,,,,,,,,,,,,1
April 2011,Jeffisi Health Centre,5,0,40,,,,,1,,1,,,,,,,5,,19,,,10,,20,,81,5
April 2011,Gwollu Health Center,23,0,216,,,,,3,,,,,,27,,,12,1,,,1,4,,3,,131,8
April 2011,Sorbelle CHPS,,,10,,,,,,,2,,,,,,,,,,,,,,3,,15,8
April 2011,Kupulima CHPS,,,4,,,,,,,,,,,,,,,,,,,,,3,,18,
April 2011,Pulima CHPS,,,5,,,,,,,,,,1,,,,,,,,,,,1,,12,1
April 2011,Fielmuo Health Centre,24,0,122,,,1,,,,2,,,32,7,,,2,,,,,3,,19,,47,21
May 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Buo CHPS,,,32,,,,,,,,,,1,,,,,,,,,,,6,,4,
May 2011,Du-west CHPS,,,13,,,,,1,,7,,,,,1,,,,2,,,,,2,,5,2
May 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Zini Health Centre,4,0,77,,,1,,,,1,,,,,,,,,3,5,,,,1,,4,
May 2011,Duwie CHPS,1,0,20,,,,,,,,,,,,,,,,1,,,,,14,,30,1
May 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Fatchu CHPS,,,16,,,1,,,,,,,,,,,,,,,,,,1,,,
May 2011,Jeffisi Health Centre,5,0,51,,,1,,1,,,,,1,,,,4,,9,,,1,,30,,67,3
May 2011,Gwollu Health Center,19,0,218,,,4,,2,,,,,5,50,,,5,1,,,2,2,,6,,134,12
May 2011,Sorbelle CHPS,,,10,,,,,,,2,,,,,,,,,8,,,,,5,,38,5
May 2011,Kupulima CHPS,,,6,,,,,,,,,,,,,,,,,,,,,3,,15,
May 2011,Pulima CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,11,7
May 2011,Fielmuo Health Centre,26,0,128,,,1,,,,,,,14,8,,,10,,,,2,,,40,,102,15
June 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Buo CHPS,,,37,,,,,,,,,,,,,,,,,,,,,1,,,
June 2011,Du-west CHPS,,,19,,,,,,,,,,,,,,,,1,,,,,3,,2,2
June 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Zini Health Centre,5,0,70,,,,,,,,,,1,1,,,3,,2,,,,,,,2,3
June 2011,Duwie CHPS,2,0,25,,,,,,,,,,,,,,2,,,,,,,7,,53,2
June 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Fatchu CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,7,1
June 2011,Jeffisi Health Centre,9,0,64,,,2,,,,,,,1,,,,2,,15,,1,3,,31,,83,6
June 2011,Gwollu Health Center,23,0,206,,,1,,,,,,,4,20,,,7,1,,,1,2,,,,105,6
June 2011,Sorbelle CHPS,,,7,,,,,,,,,,,,,,,,,,,38,,7,,,2
June 2011,Kupulima CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,9,
June 2011,Pulima CHPS,,,10,,,,,1,,,,,,,,,,,,,,,,2,,11,
June 2011,Fielmuo Health Centre,22,0,116,,,,,,,,10,,7,16,,,11,,,,,4,,93,,128,18
July 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Buo CHPS,,,11,,,,,,,,,,,,,,,,,,,,,7,,11,
July 2011,Du-west CHPS,,,20,,,,,1,,1,,,1,,,,,,2,,,,,,,1,3
July 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
