Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
October 2008,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nakolo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sakaa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Busungu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nabango CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Paga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kanania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Amuntanga CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nyangania Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sirigu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kalvio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Longo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Apiagumongo CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Wuru CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kayoro Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kuliya CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Navio Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Gonum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kajelo Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Wedam Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kandiga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nakong Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Channia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Gwenia Vornia CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Katiu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Azinzoka CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Nania CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Chiana Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Mirigu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Saa CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kaasi CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kurugu Chc,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Wisdom (kassena Nankana West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Badunu CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Ateyorum CHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
