Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
March 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,AMC Nangodi,,,,,,,,,,,6,7,126,3,,2,6,,5,,2,4,1,35,,,5
March 2010,Kongo Logre Clinic,17,0,167,,,4,,1,,,30,3,2,9,,,4,,,,7,,,15,,94,3
March 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nangodi Health Centre,1,0,126,,,,,,,,,,,1,,,3,,,,,2,,3,,8,
April 2010,Pelungu Clinic,26,0,94,,,,,,,,,,1,,,,7,,2,,5,4,,11,,40,
April 2010,Zanlerigu CHPS,4,0,36,,,,,2,,13,,,,,,,,,,,,,,6,,19,
April 2010,Sakote CHPS,5,0,60,,,,,,,,,,,,,,1,,2,,4,2,,11,,14,1
April 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,AMC Nangodi,,,,,,,,,,,4,3,56,4,,,7,,23,,1,3,,43,,224,11
April 2010,Kongo Logre Clinic,26,0,154,,,2,,1,,,29,2,5,4,,,3,,1,,2,4,,32,,100,12
April 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nangodi Health Centre,,,96,,,,,,,,,1,,1,,,1,,1,,,1,,7,,5,1
May 2010,Pelungu Clinic,16,0,97,,,1,,,,,,,,,,,18,,1,,6,1,,22,,16,
May 2010,Zanlerigu CHPS,3,0,29,,,2,,,,,,,,,,,,,,,,,,12,,11,
May 2010,Sakote CHPS,11,0,56,,,1,,3,,,,,,1,,,,,2,,1,3,,8,,6,1
May 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,AMC Nangodi,,,,,,,,,,,6,8,2,24,,1,10,1,17,,1,3,1,87,,83,16
May 2010,Kongo Logre Clinic,23,0,125,,,,,,,,7,8,2,18,,1,,1,2,,1,3,,24,,59,4
May 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Nangodi Health Centre,2,0,93,,,,,,,,,2,1,2,,,,,,,1,,,14,,8,
June 2010,Pelungu Clinic,7,0,113,,,4,,,,,3,,,,,1,8,,4,,,9,,26,,15,
June 2010,Zanlerigu CHPS,5,0,32,,,,,,,,,,,,,,,,,,,,,16,,10,
June 2010,Sakote CHPS,9,0,72,,,,,,,,,,1,,,,2,,6,,3,1,,6,,5,4
June 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,AMC Nangodi,,,,,,,,,,,,,2,24,,1,18,,17,,1,3,,87,,113,8
June 2010,Kongo Logre Clinic,18,0,150,,,3,,,,,12,6,5,5,,,4,,,,1,2,,48,,62,2
June 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Nangodi Health Centre,,,121,,,,,,,,7,1,,1,,,4,,4,,,,,16,,22,2
July 2010,Pelungu Clinic,18,0,103,,,6,,,,,,,,,,,6,,2,,,6,,18,,16,
July 2010,Zanlerigu CHPS,5,0,41,,,1,,,,,,,,,,,,,,,,,,5,,9,
July 2010,Sakote CHPS,6,0,48,,,,,,,,,,,,,,2,,1,,1,,,4,,5,
July 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,AMC Nangodi,,,,,,,,,,,,128,66,61,,23,32,,81,,1,3,,202,,268,22
July 2010,Kongo Logre Clinic,21,0,142,,,,,,,,42,18,3,5,,,3,,1,,2,4,,50,,87,3
July 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Nangodi Health Centre,4,0,137,,,,,,,,10,,,3,,,1,,,,,,,15,,53,1
August 2010,Pelungu Clinic,8,0,103,,,,,,,,,,,,,,9,,1,,,2,,12,,15,
August 2010,Zanlerigu CHPS,4,0,51,,,,,,,,,,,,,,,,,,,,,8,,9,2
August 2010,Sakote CHPS,11,0,73,,,1,,,,,,,,,,,,,1,,10,,,6,,16,
August 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,AMC Nangodi,,,,,,,,,,,7,10,156,12,,,6,,16,,,,,47,,,19
August 2010,Kongo Logre Clinic,17,0,156,,,,,,,,23,9,7,8,,,6,,,,1,6,,75,,137,3
August 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Nangodi Health Centre,6,0,161,,,,,,,,9,1,,2,,,2,,1,,,1,,13,,37,
September 2010,Pelungu Clinic,28,0,125,,,,,,,1,,,,,,1,8,,1,,,5,,2,,13,
September 2010,Zanlerigu CHPS,6,0,49,,,1,,,,,,,,,,,,,,,,,,3,,8,
September 2010,Sakote CHPS,12,0,68,,,1,,,,,,,,,,,,,1,,3,,,,,14,1
September 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,AMC Nangodi,,,,,,,,,,,,,66,61,,23,32,,81,,1,3,,202,,268,32
September 2010,Kongo Logre Clinic,32,0,163,,,,,,,,33,23,7,2,,,2,,5,,7,6,,45,,86,2
September 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Nangodi Health Centre,2,0,135,,,,,,,,3,4,1,2,,,1,,2,,,1,,4,,36,
October 2010,Pelungu Clinic,14,0,86,,,1,,,,,,,,,,,8,,,,,3,,12,,,
October 2010,Zanlerigu CHPS,6,0,61,,,1,,,,,,,,,,,,,,,,,,13,,9,
October 2010,Sakote CHPS,6,0,59,,,,,,,,,,,,,,,,7,,1,2,,,,31,
October 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,AMC Nangodi,,,,,,,,,,,,,66,61,,,32,,81,,1,3,,202,,268,25
October 2010,Kongo Logre Clinic,22,0,131,,,1,,1,,,14,36,12,2,,1,3,,12,,2,6,,63,,76,9
October 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Nangodi Health Centre,,,80,,,,,,,,,3,,,,,,,1,,1,,,14,,60,
November 2010,Pelungu Clinic,11,0,100,,,3,,,,,,,,,,,4,,,,,4,,10,,,
November 2010,Zanlerigu CHPS,3,0,46,,,2,,,,,,,,,,,,,,,,,,5,,11,
November 2010,Sakote CHPS,13,0,93,,,,,,,,,,,,,,3,,1,,1,1,,,,24,3
November 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,AMC Nangodi,,,,,,,,,,,,,66,61,,23,32,,81,,,3,,202,,268,21
November 2010,Kongo Logre Clinic,22,0,127,,,,,,,,76,16,3,2,,,2,,13,,1,4,,52,,76,6
November 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Nangodi Health Centre,,,58,,,,,,,,,,,3,,,3,,,,,1,,18,,30,
December 2010,Pelungu Clinic,16,0,119,,,1,,,,1,,,,,,,3,,,,,1,,19,,18,
December 2010,Zanlerigu CHPS,6,0,50,,,,,,,,,,,,,,,,,,,,,8,,14,
December 2010,Sakote CHPS,5,0,82,,,,,,,,,,,,,,2,,2,,,2,,2,,26,
December 2010,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,AMC Nangodi,,,,,,,,,,,,,66,61,,23,32,,81,,1,3,,202,,268,25
December 2010,Kongo Logre Clinic,16,0,141,,,3,,,,,44,7,3,6,,,11,,6,,2,5,,57,,80,10
December 2010,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Nangodi Health Centre,2,0,164,,,,,,,,,1,1,,,,2,,2,,,1,,18,,19,
January 2011,Pelungu Clinic,13,0,111,,,1,,,,,,,,,,,3,,,,,4,,13,,14,
January 2011,Zanlerigu CHPS,3,0,45,,,1,,1,,,,,,,,,,,,,,,,11,,5,
January 2011,Sakote CHPS,13,0,84,,,2,,,,,,,,,,,,,,,,1,,,,16,
January 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,AMC Nangodi,,,,,,,,,,,,,66,61,,,32,,81,,1,,,202,,268,13
January 2011,Kongo Logre Clinic,19,0,176,,,,,,,,38,20,7,8,,,7,,6,,4,5,,85,,71,6
January 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Nangodi Health Centre,4,0,190,,,,,,,,,6,3,,,,,,,,,,,13,,29,
February 2011,Pelungu Clinic,7,0,111,,,1,,,,,,,,,,,1,,,,3,7,,12,,10,
February 2011,Zanlerigu CHPS,7,0,40,,,,,,,,,,,,,,,,,,,,,7,,17,
February 2011,Sakote CHPS,7,0,70,,,2,,,,,,,,,,,,,3,,4,3,,,,23,2
February 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,AMC Nangodi,,,,,,,,,,,1,,54,2,,,7,,4,,1,1,,35,,215,1
February 2011,Kongo Logre Clinic,28,0,154,,,1,,,,,62,25,3,5,,1,5,,6,,3,5,,37,,94,7
February 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Nangodi Health Centre,4,0,154,,,,,,,,,8,1,4,,,3,,,,2,1,,17,,40,
March 2011,Pelungu Clinic,16,0,126,,,,,,,,,,,1,,,3,,,,6,4,,17,,24,
March 2011,Zanlerigu CHPS,6,0,42,,,,,,,,,,,,,,,,,,,,,6,,13,
March 2011,Sakote CHPS,18,0,69,,,,,,,,,,,,,,4,,1,,3,2,,5,,33,
March 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,AMC Nangodi,,,,,,,,,,,,,56,7,,,8,,3,,2,1,,59,,197,13
March 2011,Kongo Logre Clinic,23,0,173,,,,,,,,14,43,2,8,,,5,,4,,2,,,77,,108,5
March 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Nangodi Health Centre,8,0,108,,,2,,,,,,2,,3,,,,,,,5,1,1,10,,33,
April 2011,Pelungu Clinic,25,0,108,,,2,,,,,,,,,,,2,,,,6,2,,17,,19,
April 2011,Zanlerigu CHPS,4,0,43,,,,,,,,,,1,,,,,,,,,,,9,,20,
April 2011,Sakote CHPS,13,0,66,,,3,,,,,,,2,,,,,,2,,4,2,,2,,16,2
April 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,AMC Nangodi,,,,,,,,,,,,,26,17,,1,15,,26,,1,3,,169,,128,12
April 2011,Kongo Logre Clinic,16,0,169,,,1,,,,,69,30,3,18,,2,14,,15,,2,7,,63,,121,5
April 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Nangodi Health Centre,6,0,106,,,,,,,,,6,,6,,,3,,,,1,6,,28,,39,
May 2011,Pelungu Clinic,23,0,95,,,,,,,,,,,,,,8,,,,1,1,,11,,11,
May 2011,Zanlerigu CHPS,6,0,48,,,,,,,,,,,,,,,,,,,,,9,,18,
May 2011,Sakote CHPS,12,0,59,,,,,,,,,,1,,,,,,3,,1,1,,3,,15,4
May 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,AMC Nangodi,1,0,3,,,,,,,,,,56,7,,,,,3,,,,,59,,157,8
May 2011,Kongo Logre Clinic,32,0,189,,,,,,,,8,24,2,11,,1,7,,10,,5,2,,131,,130,10
May 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Nangodi Health Centre,6,0,142,,,,,,,,,1,,5,,,1,,,,,1,,26,,63,
June 2011,Pelungu Clinic,16,0,122,,,,,,,,,,,,,,4,,9,,3,5,,27,,14,
June 2011,Zanlerigu CHPS,11,0,56,,,1,,2,,,,,1,,,,,,,,,,,6,,17,
June 2011,Sakote CHPS,9,0,43,,,1,,,,,,,,,,,1,,1,,3,2,,5,,23,
June 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,AMC Nangodi,3,0,15,,,,,,,,,,76,18,,,23,,,,,,,108,,167,8
June 2011,Kongo Logre Clinic,40,0,167,,,,,,,,30,44,9,21,,1,4,,8,,8,8,,100,,182,7
June 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Nangodi Health Centre,8,0,128,,,,,,,,27,12,,5,,,,,,,1,3,,51,,58,
July 2011,Pelungu Clinic,20,0,108,,,1,,,,,,,,,,,2,,2,,3,,,22,,33,
July 2011,Zanlerigu CHPS,8,0,77,,,2,,1,,,,,,,,,,,,,,,,20,,19,
July 2011,Sakote CHPS,23,0,60,,,,,,,,,,,,,,5,,2,,2,,,2,,78,3
July 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,AMC Nangodi,10,0,49,,,,,,,,,,29,25,,,26,,,,2,,,169,,128,6
July 2011,Kongo Logre Clinic,17,0,154,,,1,,,,,78,18,4,15,,2,4,,3,,4,,,68,,161,15
July 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Nangodi Health Centre,6,0,96,,,,,,,,16,20,,6,,,,,,,1,2,,86,,58,
August 2011,Pelungu Clinic,12,0,120,,,,,,,,,,,,,,3,,,,4,3,,32,,27,
August 2011,Zanlerigu CHPS,11,0,84,,,1,,2,,,,,,,,,,,,,,,,20,,40,
August 2011,Sakote CHPS,12,0,70,,,,,,,,,,1,,,,2,,4,,,1,,7,,49,4
August 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,AMC Nangodi,9,0,55,,,1,,,,,,,35,10,,,26,,20,,,,,213,,89,7
August 2011,Kongo Logre Clinic,25,0,170,,,5,,,,,52,45,10,8,,,5,,8,,5,10,,76,,141,10
August 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Nangodi Health Centre,11,0,108,,,,,,,,,15,,3,,,1,,,,1,1,,59,,61,
September 2011,Pelungu Clinic,21,0,111,,,1,,,,1,,,,,,,2,,1,,2,2,,12,,33,
September 2011,Zanlerigu CHPS,4,0,50,,,,,2,,,,,,,,,,,,,,,,9,,44,
September 2011,Sakote CHPS,20,0,70,,,,,,,,,,,,,1,1,,5,,3,1,,4,,49,1
September 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,AMC Nangodi,9,0,57,,,1,,2,,,,,69,16,,,10,,6,,2,,,356,,188,22
September 2011,Kongo Logre Clinic,22,0,143,,,,,,,,129,23,12,6,,,2,,,,4,3,,61,,290,11
September 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Nangodi Health Centre,7,0,93,,,,,,,,1,14,6,8,,,,,1,,,,,13,,74,2
October 2011,Pelungu Clinic,13,0,104,,,,,,,,,,,,,,5,,,,,8,,11,,18,
October 2011,Zanlerigu CHPS,8,0,51,,,,,,,,,,,,,,,,,,,,,4,,24,
October 2011,Sakote CHPS,15,0,56,,,,,,,,,,,,,,,,2,,4,,,3,,25,3
October 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,AMC Nangodi,10,0,51,,,1,,2,,,,,29,25,,,13,,26,,2,3,,169,,128,6
October 2011,Kongo Logre Clinic,20,0,134,,,,,,,,134,48,,5,,,5,,,,4,4,,37,,205,4
October 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Nangodi Health Centre,5,0,84,,,,,,,,18,33,,,,,6,,,,,2,,54,,77,
November 2011,Pelungu Clinic,12,0,134,,,,,,,,,,,,,,3,,,,2,4,,6,,21,
November 2011,Zanlerigu CHPS,4,0,64,,,2,,,,,,,,,,,,,,,,,,4,,11,
November 2011,Sakote CHPS,17,0,74,,,1,,,,,,,,,,,7,,7,,1,3,,4,,24,
November 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,AMC Nangodi,15,0,67,,,,,,,,,,69,16,,,10,,6,,2,,,356,,188,22
November 2011,Kongo Logre Clinic,17,0,130,,,1,,1,,,82,14,3,9,1,2,7,6,6,,8,3,,106,,215,18
November 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Nangodi Health Centre,6,0,93,,,,,,,,39,16,1,7,,,1,,2,,,2,,72,,60,
December 2011,Pelungu Clinic,7,0,99,,,,,,,,,,,,,,7,,,,,,,17,,16,
December 2011,Zanlerigu CHPS,5,0,62,,,,,,,,,,,,,,,,,,,,,3,,20,
December 2011,Sakote CHPS,13,0,57,,,,,,,,,,,,,2,3,,,,1,2,,3,,18,
December 2011,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,AMC Nangodi,12,0,45,,,,,,,,,,99,38,,,12,,10,,,,,372,,226,21
December 2011,Kongo Logre Clinic,20,0,122,,,,,,,,36,13,2,16,,,4,,7,,3,2,,100,,152,9
December 2011,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Nangodi Health Centre,7,0,104,,,1,,1,,,8,21,2,3,,1,2,,2,,,1,,38,,48,
January 2012,Pelungu Clinic,13,0,123,,,,,,,,,,,2,,,5,,3,,,1,,12,,17,
January 2012,Zanlerigu CHPS,6,0,37,,1,1,1,1,,,,,,,,,,,,,,,,5,,16,2
January 2012,Sakote CHPS,15,0,71,,,,,,,,,,1,1,,,3,,4,,,1,,1,,25,
January 2012,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,AMC Nangodi,22,0,60,,,,,,,,,,54,2,,,7,,4,,,110,,35,,215,11
January 2012,Kongo Logre Clinic,8,0,153,,,,,,,,30,11,,12,,,3,,14,,,,,,,138,8
January 2012,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Nangodi Health Centre,5,0,75,,,,,,,,9,5,,5,,,8,,2,,,2,,30,,41,
February 2012,Pelungu Clinic,6,0,161,,,,,,,,,,,,,,10,,5,,,4,1,3,,12,
February 2012,Zanlerigu CHPS,2,0,70,,,,,,,,,,,,,,,,,,,,,2,,15,
February 2012,Sakote CHPS,14,0,60,,,,,,,,,,,,,,2,,,,1,7,,4,,27,
February 2012,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,AMC Nangodi,9,0,36,,,,,,,,20,,44,25,,,,,,,,,,239,,106,18
February 2012,Kongo Logre Clinic,18,0,132,,2,,,,,,19,6,1,19,,,3,,2,,1,4,,96,,158,5
February 2012,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Nangodi Health Centre,6,0,132,,,,,,,,23,4,,8,,,5,,2,,,2,,50,,77,
March 2012,Pelungu Clinic,24,0,140,,,,,,,,,,,,,,2,,9,,,,,7,,21,
March 2012,Zanlerigu CHPS,6,0,61,,,,,,,,,,,,,,,,,,,,,8,,25,
March 2012,Sakote CHPS,15,0,62,,,,,,,,,,,,,,5,,3,,,2,,3,,57,
March 2012,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,AMC Nangodi,14,0,64,,,,,,,,,,109,44,,,19,,9,,,,,262,,243,
March 2012,Kongo Logre Clinic,16,0,103,,,,,,,,17,2,1,17,,,3,,6,,1,3,,113,,224,7
March 2012,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Nangodi Health Centre,9,0,80,,,,,,,,11,2,1,9,,,2,,2,,1,2,,44,,62,
April 2012,Pelungu Clinic,15,0,131,,,,,,,,,,,,,,12,,,,3,2,,10,,16,
April 2012,Zanlerigu CHPS,6,0,45,,,,,,,,,,,,,,,,,,,,,4,,21,
April 2012,Sakote CHPS,17,0,60,,,,,,,,,,,,,,1,,4,,8,1,,3,,23,
April 2012,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,AMC Nangodi,12,0,38,,,,,,,,209,,82,25,,,,,,,,,,337,,184,19
April 2012,Kongo Logre Clinic,22,0,97,,,,,,,,18,1,,20,,,4,,14,,1,3,,120,,187,4
April 2012,Miboug CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Kotintabig CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Nangodi Health Centre,5,0,143,,,,,,,,,,,7,,,,,2,,3,5,,44,,48,
May 2012,Pelungu Clinic,17,0,197,,,,,,,,,,,,,,2,,5,,,4,,10,,11,
May 2012,Zanlerigu CHPS,2,0,67,,,,,,,,,,,,,,,,,,,,,3,,23,
May 2012,Sakote CHPS,11,0,57,,,,,,,,,,2,,,,1,,3,,2,2,,1,,28,
May 2012,Pitanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Dasobligo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Yakote CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,AMC Nangodi,22,0,61,,,,,,,,,,147,35,,,11,,,,,,,341,,267,20
