Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
April 2009,St. Lucas Health Centre,22,0,155,,,8,,7,,,4,6,261,7,,,5,,5,,8,5,,10,,551,25
April 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sandema Hospital,55,0,233,2,,16,,3,,,13,,23,82,,,9,,,,2,,,18,,42,23
April 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1
April 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Siniensi Community Clinic,13,0,135,,,5,,,,,,,,4,,,,,1,,,3,,20,,16,7
April 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
May 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,3,
May 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3
May 2009,Chuchuliga Health Centre,10,0,115,,,3,,2,,,,,,1,,,2,,,,1,5,,39,,37,
May 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,1
May 2009,St. Lucas Health Centre,21,0,160,,,3,,4,,,4,5,253,9,,,6,,10,,6,6,,20,,533,28
May 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Sandema Hospital,57,0,204,8,,19,,1,,,10,,18,99,,,8,,,,,,,21,,41,12
May 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Mutiensa CHPS,,,,,,,,,,,,14,,,,,,,,,,,,,,,
May 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Siniensi Community Clinic,12,0,105,,,,,,,,,,1,2,,,,,8,,3,6,,25,,23,10
May 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,3,9
June 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,1,
June 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
June 2009,Chuchuliga Health Centre,7,0,114,,,,,,,,,,,,,1,1,,,,,5,,30,,34,5
June 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kadema CHPS,,,,,,,,,,,,,1,,,,,,,,,,,1,,,2
June 2009,St. Lucas Health Centre,16,0,145,,,1,,5,,,,,296,6,,,8,,5,,20,,,15,,564,41
June 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sandema Hospital,30,1,204,,,11,,6,,1,59,,10,99,,,6,,,,,,,53,,38,14
June 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,1,3
June 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Siniensi Community Clinic,8,0,72,,,,,,,,,,2,2,,,,,1,,,1,,12,,14,1
June 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,2,,,,,4,,4,
July 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,2,5
July 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Chuchuliga Health Centre,11,0,151,,,2,,3,,,,,1,2,,,6,,,,1,,,40,,46,5
July 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kadema CHPS,,,,,,,,,,,,,1,,,,,,,,,,,22,,,
July 2009,St. Lucas Health Centre,24,0,181,,,4,,3,,,2,,373,9,,,5,,7,3,3,7,,19,,697,20
July 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sandema Hospital,35,0,238,1,,15,,6,,3,158,,8,80,,,11,,,,,,,40,,57,12
July 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,1,,10,,5,5
July 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Siniensi Community Clinic,6,0,62,,,,,,,,,,,2,,,1,,,,,7,,8,,19,4
July 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,6,3
August 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,5,2
August 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Chuchuliga Health Centre,13,0,172,,,2,,1,,,,3,1,,,1,,,,,2,2,,65,,116,6
August 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kadema CHPS,,,,,,,,,,,,,7,,,,,,,,,,,,,,3
August 2009,St. Lucas Health Centre,26,0,218,,,4,,5,,,7,13,428,13,,,8,,12,,,8,,23,,828,22
August 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Sandema Hospital,40,0,215,4,,13,,5,,,192,,14,72,,,6,,,,,,,40,,70,6
August 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,7,4
August 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Siniensi Community Clinic,8,0,82,,,,,,,,,,,4,,,,,2,,5,1,,32,,69,9
August 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,3,,,,,6,,9,
September 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,5,7
September 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,1,,,5,,10,
September 2009,Chuchuliga Health Centre,16,0,129,,,3,,,,,,4,3,,,1,,,,,1,4,,66,,245,7
September 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kadema CHPS,,,,,,,,,,,,,6,,,,,,,,,,,15,,,3
September 2009,St. Lucas Health Centre,27,0,253,,,5,,2,,,10,5,440,11,,,5,,7,,4,4,,19,,820,24
September 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Sandema Hospital,52,0,218,2,,9,,3,,,184,,63,77,,,,,,,,,,42,,124,6
September 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,15,,,3
September 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Siniensi Community Clinic,10,0,60,,,,,,,,,,1,5,,,2,,4,,,1,,34,,98,10
September 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,9,
October 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,4,
October 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,12,7
October 2009,Chuchuliga Health Centre,15,0,118,,,2,,1,,,,,1,1,,,,,,,2,12,,22,,187,1
October 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kadema CHPS,,,,,,,,,,,,,9,,,,,,,,,,,9,,,5
October 2009,St. Lucas Health Centre,19,0,141,,,,,,,,26,13,494,7,,,3,,8,,6,5,,21,,908,32
October 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Sandema Hospital,56,0,199,4,,17,,7,,1,78,,32,61,,,9,1,,,,,,21,,71,2
October 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,11,,6,6
October 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Siniensi Community Clinic,6,0,50,,,,,1,,,,,4,1,,,3,,,2,1,3,,4,,26,1
October 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,17,
November 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,4,11
November 2009,Chuchuliga Health Centre,13,0,100,,,4,,,,,,2,1,,,,3,,,,2,2,,18,,87,2
November 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,,3
November 2009,St. Lucas Health Centre,17,0,140,,,3,,2,,1,3,5,498,8,,,8,,10,,5,3,,18,,891,32
November 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Sandema Hospital,39,1,199,3,,11,,3,,1,60,,22,69,,,6,,,,,,,19,,87,5
November 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,1,,,,,7,,10,4
November 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Siniensi Community Clinic,3,0,30,,,,,,,,,,1,8,,,4,,1,1,,9,,3,,18,1
November 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,12,
December 2009,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,11,5
December 2009,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,2,9
December 2009,Chuchuliga Health Centre,10,0,120,,,,,,,1,,6,,2,,,4,,,,1,3,,35,,73,4
December 2009,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
December 2009,St. Lucas Health Centre,21,0,159,,,1,,4,,,,1,432,6,,,8,,5,5,3,4,,16,,857,35
December 2009,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sandema Hospital,39,0,231,1,,6,,4,,,68,,26,66,,,6,,,,,,,28,,90,16
December 2009,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,14,,10,7
December 2009,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Siniensi Community Clinic,6,0,24,,,,,,,,,,,3,,,4,,2,,,,,19,,20,6
December 2009,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,3,5
January 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,12,6
January 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,5,2
January 2010,Chuchuliga Health Centre,12,0,119,,,4,,,,,,,3,,,1,1,,,,2,3,,56,,81,5
January 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
January 2010,St. Lucas Health Centre,20,0,141,,,2,,1,,1,2,3,326,13,,,5,,8,4,,3,,15,,730,26
January 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sandema Hospital,47,0,233,3,,8,,3,,,15,1485,18,64,,,14,,,,,,,26,,59,6
January 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,10,,11,6
January 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Siniensi Community Clinic,5,0,49,,,,,,,,,,,2,,,2,,1,,,1,,8,,16,4
January 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,11,
February 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,,3,
February 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,9,
February 2010,Chuchuliga Health Centre,9,0,141,,,3,,1,,13,,,,2,,,2,,,,,,,32,,64,4
February 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,13
February 2010,St. Lucas Health Centre,23,0,165,,,,,1,,1,,3,416,12,,,7,,,,2,3,,14,,815,29
February 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Sandema Hospital,34,0,294,5,,3,,4,,2,3,,15,60,,,4,,,,,,,22,,49,
February 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,5,6
February 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Siniensi Community Clinic,7,0,65,,,,,1,,,,,,4,,,,,,,1,2,,,,28,4
February 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,7,
March 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,10,
March 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,7,7
March 2010,Chuchuliga Health Centre,10,0,156,,,1,,2,,,,,,4,,,5,,,,5,9,,49,,127,
March 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kadema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,St. Lucas Health Centre,26,0,206,,,1,,2,,1,,12,311,9,,,2,,5,,7,6,,14,,741,32
March 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Sandema Hospital,53,0,311,8,,13,,4,,1,21,,18,89,,,12,,,,,,,21,,44,5
March 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,1,,,,,16,,5,5
March 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Siniensi Community Clinic,8,0,70,,,,,,,,,,,2,,,4,,6,,1,1,,20,,38,3
March 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
April 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,24,
April 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,3,1
April 2010,Chuchuliga Health Centre,22,0,156,,,,,,,,,,1,4,,,,,,,5,11,,35,,124,3
April 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kadema CHPS,,,,,,,,,,,,,4,,,,,,,,,,,5,,,
April 2010,St. Lucas Health Centre,19,0,125,,,3,,,,,,8,332,7,,,14,,9,,6,4,,15,3,731,27
April 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Sandema Hospital,26,0,321,5,,13,,4,,,22,,19,78,,,,,,,,,,14,,68,5
April 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,7,5
April 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Siniensi Community Clinic,10,0,30,,,,,,,,,,1,2,,,2,,6,,,2,,10,,47,6
April 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,5,
May 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,2,
May 2010,Kori CHPS,,,,,,,,,,,,8,,,,,,,,,,,,3,,8,3
May 2010,Chuchuliga Health Centre,9,0,159,,,,,3,,,,,56,2,,,1,,,,3,4,,54,,106,
May 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kadema CHPS,,,,,,,,,,,,,3,,,,,,,,,,,3,,,
May 2010,St. Lucas Health Centre,21,0,103,,,1,,4,,1,8,397,565,2,,,,,6,,6,,,22,,865,20
May 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sandema Hospital,62,0,291,7,,12,,3,,,,,17,80,,,4,,,,,,,21,,63,6
May 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,2,
May 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Siniensi Community Clinic,8,0,61,,,2,,,,,,,,,,,3,,4,,3,1,,7,,34,3
May 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
June 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,7,2
June 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,3,8
June 2010,Chuchuliga Health Centre,17,0,165,,,1,,2,,,,1,,,,,,,,,1,6,,80,,70,6
June 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kadema CHPS,,,,,,,,,,,,,1,,,,,,,,,,,3,,,2
June 2010,St. Lucas Health Centre,16,0,179,,,1,,1,,,4,,508,2,,,7,,10,,4,12,,16,,1031,22
June 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Sandema Hospital,55,0,292,9,,12,,11,,,106,,8,83,,,5,,,,,,,32,,33,4
June 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,6
June 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Siniensi Community Clinic,4,0,55,,,1,,,,,,,2,1,,,7,,,,,2,,15,,63,5
June 2010,Namonsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,13,,13,
July 2010,Zundema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010, Chuchuliga Yipaala CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kandema CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Chiok CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kalijiisa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,6,7
July 2010,Kori CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,6,29
July 2010,Chuchuliga Health Centre,15,0,62,,,4,,,,1,,,,,,,3,,,,2,2,,49,,,2
July 2010,Sanwaasa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kadema CHPS,,,,,,,,,,,,4,,,,,,,,,,,,,,,19
July 2010,St. Lucas Health Centre,21,0,134,,,,,,,,8,295,348,5,,,10,,7,,4,7,,15,,793,62
July 2010,Kom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Sandema Hospital,34,1,302,5,,12,,8,,2,615,,26,103,,,6,,,,,,,11,,59,6
July 2010,Farinsa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Achanyeri-Goayie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Yikpieng/Jansa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Mutiensa CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2
July 2010,Nanjupiung CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Siniensi Community Clinic,6,0,68,,,6,,,,,,,,,,,1,,2,,,2,,5,,27,1
