Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
November 2009,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Sumaduri Clinic,11,0,150,,,1,,5,,,,,3,10,,,6,,9,,,2,,18,,97,14
November 2009,Tarivago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Quality Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,15,4,,
November 2009,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Wadugu CHPS,22,0,172,,,3,,,,,,24,11,1,,,7,,,,,,,9,,93,2
November 2009,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,5,12
November 2009,Lord Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Fame Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Ninsum CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Senebaga CHPS,38,0,214,,,6,,,,,,305,30,19,,,7,,4,,1,2,,35,,149,13
November 2009,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Yabrago CHPS,,,,,,,,,,,,,,,,,1,,,,,,,2,,,1
November 2009,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Denugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,1,
December 2009,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dabilla CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kpatua CHPS,39,0,122,,,1,,,,,20,,,3,,,,,4,,,,,17,,,
December 2009,Aloko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bugri Health Centre,,,,,,,,,,,,90,16,8,,,,,,,,1,,34,,2,5
December 2009,Dusbuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Tempane CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bimpella CHPS ,8,0,124,,,,,,,,,15,,,,,1,,3,,,,,30,,40,
December 2009,Kpikpira CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,14,
December 2009,Akara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Basyonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,22,,2,,,,,29,,,17
December 2009,Pialugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bulpielsi CHPS,18,0,106,,,1,,,,,23,30,5,,,,1,,2,,,,,27,,124,8
December 2009,Kugri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Woriyanga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kongo Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Rabito (garu) Clinic,100,0,409,,,6,,,,,,,70,31,,,27,,,,5,,,43,,210,17
December 2009,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sumaduri Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Tarivago CHPS,25,0,143,,,6,,,,,,,4,10,,,3,,5,,,1,,44,,114,6
December 2009,Quality Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,,
December 2009,Wadugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kugzua CHPS,21,0,90,,,3,,,,,,11,14,,,,,,,,,,,3,,47,1
December 2009,Lord Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,14
December 2009,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Fame Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Ninsum CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Senebaga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Tariganga CHPS,40,0,189,,,,,,,,,197,20,9,,,3,,,,,,,33,,136,6
December 2009,Yabrago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Denugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
January 2010,Dabilla CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,2,,,,,,,,,,
January 2010,Aloko CHPS,29,0,113,,,,,,,,15,,,2,,,,,,,1,,,10,,29,
January 2010,Bugri Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dusbuliga CHPS,,,,,,,,,,,,101,,4,,,,,,,,,,37,,,6
January 2010,Tempane CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Bimpella CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kpikpira CHPS,6,0,122,,,,,,,,,20,,,,,,,2,,,,,24,,39,
January 2010,Akara CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,17,
January 2010,Basyonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Pialugu CHPS,,,,,,,,,,,,,,,,,47,,20,,,,,,,,16
January 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kugri CHPS,15,0,137,,,,,,,,5,32,,,,,4,,1,,,,,30,,85,2
January 2010,Kongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Woriyanga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kongo Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Worikambo Health Centre,107,0,559,,,8,,6,,,63,,60,28,,,15,,,,,6,,37,,85,
January 2010,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sumaduri Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Tarivago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Quality Medical Centre,11,0,160,,,,,,,,,,7,5,,,6,,6,,,1,,30,,,
January 2010,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Wadugu CHPS,,,,,,,,,,,,,1,,,,,,1,,,,,29,,17,
January 2010,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Lord Clinic,31,0,103,,,,,,,,,22,15,5,,,8,,12,,,,,3,,85,
January 2010,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,1,,,,,,,15,
January 2010,Fame Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Ninsum CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Senebaga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Yabrago CHPS,61,0,208,,,2,,1,,,30,337,41,28,,,9,,12,,,3,,80,,206,
January 2010,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Denugu CHPS,,,,,,,,,,,,,,,,,1,,,,,,,8,,1,
February 2010,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
February 2010,Dabilla CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,2,
February 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Aloko CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
February 2010,Bugri Health Centre,30,0,131,,,,,,,,,30,,,,,,,,,,7,,34,,78,
February 2010,Dusbuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Tempane CHPS,,,,,,,,,,,,100,11,8,,,5,,2,,,,,54,,144,1
February 2010,Bimpella CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kpikpira CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Akara CHPS,2,0,119,,,,,,,,,30,,,,,,,,,,3,,7,,24,
February 2010,Basyonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,8,
February 2010,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Pialugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,7,,32,,,,,93,,,19
February 2010,Kugri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kongo CHPS,22,0,119,,,,,,,,13,61,13,,,,3,,11,,,1,,58,,150,
February 2010,Woriyanga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kongo Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,SIISI CHPS,119,0,496,,,8,,,,1,92,,74,41,,,18,,,,4,7,,45,,117,
February 2010,Sumaduri Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Tarivago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Quality Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Songo Health Centre,15,0,130,,,,,,,,,,,4,,,5,,11,,,1,2,19,,38,
February 2010,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Wadugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,14,
February 2010,Lord Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Yizidug CHPS ,27,0,128,,,,,,,,,18,11,,,,11,,7,,,,1,,,18,
February 2010,Fame Clinic,,,,,,,,,,,,,,,,,1,,1,,,,,6,,5,
February 2010,Ninsum CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Senebaga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Yabrago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nadigri CHPS,48,0,348,,,,,,,,47,170,30,25,,,7,,2,,3,,,23,,179,
March 2010,Denugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,5,,2,
March 2010,Dabilla CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,2,
March 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Aloko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bugri Health Centre,,,,,,,,,,,,,,,,,,,,,,,,4,,15,
March 2010,Dusbuliga CHPS,31,0,132,,,,,,,,,39,1,1,,,3,,7,,,,,14,,62,
March 2010,Tempane CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bimpella CHPS ,,,,,,,,,,,,90,,8,,,,,,,,1,,34,,1,
March 2010,Kpikpira CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Akara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Basyonde Health Centre,2,0,113,,,,,,,,,29,,,,,4,,,,1,,,14,,21,
March 2010,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,14,,10,
March 2010,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Pialugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kugri CHPS,,,,,,,,,,,,,,,,,,,49,,,,,97,,,
March 2010,Kongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Woriyanga Health Centre,25,0,88,,,,,,,,9,32,11,,,,,,5,,,,,22,,86,
March 2010,Kongo Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Sumaduri Clinic,129,0,444,,,6,,1,,,,88,85,30,,,18,,,,3,7,14,62,,364,15
March 2010,Tarivago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Quality Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Denugu Clinic,14,0,180,,,7,,3,,,,,,9,,,6,,10,,,,2,16,,89,6
March 2010,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Wadugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Lord Clinic,,,,,,,,,,,,,,,,,,,2,,,,,3,,5,
March 2010,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Fame Clinic,38,0,131,,,3,,2,,,,36,9,2,,,12,,6,,,,,2,,63,5
March 2010,Ninsum CHPS,,,,,,,,,,,,,,,,,,,4,,,,,,,10,1
March 2010,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Senebaga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Yabrago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Denugu CHPS,60,0,259,,,,,,,,202,,49,25,,,10,,,,,,1,32,,252,7
April 2010,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dabilla CHPS,,,,,,,,,,,,,,,,,,,12,,,,,12,,12,
April 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,5,
April 2010,Aloko CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,7,
April 2010,Bugri Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dusbuliga CHPS,,,,,,,,,,,,,6,,,,,,1,,,,,18,,,
April 2010,Tempane CHPS,29,0,144,,,,,,,,,46,3,5,,,,,1,,,,,11,,62,
April 2010,Bimpella CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kpikpira CHPS,,,,,,,,,,,,153,18,4,,,6,,6,,,,,22,,136,5
April 2010,Akara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Basyonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nagani CHPS,10,0,109,,,,,2,,,,20,,,,,4,,6,,,2,,10,,32,
April 2010,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,,,,,,,,11,,27,
April 2010,Pialugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kugri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kongo CHPS,,,,,,,,,,,,,,,,,21,,30,,,,,78,,,12
April 2010,Woriyanga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kongo Clinic,31,1,158,,,2,,,,,,41,6,3,,,4,,4,,,,,21,,159,
April 2010,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Sumaduri Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Tarivago CHPS,153,0,460,,,,,,,,,,87,19,,,11,,,,,,3,57,,321,15
April 2010,Quality Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Werichengo CHPS,16,0,106,,,5,,2,,,,,,1,,,9,,7,,,,,34,,90,5
April 2010,Wadugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Lord Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,3,,,,,6,,23,
April 2010,Fame Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Ninsum CHPS,38,0,131,,,3,,2,,,15,,13,,,,12,,,,,,,,,99,1
April 2010,Farfar CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,,
April 2010,Senebaga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Yabrago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Denugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Garu Health Centre,53,0,318,,,3,,2,,,40,226,49,39,,,13,,14,,,1,3,23,,183,5
May 2010,Dabilla CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,2,
May 2010,Aloko CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Bugri Health Centre,,,,,,,,,,,,,3,,,,,,,,,,,2,,1,
May 2010,Dusbuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Tempane CHPS,,,,,,,,,,,,,3,,,,8,,7,,,,,8,,,
May 2010,Bimpella CHPS ,29,0,104,,,,,,,,27,,,1,,,5,,5,,,,,15,,84,
May 2010,Kpikpira CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Akara CHPS,,,,,,,,,,,,30,3,6,,,2,,10,,,2,,9,,88,4
May 2010,Basyonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sumaduri-Tubong CHPS,12,0,124,,,,,,,,,19,,,,,4,,3,,1,,,25,,32,
May 2010,Pialugu CHPS,,,,,,,,,,,,,,,,,1,,,,,,,25,,19,
May 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kugri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Woriyanga Health Centre,,,,,,,,,,,,,,,,,38,,39,,,,,71,,,31
May 2010,Kongo Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kugasheigu CHPS,25,0,141,,,,,,,,13,25,10,,,,3,,1,,,,,20,,127,
May 2010,Kpatia (garu Tampane) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Rabito (garu) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Worikambo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,SIISI CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sumaduri Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Tarivago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Quality Medical Centre,123,0,425,,,10,,,,,61,,88,29,,,14,,,,6,,,52,,231,15
May 2010,Songo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Denugu Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Werichengo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Wadugu CHPS,15,0,180,,,7,,4,,,,,,7,,,7,,16,,,,,21,,74,
May 2010,Kugzua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Lord Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Yizidug CHPS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Fame Clinic,,,,,,,,,,,,,,,,,,,1,,,,,4,,,
May 2010,Ninsum CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Farfar CHPS,32,0,175,,,3,,,,,6,,,,,,41,,15,,,,,6,,76,
May 2010,Senebaga CHPS,,,,,,,,,,,,38,,,,,,,2,,,,,4,,11,
May 2010,Tariganga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Yabrago CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nadigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Denugu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Garu Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Dabilla CHPS,57,0,261,,,,,,,,17,133,26,38,,,16,,11,,2,,1,28,,140,
June 2010,Kpatua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Aloko CHPS,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,
June 2010,Bugri Health Centre,,,,,,,,,,,,,,,,,,,,,,,,2,,,
June 2010,Dusbuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,2,
June 2010,Tempane CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Bimpella CHPS ,,,,,,,,,,,,,,,,,7,,11,,,,,3,,47,
June 2010,Kpikpira CHPS,31,0,125,,,,,1,,,25,9,,3,,,,,,,,1,,8,,26,
June 2010,Akara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Basyonde Health Centre,,,,,,,,,,,,75,23,7,,,10,,5,,,2,,35,,90,8
June 2010,Nagani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Sumaduri-Tubong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Pialugu CHPS,13,0,109,,,,,,,,2,13,,,,,6,,7,,,4,1,9,,14,
June 2010,Bulpielsi CHPS,,,,,,,,,,,,,,,,,2,,,,,,,20,,7,
June 2010,Kugri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Woriyanga Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kongo Clinic,,,,,,,,,,,,,,,,,12,,32,,,,,21,,,21
June 2010,Kugasheigu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kpatia (garu Tampane) CHPS,29,0,138,,,,,,,,3,18,,,,,3,,4,,,4,,9,,78,
June 2010,Gagbiri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Duuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
