Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
May 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Pusiga Health Centre,35,0,237,,,2,,8,,,,372,,12,,,8,,30,,,,,55,,124,
June 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Akunye Clinic,,,,,,,,,,,,,10,22,,,11,,2,,,,,98,,128,17
June 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,1,,,,,,,,
June 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kulungungu Health center,30,0,118,,,,,1,,,,,,,,,6,,,,,,,24,,24,7
June 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,34,,30,
June 2010,Widana Health Centre,48,0,324,,,7,,,,,24,58,21,15,,,13,,10,,,,,11,,50,11
June 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Pusiga Health Centre,34,0,260,,,5,,4,,,,,1,20,,,5,,18,,,,,109,,195,6
July 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Akunye Clinic,,,,,,,,,,,,,8,29,,,1,,1,,,1,,193,,198,18
July 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,1,,,,,4,,4,1
July 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kulungungu Health center,17,0,132,,,,,,,,,,,,,,,,,,,,,49,,33,9
July 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,40,,34,
July 2010,Widana Health Centre,22,0,344,,,3,,,,,129,453,23,18,,,,,24,,,,,14,,62,13
July 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,4,
August 2010,Pusiga Health Centre,30,0,271,,,4,,2,,,,,3,14,,,,,21,,,,,67,,411,11
August 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Akunye Clinic,,,,,,,,,,,269,245,35,28,,,6,,3,,,1,,135,,418,48
August 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,5,5
August 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Kulungungu Health center,22,0,153,,,2,,1,,,,,,,,,,,,,,,,35,,36,16
August 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,52,,57,
August 2010,Widana Health Centre,50,0,370,,,3,,4,,,146,220,46,12,,,7,,8,,,,,16,,78,12
August 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
September 2010,Pusiga Health Centre,25,0,137,,,,,2,,,,,5,13,,,3,,23,,,,,42,,166,13
September 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Akunye Clinic,,,,,,,,,,,56,,11,20,,,2,,3,,,,,86,,307,16
September 2010,Tindanatinga CHPS,,,7,,,,,,,,,,,,,,,,1,,,,,7,,3,
September 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
September 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Kulungungu Health center,25,0,137,,,,,,,,,,,,,,,,1,,,,,39,,44,9
September 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,49,,54,
September 2010,Widana Health Centre,87,0,289,,,3,,,,,261,326,83,5,,,10,,6,,,,,8,,149,12
September 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,3,
October 2010,Pusiga Health Centre,61,0,179,,,7,,3,,1,,9,3,8,,,15,,26,,,,,38,,168,4
October 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Akunye Clinic,7,0,33,,,,,,,,53,,8,25,,,13,,4,,,,,63,,431,13
October 2010,Tindanatinga CHPS,,,8,,,,,,,,,,,,,,2,,,,,,,1,,4,
October 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Kulungungu Health center,28,0,158,,,1,,3,,,,,,,,,,,,,,,,17,,37,17
October 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,51,,52,
October 2010,Widana Health Centre,51,0,373,,,2,,4,,,287,664,11,15,,,12,,,,,,,30,,14,27
October 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
November 2010,Pusiga Health Centre,42,0,242,,,3,,4,,,,4,,4,,,10,,28,,,,,28,,251,8
November 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Akunye Clinic,9,0,18,,,,,,,1,17,39,16,42,,1,11,,3,,,,,83,,563,29
November 2010,Tindanatinga CHPS,,,15,,,,,,,10,,,,,,,,,,,,,,5,,2,
November 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Kulungungu Health center,28,0,189,,,1,,3,,,,,,,,,1,,,,,,,22,,43,13
November 2010,Kultamsi Clinic,28,0,189,,,1,,3,,,,,,,,,7,,,,,,,59,,47,
November 2010,Widana Health Centre,66,0,383,,,,,6,,,90,795,20,21,,,20,,,,,,,32,,46,13
November 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,3,
December 2010,Pusiga Health Centre,46,0,354,,,7,,1,,,,,3,4,,,18,,18,,,,,33,,216,
December 2010,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Akunye Clinic,13,0,35,,,,,3,,,10,6,17,38,,,15,,3,,,1,,60,,336,18
December 2010,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,
December 2010,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Kulungungu Health center,31,0,125,,,1,,2,,,,3,,1,,,1,,,,,,,14,,22,6
December 2010,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,45,,25,
December 2010,Widana Health Centre,45,0,360,,,3,,4,,,45,685,24,16,,,21,,,,,,,23,,,8
December 2010,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
January 2011,Pusiga Health Centre,51,0,291,,,6,,2,,,,,,6,,,,,17,,,,,21,,213,5
January 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Akunye Clinic,19,0,38,,,,,,,,,,8,35,,,15,,3,,,,,58,,281,12
January 2011,Tindanatinga CHPS,,,9,,,,,,,6,,,,,,,,,,,,,,,,,
January 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
January 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Kulungungu Health center,31,0,164,,,,,,,,,,,,,,,,,,,,,24,,,
January 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,12,,22,
January 2011,Widana Health Centre,47,0,417,,,1,,1,,,122,50,32,10,,1,16,,,,,1,,15,,149,11
January 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
February 2011,Pusiga Health Centre,41,0,227,,,3,,1,,1,,,14,6,,,12,,18,,,,,35,,188,10
February 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Akunye Clinic,13,0,33,,,2,,2,,13,79,16,7,30,,,20,,,,,,,58,,248,13
February 2011,Tindanatinga CHPS,,,14,,,,,,,,,,2,,,,1,,2,,,,,8,,2,
February 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Kulungungu Health center,22,0,165,4,,,,2,,1,,,,1,,,,,,,,,,14,,30,4
February 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,3,,,,,33,,46,
February 2011,Widana Health Centre,59,0,479,,,1,,12,,,120,78,40,30,,,25,,,,,,,80,,300,15
February 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,2,
March 2011,Pusiga Health Centre,36,0,299,,,9,,2,,2,,,6,8,,,15,,45,,,,,37,,233,4
March 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Akunye Clinic,10,0,30,,,,,,,,,,13,42,,,8,,1,,,,,35,,256,11
March 2011,Tindanatinga CHPS,,,15,,,,,,,,,,3,,,,1,,1,,,,,7,,1,
March 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Kulungungu Health center,30,0,151,,,2,,1,,,,,,,,,,,,,,,,5,,40,
March 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,41,,66,
March 2011,Widana Health Centre,57,0,450,,,5,,7,,,38,58,42,8,,,17,,,,,,,16,,154,10
March 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Pusiga Health Centre,43,0,254,,,5,,,,3,,,2,5,,,,,,,,,,31,,127,3
April 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Akunye Clinic,25,0,31,6,,,,,,,17,12,23,38,,,13,,,,,,,48,,194,15
April 2011,Tindanatinga CHPS,,,11,,,,,,,,,,1,,,,2,,2,,,,,9,,4,
April 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Kulungungu Health center,46,0,122,,,1,,,,,,,,,,,3,,,,,,,7,,28,2
April 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,29,,56,
April 2011,Widana Health Centre,70,0,434,,,4,,1,,,84,51,30,35,,,35,,,,,,,153,,225,14
April 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,
May 2011,Pusiga Health Centre,35,0,196,,,3,,,,,,,2,1,,,7,,34,,,,,44,,108,3
May 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Akunye Clinic,,,,,,,,,,,4,17,25,59,,,4,,,,1,,,94,,130,16
May 2011,Tindanatinga CHPS,,,10,,,,,,,,,,,,,,4,,,,,,,16,,7,
May 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,1
May 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Kulungungu Health center,30,0,176,,,1,,,,,,,,3,,,,,1,,,,,20,,22,14
May 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,37,,63,
May 2011,Widana Health Centre,79,0,480,,,5,,2,,,121,87,32,10,,,17,,,,,,,15,,149,8
May 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
June 2011,Pusiga Health Centre,26,0,227,,,5,,1,,,,,1,7,,,1,,35,,,,,42,,98,
June 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Akunye Clinic,,,,,,,,,,,,7,11,50,,,4,,,,2,,,16,,132,16
June 2011,Tindanatinga CHPS,,,8,,,,,,,,,,,,,,,,1,,,,,16,,6,
June 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,1,,,,,,,,
June 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Kulungungu Health center,25,0,140,,,1,,2,,,,,,1,,,,,,,,,,41,,27,
June 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,45,,56,
June 2011,Widana Health Centre,73,0,444,,,4,,4,,,112,610,15,15,,,20,,5,,,,,46,,145,
June 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,,
July 2011,Pusiga Health Centre,36,0,209,,,4,,1,,,2,,2,9,,,6,,29,,,,,74,,130,10
July 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Akunye Clinic,,,,,,,,,,,26,76,29,51,,,7,,,,,,,110,,265,16
July 2011,Tindanatinga CHPS,,,8,,,,,,,,,,2,,,,,,4,,,,,43,,10,7
July 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
July 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Kulungungu Health center,27,0,145,,,,,5,,1,,,,1,,,,,,,,,,52,,34,6
July 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,55,,71,5
July 2011,Widana Health Centre,54,0,466,,,1,,7,,,98,102,48,19,,,24,,17,,,,,24,,459,13
July 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Pusiga Health Centre,25,0,247,,,3,,,,1,7,,2,4,,,14,,23,,,,,82,,189,11
August 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Akunye Clinic,13,0,86,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tindanatinga CHPS,,,14,,,,,,,,,,7,,,,,,,,,,,33,,11,10
August 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,16,
August 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Kulungungu Health center,16,0,186,,,,,,,,,,,,,,,,,,,,,38,,28,8
August 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,70,,56,
August 2011,Widana Health Centre,59,0,477,,,4,,1,,,,,52,20,,,30,,20,,,,,35,,546,7
August 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,2,
September 2011,Pusiga Health Centre,43,0,316,,,4,,2,,,17,,9,5,,,10,,13,,,,,82,,311,11
September 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Akunye Clinic,17,1,105,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tindanatinga CHPS,,,15,,,,,,,,,,,,,,1,,,,,,,32,,13,4
September 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,5,
September 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Kulungungu Health center,25,0,178,,,2,,4,,1,,,,,,,,,,,,,,,,,
September 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,73,,79,2
September 2011,Widana Health Centre,70,0,517,,,8,,14,,,200,206,60,32,,,,,15,,,,,54,,425,34
September 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Pusiga Health Centre,57,0,213,,,3,,,,,53,,3,6,,,13,,10,,,,,47,,446,13
October 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Akunye Clinic,11,0,71,,,1,,,,,,,,,,,,,,,,,,,,,
October 2011,Tindanatinga CHPS,,,,,,,,,,,,,1,,,,1,,,,,,,20,,25,4
October 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Kulungungu Health center,39,0,158,,,1,,3,,,,,,,,,,,,,,,,,,,
October 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,69,,56,
October 2011,Widana Health Centre,81,0,455,,,7,,6,,,333,31,42,5,,,12,,,,,,,30,,75,47
October 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Pusiga Health Centre,42,0,337,,,3,,2,,1,,19,,4,,,5,,33,,,,,39,,205,5
November 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Akunye Clinic,15,0,50,,,1,,2,,,,,,,,,,,,,,,,,,,
November 2011,Tindanatinga CHPS,,,,,,,,,,,,,1,,,,,,,,,,,12,,11,2
November 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Kulungungu Health center,42,0,168,,,,,4,,,,,,,,,,,,,,,,,,,
November 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,58,,51,
November 2011,Widana Health Centre,87,0,453,,,6,,19,,,202,62,37,3,,,11,,,,,,,19,,74,19
November 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
December 2011,Pusiga Health Centre,53,0,340,,,2,,,,1,,25,3,10,,,10,,29,,,,,68,,214,5
December 2011,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Akunye Clinic,20,0,29,1,,,,,,,,,17,22,,,5,,,,,,,53,,199,14
December 2011,Tindanatinga CHPS,,,,,,,,,,10,,,,,,,1,,,,,,,17,,7,2
December 2011,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Kulungungu Health center,32,0,136,,,1,,2,,,,,,2,,,,,,,,1,,33,,53,5
December 2011,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,31,,69,
December 2011,Widana Health Centre,76,0,383,,,5,,14,,,130,34,40,4,,,12,,,,,,,12,,44,20
December 2011,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Pusiga Health Centre,44,0,295,,4,4,,,,,,11,2,17,,,13,,21,,,,,46,,157,
January 2012,Zuabuliga CHPS,,,45,,,,,,1,,,,,,,,,,,,,,,,,,
January 2012,Akunye Clinic,12,0,37,2,2,,2,,,,,,,,,,,,,,,,,,,,
January 2012,Tindanatinga CHPS,,,,,,,,,,,,,1,,,,1,,,,,,,14,,12,
January 2012,Nakom CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Kulungungu Health center,30,0,187,,2,,4,,,,,149,,,,,,,,,,,,32,,52,7
January 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,92,,159,
January 2012,Widana Health Centre,63,0,418,,4,,25,,,,109,123,50,10,,,15,,,,,,,45,,,24
January 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,,
February 2012,Pusiga Health Centre,33,0,212,,5,,3,,1,,,,,,,,,,,,,,,,,,
February 2012,Zuabuliga CHPS,,,20,,,,,,,,,,,,,,,,,,,,,6,,21,
February 2012,Akunye Clinic,10,0,52,,,,,,,,43,53,26,23,,,11,,,,,,,12,,114,25
February 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,2,,,,,,,10,,10,2
February 2012,Nakom CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,16,
February 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Kulungungu Health center,29,0,162,,,,6,,,,,,,,,,,,,,,,,,,,
February 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Widana Health Centre,54,0,422,,2,,4,,,,92,110,30,9,,,16,,,,,,,19,,46,9
February 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Pusiga Health Centre,41,0,267,,,1,,,,,12,,,,,,,,,,,,,57,,,
March 2012,Zuabuliga CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Akunye Clinic,9,0,61,2,1,1,,,,,,,,,,,,,,,,,,,,,
March 2012,Tindanatinga CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Nakom CHPS,,,24,,,,,,,2,,,,,,,,,,,,,,,,,
March 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Kulungungu Health center,36,0,165,,,2,,6,,,,,,,,,,,,,,,,,,,
March 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Widana Health Centre,69,0,553,,2,,8,,,,110,70,25,40,,,12,,,,,,,65,,64,14
March 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Pusiga Health Centre,54,0,301,,5,,2,,,,,,,,,,,,,,,,,,,,
April 2012,Zuabuliga CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Akunye Clinic,,,,,,,,,,,104,7,,45,,,,,,,,,,39,,,
April 2012,Tindanatinga CHPS,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Nakom CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Kulungungu Health center,29,0,174,,2,,6,,,,,,,,,,,,,,,,,,,,
April 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Widana Health Centre,85,0,559,,4,,1,,,,145,130,,30,,,,,,,,,,24,,,
April 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,
May 2012,Pusiga Health Centre,60,0,313,,4,,1,,,,,2,2,25,,,16,,41,,,,,61,,149,5
May 2012,Zuabuliga CHPS,,,17,,,,,1,,,,,,,,,,,,,,,,1,,8,
May 2012,Akunye Clinic,,,,,,,,,,,9,104,23,,,,4,,,,,,,30,,249,7
May 2012,Tindanatinga CHPS,,,4,,,,,,,,,,,,,,1,,,,,,,2,,2,2
May 2012,Nakom CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,25,
May 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Kulungungu Health center,36,0,149,,,1,,6,,1,,,,10,,,,,,,,,,55,,48,2
May 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,47,,32,
May 2012,Widana Health Centre,69,0,487,,,6,,2,,,129,124,30,35,,,15,,,,,,,22,,234,9
May 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,1,,,,,,,1,,,3
June 2012,Pusiga Health Centre,26,0,117,,,4,,,,,,,,9,,,11,,31,,,,,20,,218,11
June 2012,Zuabuliga CHPS,,,15,,,1,,,,,,,,,,,,,,,,,,5,,21,
June 2012,Akunye Clinic,,,,,,,,,,,185,18,10,67,,,5,,,,,,,35,,259,5
June 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,2,,,,,7,,6,2
June 2012,Nakom CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,6,
June 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Kulungungu Health center,39,0,148,,,1,,7,,,,,,10,,,,,,,,,,51,,56,
June 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,57,,42,
June 2012,Widana Health Centre,62,0,536,,,1,,4,,,172,171,53,23,,,26,,15,,,,,57,,349,32
June 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,5,
July 2012,Pusiga Health Centre,21,0,195,,,2,,,,,,,,17,,,7,,13,,,,,45,,148,5
July 2012,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,13,
July 2012,Akunye Clinic,23,0,90,,,1,,,,,90,31,104,25,,,16,,,,,,,165,,254,11
July 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,9,1
July 2012,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,12,
July 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Kulungungu Health center,20,0,164,,,1,,6,,,,,,9,,,,,,,,,,53,,40,
July 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,48,,,
July 2012,Widana Health Centre,56,0,486,,,7,,4,,,197,270,65,28,,,28,,16,,,,,65,,340,31
July 2012,Sarabogo CHPS,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
August 2012,Pusiga Health Centre,31,0,234,,,2,,,,,,,1,21,,,15,,14,,,,,114,,416,
August 2012,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,8,,34,
August 2012,Akunye Clinic,32,0,151,,,1,,,,,99,37,34,50,,,,,15,,,,,70,,712,
August 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,1,,,,,19,,21,3
August 2012,Nakom CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,9,
August 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Kulungungu Health center,43,0,161,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,66,,45,
August 2012,Widana Health Centre,77,0,489,,,,,,,,154,248,38,17,,,29,,10,,,,,46,,345,21
August 2012,Sarabogo CHPS,,,,,,,,,,1,,,,,,,,,,,,,,5,,7,
September 2012,Pusiga Health Centre,43,0,204,,,5,,1,,,,,3,11,,,13,,33,,,,,41,,366,
September 2012,Zuabuliga CHPS,,,20,,,,,,,,,,,,,,,,,,,,,1,,16,
September 2012,Akunye Clinic,34,0,115,,,,,,,,151,39,22,41,,,11,,1,,,,,85,,708,
September 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,13,2
September 2012,Nakom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Kulungungu Health center,37,0,149,,,1,,6,,,,,,5,,,,,,,,,,66,,124,6
September 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,60,,47,
September 2012,Widana Health Centre,101,0,468,,,4,,8,,,119,191,29,13,,,21,,,,,,,30,,318,26
September 2012,Sarabogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,6,
October 2012,Pusiga Health Centre,40,0,169,,4,,,,,,,,,11,,,21,,21,,,,,32,,304,3
October 2012,Zuabuliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,,25,
October 2012,Akunye Clinic,31,0,178,,,,,,,,107,252,29,64,,1,9,,,,,,,62,,680,6
October 2012,Tindanatinga CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,9,4
October 2012,Nakom CHPS,,,,,,,,,3,,,,,,,,,,,,,,,,,19,
October 2012,Kultamsi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Kulungungu Health center,33,0,102,,1,,7,,1,,,,,6,,,,,,,,,,78,,115,
October 2012,Kultamsi Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
