Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
June 2009,Samoa Health Centre,8,0,32,,,3,,1,,,,,2,,,,,,1,1,,,,3,,7,4
June 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kpaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sentu CHPS,1,0,14,,,,,,,,,51,,,,,,,,,,,,,,18,
June 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Billaw Health Centre,6,0,63,,,1,,,,,,,3,,,,7,,,1,,,,13,,20,4
June 2009,Suke CHPS,4,0,42,,,4,,1,,2,,,1,1,,,,,,,,2,,7,,4,
July 2009,Piina Health Center,13,0,81,,,,,,,,,,,3,,,,,,,,,,18,,60,26
July 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Hamile Health Center,14,0,198,,,8,,2,,,,,1,11,,,3,,18,,2,2,,,,44,5
July 2009,Hinenteng CHPS,,,11,,,1,,,,,,,1,,,,,,,,,,,9,,3,2
July 2009,Karne Health Center,8,0,52,,,,,,,,,,1,,,,,,2,,1,,,7,,25,14
July 2009,Dahile CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Koro CHPS,3,0,46,,,1,,5,,,,,3,,,,,,5,,,5,,10,,4,7
July 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Samoa Health Centre,8,0,39,,,2,,,,,,,3,,,,,,1,,,1,,10,5,12,11
July 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Kpaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sentu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,3,,36,
July 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Billaw Health Centre,1,0,46,,,1,,,,,,,9,,,,4,,3,,,,,12,2,30,3
July 2009,Suke CHPS,1,0,21,,,,,1,,2,,,,,,,,,,,,,,2,,2,10
August 2009,Piina Health Center,6,0,75,,,,,,,,,,2,1,,,,,,5,10,1,,5,,50,19
August 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Hamile Health Center,4,0,158,,,10,,5,,,,,2,3,,,25,,,,,,,,,53,9
August 2009,Hinenteng CHPS,1,0,18,,,,,,,,,,4,,,,,,,,,,,4,,11,
August 2009,Karne Health Center,5,0,49,,,,,,,,,,,,,,3,,,3,,,,7,,32,11
August 2009,Dahile CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Koro CHPS,17,0,41,,,3,,5,,,,,6,,,,,,,,,2,,15,,24,42
August 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Chebogo CHPS,,,5,,,,,,,,,,1,,,,,,,,,,,2,,3,
August 2009,Samoa Health Centre,10,0,37,,,,,,,,,,8,,,,,,,,,,,29,,30,4
August 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kpaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,,3
August 2009,Sentu CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,10,
August 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Billaw Health Centre,10,0,32,,,,,,,,,,26,1,,,7,,5,,,1,,7,,27,7
August 2009,Suke CHPS,1,0,11,,,,,,,,,,1,,,,,,,,,1,,10,,32,
September 2009,Piina Health Center,15,0,91,,,3,,,,1,,,3,,,,2,,,,,,,10,,2,19
September 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Hamile Health Center,2,0,186,,,,,,,,,,4,6,,1,,1,21,,,,,,,31,5
September 2009,Hinenteng CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,2,,3,2
September 2009,Karne Health Center,8,0,57,,,,,1,,,,,,,,,,,3,,,,,5,,84,11
September 2009,Dahile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,4,
September 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Koro CHPS,6,0,34,,,,,,,,,,10,1,,,,,,,,,,10,,,1
September 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,
September 2009,Samoa Health Centre,7,0,30,,,1,,,,,39,,4,1,,,,,6,,,1,,18,,56,1
September 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kpaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Sentu CHPS,1,0,7,,,,,3,,,,35,,,,,,,,,,,,,,15,
September 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Billaw Health Centre,10,0,25,,,,,,,,,,2,,,,2,,,,,,,8,,56,2
September 2009,Suke CHPS,1,0,15,,,,,,,,,,,2,,,,,,,,,,17,,51,
October 2009,Piina Health Center,6,0,79,,,2,,7,,2,,,7,,,,,,,,,,,15,,133,22
October 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Hamile Health Center,13,0,217,,,4,,8,,1,,,7,10,,,14,,19,1,1,2,,,,50,6
October 2009,Hinenteng CHPS,2,0,13,,,,,,,,,,2,,,,,,,,,,,3,,14,1
October 2009,Karne Health Center,15,0,34,,,,,1,,,,,7,1,,,3,,,4,,3,,3,,66,4
October 2009,Dahile CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,3,3
October 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Koro CHPS,13,0,29,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Samoa Health Centre,4,0,32,,,2,,1,,,,,10,,,,,,,12,,,,5,,48,4
October 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kpaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Sentu CHPS,1,0,13,,,,,,,,,,,,,,,,,,,,,,,16,2
October 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Billaw Health Centre,5,0,44,,,,,,,,,148,11,,,,1,,5,1,,,,6,,62,
October 2009,Suke CHPS,1,0,27,,,,,,,,,,3,1,,5,4,,,,,,,13,,26,4
November 2009,Piina Health Center,8,0,75,,,3,,2,,,2,107,,,,,,,,,,,,2,,77,9
November 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Hamile Health Center,18,0,121,,,,,,,,,,4,15,,,3,,2,,,1,,9,,58,20
November 2009,Hinenteng CHPS,1,0,13,,,,,1,,,,,,,,,,,3,,,,,45,,11,6
November 2009,Karne Health Center,11,0,37,,,,,,,,,,2,,,,1,,1,,,,,3,,58,7
November 2009,Dahile CHPS,,,30,,,,,2,,,,,,,,,,,,,,,,,,,
November 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Koro CHPS,,,35,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Samoa Health Centre,5,0,14,,,,,,,,,,6,2,,,,,4,,,,,11,,46,
November 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Chetu CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kpaare CHPS,,,,,,,,,,,,,1,,,,,,3,,,,,1,,1,2
November 2009,Sentu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,27,86
November 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Billaw Health Centre,1,0,24,,,,,,,,,,7,,,,2,,8,,,1,,15,,59,5
November 2009,Suke CHPS,1,0,14,,,,,,,,,,5,,,,,,,,,,,1,,31,
December 2009,Piina Health Center,5,0,63,,,4,,,,,,,,,,,3,,,,2,10,,,,58,15
December 2009,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Hamile Health Center,13,0,149,,,4,,5,,1,310,13,1,12,,,9,,,,,,,1,,60,5
December 2009,Hinenteng CHPS,,,11,,,,,,,,,,1,,,,1,,,2,,,,5,,12,
December 2009,Karne Health Center,9,0,82,,,2,,2,,,,,2,,,,,,,,,,,3,,15,
December 2009,Dahile CHPS,2,0,18,,,1,,,,,,,,,,,,,,,,,,,,,
December 2009,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Koro CHPS,3,0,23,,,,,4,,,,,3,2,,,,,7,,,2,,5,,39,
December 2009,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Samoa Health Centre,4,0,33,,,1,,,,,,,2,,,,,,,2,,,,5,,27,
December 2009,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kpaare CHPS,1,0,,,,,,,,,,68,1,,,,,,,,,,,5,,1,
December 2009,Sentu CHPS,1,0,10,,,,,,,,,,,,,,1,,,,,,,6,,12,
December 2009,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Billaw Health Centre,1,0,27,,,,,,,,,,2,,,,2,,,2,,,,13,,48,
December 2009,Suke CHPS,1,0,12,,,,,,,,,,2,,,,,,,,,,,3,,12,
January 2010,Piina Health Center,12,0,74,,,3,,,,,,,8,,,,,,2,,,,,12,,55,5
January 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Hamile Health Center,15,0,119,,,6,,6,,,,,5,,,,1,,,,1,2,,1,,49,19
January 2010,Hinenteng CHPS,7,0,27,,,,,,,,,,,,,,,,,,,,,19,,4,
January 2010,Karne Health Center,9,0,40,,,2,,,,,,,4,1,,,2,,,1,,,,12,,14,11
January 2010,Dahile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Koro CHPS,4,0,28,,,2,,15,,,,,2,2,,,,,,2,,,,5,,28,34
January 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Chebogo CHPS,,,2,,,,,,,,,,1,,,,,,,,,,,2,,11,1
January 2010,Samoa Health Centre,4,0,33,,,,,,,,,,6,2,,,,,,,,,,16,,21,3
January 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kpaare CHPS,1,0,5,,,,,1,,,,,4,,,,,,,,,,,9,,11,4
January 2010,Sentu CHPS,1,0,13,,,1,,,,,,,,,,,,,,2,,,,6,,26,
January 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Billaw Health Centre,4,0,41,,,,,1,,,,,1,,,,4,,,,1,,,9,,27,2
January 2010,Suke CHPS,4,0,24,,,1,,4,,,,,,,,,,,,,,,,4,,14,
February 2010,Piina Health Center,6,0,45,,,2,,,,,,,2,,,,8,,,,,,,17,,21,7
February 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Hamile Health Center,18,0,38,,,4,,10,,,,,1,24,,,6,,,,,1,,,,67,22
February 2010,Hinenteng CHPS,4,0,15,,,,,,,,,,,,,,,,1,,,,,4,,8,1
February 2010,Karne Health Center,6,0,31,,,,,,,,,,,1,,,3,,3,,,1,,3,,6,5
February 2010,Dahile CHPS,,,13,,,,,,,,,,,,,,,,,,,,1,,,,9
February 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Koro CHPS,12,0,25,,,,,,,,,,2,2,,,,,7,,,,1,10,,30,43
February 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Chebogo CHPS,1,0,6,,,,,,,,,,1,,,,,,1,,,,,1,,6,
February 2010,Samoa Health Centre,5,0,31,,,1,,9,,,,,1,3,,,,,,,,3,,29,,9,11
February 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kpaare CHPS,,,13,,,,,,,,,,2,,,,,,,,,,,7,,7,6
February 2010,Sentu CHPS,1,0,24,,,,,,,,,,,,,,,,,,,1,,4,2,10,
February 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Billaw Health Centre,6,0,28,,,,,,,,,,1,,,,,,,,,,,2,,35,
February 2010,Suke CHPS,2,0,25,,,3,,30,,,,,,,,,,,,,,,,12,,12,40
March 2010,Piina Health Center,8,0,65,,,2,,,,,,,,1,,,,,4,,,,,20,,47,3
March 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Hamile Health Center,13,0,125,,,8,,1,,,,,,24,,,8,,,,,1,,4,,,26
March 2010,Hinenteng CHPS,6,0,14,,,1,,,,,7,20,,,,,,,,,,,,6,,,
March 2010,Karne Health Center,14,0,77,,,3,,4,,,,,1,1,,,3,,,3,,,2,5,,26,16
March 2010,Dahile CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,,
March 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Koro CHPS,12,0,29,,,,,7,,,,,12,,,,,,,4,,1,,6,,16,8
March 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Chebogo CHPS,3,0,12,,,,,,,,23,,3,,,,,,1,,,,,4,,13,4
March 2010,Samoa Health Centre,15,0,90,,,3,,21,,2,,,17,8,,,,,,8,2,2,,25,,48,34
March 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kpaare CHPS,5,0,26,,,1,,3,,2,,,2,,,,4,,,,,,2,6,,26,16
March 2010,Sentu CHPS,,,20,,,,,,,,,6,,,,,,,,,,1,,5,,13,3
March 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Billaw Health Centre,11,0,62,,,,,,,,,,7,,,,1,,3,,,,,14,,67,4
March 2010,Suke CHPS,1,0,29,,,1,,8,,2,,,1,,,,,,,,1,1,,10,,10,16
April 2010,Piina Health Center,15,0,62,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Hamile Health Center,18,0,123,,,3,,8,,,,,,24,,,,,8,,,2,,4,,,
April 2010,Hinenteng CHPS,2,0,13,,,1,,2,,,,,,,,,,,,,,,,3,,,
April 2010,Karne Health Center,11,0,30,,,6,,1,,,,,,,2,,,,,,,,,,,4,8
April 2010,Dahile CHPS,,,14,,,,,,,,,,,1,,,,,,,,,,,,,2
April 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Koro CHPS,10,0,43,,,2,,16,,,,,3,2,,,,,1,,,2,,3,,,5
April 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Chebogo CHPS,4,0,10,,,1,,1,,,2,17,2,,,,,,,,,,,,,,
April 2010,Samoa Health Centre,3,0,46,,,5,,13,,,1,,3,,,,1,,2,,,1,,6,,,6
April 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kpaare CHPS,3,0,34,,,,,,,,1,,2,,,,,,4,,,1,,4,,,9
April 2010,Sentu CHPS,3,0,22,,,1,,,,,,,,,,,,,,,,,4,3,,5,
April 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Billaw Health Centre,11,0,61,,,,,,,,,34,,,,,1,,,,,,,,,,2
April 2010,Suke CHPS,2,0,26,,,1,,4,,,,,,,,,,,,,,,,,,,
May 2010,Piina Health Center,8,0,49,,,,,,,8,22,,6,4,,,,2,5,,,7,,9,,26,
May 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Hamile Health Center,18,0,123,,,3,,1,,5,,,2,30,,,,,,,,3,,4,,,10
May 2010,Hinenteng CHPS,4,0,8,,,1,,,,,,10,2,,,,,,,,,,,8,,,
May 2010,Karne Health Center,9,0,46,,,2,,1,,,1,,2,,,,3,,1,,,,,2,,14,7
May 2010,Dahile CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Koro CHPS,5,0,45,,,,,10,,,,,12,1,,,,,5,,,2,,14,,,39
May 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Chebogo CHPS,3,0,9,,,,,,,,,,2,,,,,,,,,,,3,,,2
May 2010,Samoa Health Centre,4,0,28,,,4,,10,,,,21,,10,,,2,,3,,,1,,6,,,3
May 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kpaare CHPS,,,17,,,2,,,,,,,,,,,,,1,2,,1,,11,,,6
May 2010,Sentu CHPS,,,11,,,5,,,,,,,1,,,,,,1,,,1,1,7,,17,
May 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Billaw Health Centre,5,0,30,,,,,,,,,,2,,,,,,4,3,,4,,11,1,,
May 2010,Suke CHPS,4,0,21,,,,,5,,,,,88,,,,,,,,,,,10,,19,
June 2010,Piina Health Center,10,0,52,,,,,,,11,,103,2,,,,1,,2,,,4,,37,,45,4
June 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Hamile Health Center,16,0,115,,,3,,4,,,,,2,23,,,,,,,,,,5,,,8
June 2010,Hinenteng CHPS,1,0,10,,,1,,,,,,,1,,,,,,2,,,,,7,,2,
June 2010,Karne Health Center,14,0,52,,,4,,2,,,,1,1,1,,,,,1,,1,5,,8,,19,9
June 2010,Dahile CHPS,1,0,19,,,,,,,,,,,,,,,,,,,,,6,,,
June 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Koro CHPS,3,0,32,,,1,,15,,,,,37,,,,,,14,,,7,,12,,,20
June 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Samoa Health Centre,4,0,29,,,1,,1,,,,,9,,,,2,,2,,,1,,8,,,2
June 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kpaare CHPS,1,0,12,,,,,,,,,,,,,,,,4,,,,,3,,,2
June 2010,Sentu CHPS,,,18,,,1,,,,,,,,,,,,,,,1,,,13,,11,
June 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Billaw Health Centre,3,0,46,,,1,,,,,,,,,,,,1,5,,,2,,10,,3,3
June 2010,Suke CHPS,3,0,29,,,1,,8,,1,,,2,,,,1,,,,,,,10,,41,
July 2010,Piina Health Center,8,0,51,,,2,,,,,,,5,2,,,4,,,,,5,,16,,25,3
July 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Hamile Health Center,7,0,122,,,4,,4,,,,,4,29,,,,,,,,,,6,,,14
July 2010,Hinenteng CHPS,2,0,11,,,,,,,,,,1,,,,1,,,,,4,,2,,7,
July 2010,Karne Health Center,4,0,40,,,2,,1,,,,,1,,,,2,,2,,,8,,13,1,25,6
July 2010,Dahile CHPS,,,8,,,,,4,,,,,,,,,,,,,,,,,,,
July 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Koro CHPS,,,32,,,,,,,,,,9,,,,1,,1,,,,,4,,,19
July 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Chebogo CHPS,1,0,3,,,,,,,,,11,,,,,,,,,,2,,13,,,1
July 2010,Samoa Health Centre,,,36,,,,,,,,,,5,,,,,,1,,,,,29,,,1
July 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Chetu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kpaare CHPS,2,0,23,,,,,,,,,,2,,,,,,4,,,,,4,,,1
July 2010,Sentu CHPS,,,17,,,,,,,,,,,1,,,1,,1,,,,,16,,14,
July 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Billaw Health Centre,4,0,41,,,,,,,,,,10,,6,,,,,,,,,15,,,7
July 2010,Suke CHPS,,,25,,,,,,,,,,,,,,,,,,,3,,6,,,
August 2010,Piina Health Center,11,0,36,,,10,,2,,,,,10,,,,,,7,,,1,,4,,31,5
August 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Hamile Health Center,13,0,140,,,2,,2,,,,,,28,,,10,,,,,,,4,,,7
August 2010,Hinenteng CHPS,4,0,17,,,,,,,,,,,,,,,,,,,1,,4,,,2
August 2010,Karne Health Center,4,0,37,,,4,,,,,,,,1,,,2,,3,,,1,,11,,46,15
August 2010,Dahile CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,4
August 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Koro CHPS,7,0,21,,,1,,2,,2,,,10,,,,,,,,,,,5,,,8
August 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Chebogo CHPS,3,0,5,,,,,4,,1,27,18,7,,,,,,,,,,,7,,,
August 2010,Samoa Health Centre,5,0,39,,,1,,,,,,,1,,,,1,,1,,,,,17,,,2
August 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Chetu CHPS,1,0,8,,,,,,,,,,,,,,,,,,1,,,13,,,
August 2010,Kpaare CHPS,4,0,12,,,,,,,,,,1,,,,,,,3,,,,6,,,
August 2010,Sentu CHPS,,,10,,,,,,,,,4,,,,,,,,,,,,4,,14,2
August 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Billaw Health Centre,4,0,40,,,1,,,,,,,3,,,,2,,3,5,,,,7,,,2
August 2010,Suke CHPS,1,0,31,,,,,5,,,53,,,,,,,,,,,2,,2,,,
September 2010,Piina Health Center,20,0,64,,,1,,3,,2,160,63,1,,,,,,,1,,2,,,,57,3
September 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Hamile Health Center,26,0,163,,,4,,1,,,,497,6,33,,,4,,11,,,4,,34,,16,7
September 2010,Hinenteng CHPS,4,0,9,,,,,,,,,,,,,,,,,,1,,,4,,24,1
September 2010,Karne Health Center,6,0,37,,,3,,,,,,,1,,,,2,,4,1,,,,14,,73,5
September 2010,Dahile CHPS,,,6,,,,,,,,31,,,,,,,,,,,,,,,,
September 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Koro CHPS,8,0,20,,,,,3,,,,22,5,,,,2,,,,1,,,8,,,9
September 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Chebogo CHPS,,,9,,,,,6,,2,,,3,,,,,,,,,,,8,,,
September 2010,Samoa Health Centre,11,0,34,,,5,,1,,1,125,,4,,,,,,3,,,,,18,1,,
September 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Chetu CHPS,2,0,6,,,,,,,3,,,,,,,,,,,,1,,11,,,
September 2010,Kpaare CHPS,1,0,24,,,3,,,,1,98,12,,,,,,,,5,,,,3,,,
September 2010,Sentu CHPS,1,0,10,,,,,,,,26,,,,,,2,,,,,,,3,,,
September 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Billaw Health Centre,4,0,33,,,,,,,,,,3,,,,,,2,,,,,2,,,2
September 2010,Suke CHPS,3,0,23,,,3,,5,,6,94,,1,,,,,,1,,,,,9,,,
October 2010,Piina Health Center,14,0,44,,,3,,,,,,,,4,,,,,,,,,,6,,132,5
October 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Hamile Health Center,14,0,146,,,7,,2,,,,,2,43,,,27,,,,,,,10,,,8
October 2010,Hinenteng CHPS,1,0,16,,,,,,,,50,,2,,,,,,,,,,,30,,27,
October 2010,Karne Health Center,10,0,31,,,1,,,,,,,,,,,,,1,,,,,6,,44,1
October 2010,Dahile CHPS,,,10,,,3,,4,,,25,,,,,,,,,,,,,2,,,3
October 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Koro CHPS,4,0,16,,,3,,13,,4,,,,,,,,,,,,,,,,,
October 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Chebogo CHPS,,,9,,,,,,,,,,7,,,,,,,,,,,5,,,5
October 2010,Samoa Health Centre,10,0,32,,,1,,,,,156,,,1,,,,,,,,,,13,,,
October 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Chetu CHPS,2,0,12,,,3,,7,,3,,,,,,,,,,,,,,,,,
October 2010,Kpaare CHPS,,,15,,,1,,,,,,,,,,,,,1,,,,,1,,7,
October 2010,Sentu CHPS,1,0,10,,,,,,,,,,,,,,1,,1,,,,,,,41,1
October 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
