Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
January 2010,Fian Health Center,5,0,38,,,2,,,,,,,,,,,6,,8,,4,,,19,,14,6,
January 2010,Challa CHPS,,,18,,,,,,,,,,,,,,,,1,2,,,,4,,9,1,
January 2010,Kojokperi Health Centre,12,0,85,,,,,1,,,,2,,1,,,6,,4,2,,,,14,,16,11,
January 2010,Tabiesi CHPS,,,20,,,,,,,,,,,3,,,2,,,1,,,,5,,27,2,
January 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Daffiama Health Centre,7,0,67,,,,,15,,,,,4,4,,,6,,6,,,2,,17,,55,12,
January 2010,Samanbo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,2,,1,,
January 2010,Kamahegu CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Issa Health Centre,2,0,31,,,1,,,,,,4,,,,,1,,9,1,2,1,,35,,43,1,
January 2010,Bussie Health Centre,5,0,41,,,1,,1,,,,,,,,,,,,,,,,9,,,,
February 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Fian Health Center,8,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Challa CHPS,,,18,,,,,,,,,,,2,,,4,,1,,,,,5,,6,5,
February 2010,Kojokperi Health Centre,7,0,76,,,,,1,,,,,,,,,,,,,,,,,,,,
February 2010,Tabiesi CHPS,3,0,28,,,,,1,,,,,,2,,2,,,4,1,,1,,5,,29,3,
February 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Daffiama Health Centre,5,0,115,,,,,37,,,,2,12,4,,,1,,,1,5,6,,4,,59,11,
February 2010,Samanbo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Issa Health Centre,7,0,38,,,1,,,,,,,,,,,1,,5,,3,,,14,,36,2,
February 2010,Bussie Health Centre,5,0,41,,,1,,,,,,,1,4,,,6,,7,,1,,,2,,24,13,
March 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Fian Health Center,,,31,,,,,,,,,,,3,,,,,6,,,,,5,,,,
March 2010,Challa CHPS,,,16,,,,,,,,,,,,,,,,1,,2,,,4,,3,3,
March 2010,Kojokperi Health Centre,8,0,69,,,2,,1,,,,,,2,,,2,,1,2,2,,,3,,10,1,
March 2010,Tabiesi CHPS,,,19,,,,,,,,,,,2,,,,,,2,,,,14,,34,2,
March 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Daffiama Health Centre,6,0,110,,,,,2,,,,,7,7,,2,2,,22,,,2,,7,,75,6,
March 2010,Samanbo CHPS,,,1,,,,,,,,,,,,,,1,,,,,,,3,,4,,
March 2010,Kamahegu CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,1,
March 2010,Issa Health Centre,10,0,45,,,,,,,,,,,,,,,,12,,,2,1,5,1,28,1,
March 2010,Bussie Health Centre,6,0,27,,,1,,,,,,,,1,,,3,,10,,1,,,4,,48,4,
April 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Fian Health Center,6,0,25,,,2,,1,,,2,,,,,,3,,,,6,,,,,15,12,
April 2010,Challa CHPS,,,16,,,,,,,,,,,1,,,2,,1,,1,,,2,,8,1,
April 2010,Kojokperi Health Centre,12,0,76,,,1,,,,,,,,2,,,3,,4,,3,,,6,,7,4,
April 2010,Tabiesi CHPS,,,23,,,,,,,,,,,3,,,3,,1,4,,,,14,,35,7,
April 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Daffiama Health Centre,7,0,64,,,6,,17,,,,,10,17,,1,12,,5,2,46,1,,23,1,37,8,
April 2010,Samanbo CHPS,,,6,,,,,1,,,,,,3,,,,,,,1,,,1,,3,1,
April 2010,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Issa Health Centre,6,0,24,,,,,,,,,,,,,,,,,,,,,25,,,,
April 2010,Bussie Health Centre,1,0,36,,,1,,,,,,,,,,,,,5,,1,2,,5,,33,18,
May 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Fian Health Center,6,0,27,,,2,,2,,,,,,,,,,,,,,,,,,,,
May 2010,Challa CHPS,1,0,23,,,1,,,,,,,,,,,,,1,3,1,12,,6,,,2,
May 2010,Kojokperi Health Centre,16,0,66,,,2,,,,,,,,2,,,5,,4,3,,2,,9,,4,5,
May 2010,Tabiesi CHPS,,,31,,,1,,,,,,,,2,,,,,,4,,2,,16,,47,2,
May 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Daffiama Health Centre,11,0,65,,,2,,2,,,,6,10,19,,,14,,9,2,7,4,,46,,120,26,
May 2010,Samanbo CHPS,1,0,4,,,,,,,,,,,1,,,,,,,,1,,3,4,,,
May 2010,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Issa Health Centre,10,0,20,,,,,,,,1,,1,,,,6,,,,,1,,,,14,6,
May 2010,Bussie Health Centre,5,0,48,,,,,,,,1,,1,1,,,7,,10,,,3,,15,,25,17,
June 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Fian Health Center,5,0,18,,,,,,,,1,,,,,,3,,1,,,,,20,,20,3,
June 2010,Challa CHPS,,,21,,,,,,,,,,2,,,,1,,,2,,,,3,,12,,
June 2010,Kojokperi Health Centre,13,0,68,,,2,,,,,,,,5,,,2,,4,,,,,9,,9,5,
June 2010,Tabiesi CHPS,,,24,,,1,,,,,,,3,3,,,,,,1,,,,15,,13,2,
June 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Daffiama Health Centre,6,0,67,,,1,,1,,,1,,5,6,,,9,,7,3,4,2,,42,1,68,28,
June 2010,Samanbo CHPS,1,0,3,,,,,,,,,,,,,,,,,,,1,,2,2,6,,
June 2010,Kamahegu CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Issa Health Centre,12,0,36,,,,,,,,,,1,,,,2,,24,,,,,20,,33,4,
June 2010,Bussie Health Centre,8,0,39,,,2,,,,,1,5,1,,,,,,,,,3,,,,25,29,
July 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Fian Health Center,7,0,37,,,,,3,,,,105,,1,,,1,,7,,,,,8,,33,10,
July 2010,Challa CHPS,,,20,,,1,,,,,,,1,,,,,,1,1,,1,,1,,19,1,
July 2010,Kojokperi Health Centre,4,0,67,,,2,,,,,,,,,,,,,,,,,,,,,,
July 2010,Tabiesi CHPS,5,0,36,,,2,,1,,2,,,,6,,,,,2,1,,,,21,,31,3,
July 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Daffiama Health Centre,7,0,73,,,3,,19,,,,,,6,,,,,4,,,,,20,,,30,
July 2010,Samanbo CHPS,1,0,2,,,,,,,,,,,2,,,,,,,,,,4,1,7,,
July 2010,Kamahegu CHPS,1,0,10,,,,,,,,,,,,,,,,,,,,,4,,7,,
July 2010,Issa Health Centre,8,0,42,,,,,,,,,,,,,,,,7,2,,1,,12,,49,6,
July 2010,Bussie Health Centre,9,0,45,,,1,,1,,,,,,,,,4,,7,,,,,10,,35,24,
August 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Fian Health Center,,,,,,,,,,,,,,1,,,2,,3,,,,,7,,21,4,
August 2010,Challa CHPS,,,,,,,,,,,,,1,,,,1,,1,1,,,,2,,5,,
August 2010,Kojokperi Health Centre,,,,,,,,,,,,,1,,,,3,,4,,,4,,,,37,3,
August 2010,Tabiesi CHPS,,,,,,,,,,,,,,5,,,,,2,1,,,,5,,64,1,
August 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Daffiama Health Centre,,,,,,,,,,,,353,26,13,,1,6,,,11,4,5,,9,,63,,
August 2010,Samanbo CHPS,,,,,,,,,,,,,,,,,,,1,,,,,2,1,7,,
August 2010,Kamahegu CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,
August 2010,Issa Health Centre,,,,,,,,,,,,,1,2,,,1,,17,,,2,,12,,53,3,
August 2010,Bussie Health Centre,,,,,,,,,,,,,,,,,4,,,,1,,,,,50,14,
September 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Fian Health Center,7,0,29,,,2,,,,2,,,,,,,,,,,,,,,,,,
September 2010,Challa CHPS,,,28,,,,,,,,,,,,,,,,1,1,,,,1,,14,,
September 2010,Kojokperi Health Centre,11,0,51,,,,,,,,,,,4,,,3,,1,1,,,,3,,15,4,
September 2010,Tabiesi CHPS,4,0,9,,,2,,,,2,,,,1,,,,,6,,,5,,11,,89,,
September 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Daffiama Health Centre,15,0,89,,,1,,12,,1,1,7,11,9,,,,,1,,,,,4,1,45,7,
September 2010,Samanbo CHPS,,,2,,,,,,,,,,,1,,,,,,,,,,,,11,,
September 2010,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Issa Health Centre,3,0,19,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Bussie Health Centre,7,0,31,,,1,,,,,,,,1,,1,4,,3,,2,1,,4,,49,19,
October 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Fian Health Center,8,0,19,,,1,,,,,,,1,2,,,3,,8,,,,,6,,24,7,
October 2010,Challa CHPS,,,,,,,,,,,,,,,,,2,,,,,,,,,7,1,
October 2010,Kojokperi Health Centre,10,0,75,,,,,,,,,,,,,,2,,6,1,,,,11,,49,13,
October 2010,Tabiesi CHPS,6,0,23,,,3,,2,,3,,,,3,,,2,,,,,,,8,,55,1,
October 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Daffiama Health Centre,10,0,78,,,,,8,,,,2,10,16,,,7,,2,,,4,,6,,120,14,
October 2010,Samanbo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
October 2010,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,4,,1,,
October 2010,Issa Health Centre,8,0,48,,,,,,,,,,,4,,,,,2,2,,,,7,1,38,,
October 2010,Bussie Health Centre,12,0,47,,,,,,,,,,1,1,,,7,,5,,2,,,12,,78,4,
November 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Fian Health Center,4,0,16,,,,,,,,,,,,,,4,,3,,,1,,9,,29,9,
November 2010,Challa CHPS,,,29,,,,,,,,,,,,,,1,,,,,,,2,,8,,
November 2010,Kojokperi Health Centre,9,0,61,,,1,,,,,,,,3,,,3,,,2,1,1,,9,,13,5,
November 2010,Tabiesi CHPS,4,0,18,,,3,,,,3,,,,2,,,1,,,1,,,,3,,34,1,
November 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Daffiama Health Centre,9,0,61,,,1,,,,2,1,3,18,11,,,3,,,,,5,,15,,77,16,
November 2010,Samanbo CHPS,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
November 2010,Kamahegu CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Issa Health Centre,10,0,42,,,,,1,,,,,,3,,,2,,11,,,,,24,,71,,
November 2010,Bussie Health Centre,5,0,32,,,1,,,,1,,,,,,,11,,12,,,,,10,,70,9,
December 2010,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Fian Health Center,4,0,16,,,,,3,,,3,,,,,,8,,,1,,,,,,16,11,
December 2010,Challa CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,6,,
December 2010,Kojokperi Health Centre,7,0,66,,,1,,4,,,,,,2,,,3,,2,2,,,,11,,22,2,
December 2010,Tabiesi CHPS,2,0,25,,,2,,1,,2,,,5,6,,,,,,1,,,,8,,23,,
December 2010,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Daffiama Health Centre,8,0,41,,,1,,,,2,,,7,21,,,3,,2,,,,,10,6,59,7,
December 2010,Samanbo CHPS,,,6,,,,,,,,,,1,,,,,,,,,,,2,,2,,
December 2010,Kamahegu CHPS,,,17,,,,,,,,,,,,,,,,,,,,,1,,1,,
December 2010,Issa Health Centre,10,0,40,,,,,,,,,,,1,,,2,,2,,,,,15,,50,7,
December 2010,Bussie Health Centre,6,0,49,,,,,1,,,,,,,,1,3,,12,,,,,13,,82,10,
January 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Fian Health Center,6,0,23,,,2,,1,,,,,1,1,,,12,,4,,,,,15,,29,13,
January 2011,Challa CHPS,,,27,,,,,,,,,,,,,,1,,,,,,,6,,7,2,
January 2011,Kojokperi Health Centre,9,0,68,,,,,,,,,,,2,,,5,,7,,1,2,,14,,31,16,
January 2011,Tabiesi CHPS,3,0,38,,,,,,,,,,2,6,,,2,,,,,,,6,,32,,
January 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Daffiama Health Centre,9,0,75,,,3,,2,,2,,,,,,,,,,,,,,,,,,
January 2011,Samanbo CHPS,,,5,,,,,,,,,,,,,,,,,,,,,1,,5,,
January 2011,Kamahegu CHPS,1,0,13,,,1,,,,,,,1,,,,,,,,,,,1,,4,1,
January 2011,Issa Health Centre,10,0,72,,,,,,,,,,,5,,,1,,2,1,,1,,14,,58,5,
January 2011,Bussie Health Centre,11,0,40,,,,,,,,,,2,4,,,3,,7,,4,1,,16,,89,27,
February 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Fian Health Center,1,0,15,,,2,,2,,,,,,1,,1,1,,6,,,1,,18,,38,19,
February 2011,Challa CHPS,1,0,29,,,,,,,,,,,,,,2,,4,,,,,6,,6,,
February 2011,Kojokperi Health Centre,6,0,63,,,1,,2,,,,,,3,,,4,,1,,,2,,,,22,9,
February 2011,Tabiesi CHPS,,,11,,,,,,,2,,,,2,,,1,,1,,,,,3,,19,,
February 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Daffiama Health Centre,8,0,66,,,3,,5,,3,,,10,18,,,9,,1,,,2,,23,,77,18,
February 2011,Samanbo CHPS,,,10,,,1,,,,1,,,,4,,,,,,,,1,,2,,22,2,
February 2011,Kamahegu CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,1,,
February 2011,Issa Health Centre,9,0,63,,,1,,,,,,,,3,,,,,2,1,,,,8,,79,3,
February 2011,Bussie Health Centre,7,0,36,,,,,,,,,,,3,,,10,,11,,,,,15,,65,12,
March 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Fian Health Center,5,0,14,,,3,,2,,,,4,,2,,,7,,6,,,,,16,,40,,
March 2011,Challa CHPS,1,0,24,,,,,,,,,,,1,,,,,1,,,,,6,,11,4,
March 2011,Kojokperi Health Centre,5,0,59,,,2,,2,,,,,,,,,5,,3,1,1,1,,,,27,10,
March 2011,Tabiesi CHPS,,,27,,,,,,,,,,,3,,,1,,2,1,,1,,12,,22,2,
March 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Daffiama Health Centre,4,0,71,,,2,,,,,,,7,7,,,9,,1,1,,2,,22,,59,11,
March 2011,Samanbo CHPS,,,9,,,,,,,,,,,1,,,,,1,,,,,4,,6,1,
March 2011,Kamahegu CHPS,,,17,,,,,,,,,,,,,,,,,,,,,2,,5,,
March 2011,Issa Health Centre,4,0,50,,,,,,,,,,1,3,,,3,,1,,,3,,16,,57,3,
March 2011,Bussie Health Centre,6,0,46,,,,,,,,,,,,,,8,,7,,,,,11,,34,4,
April 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Fian Health Center,7,0,17,,,,,3,,,,,,2,,,9,,4,,,,,14,,14,10,
April 2011,Challa CHPS,2,0,27,,,,,5,,,,,,,,,,,1,,,,,9,1,2,3,
April 2011,Kojokperi Health Centre,14,0,64,,,3,,2,,,,,,4,,,1,,2,2,,,,3,,10,3,
April 2011,Tabiesi CHPS,,,15,,,,,,,,,,,1,,,,,4,,,2,,16,,28,2,
April 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Daffiama Health Centre,9,0,75,,,,,,,1,,,7,6,,,8,,3,,,2,,32,,36,11,
April 2011,Samanbo CHPS,,,10,,,,,,,1,,,,,,,,,,,,,,3,,6,3,
April 2011,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,3,1,
April 2011,Issa Health Centre,7,0,65,,,,,,,,,,1,6,,,4,,2,,,2,,7,,27,1,
April 2011,Bussie Health Centre,3,0,40,,,1,,,,,,,,1,,,7,,15,,1,3,,23,,31,9,
May 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Fian Health Center,3,0,15,,,1,,3,,,,,,2,,,3,,2,2,4,,,30,,17,10,
May 2011,Challa CHPS,,,21,,,,,,,,,,,,,,1,,4,,1,1,,4,,4,2,
May 2011,Kojokperi Health Centre,13,0,66,,,3,,,,,,,,,,,,,,,,,,,,,,
May 2011,Tabiesi CHPS,1,0,13,,,,,,,1,,,,,,,,,12,,,2,,17,,20,,
May 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Daffiama Health Centre,14,0,77,,,2,,,,1,,,7,7,,,8,,8,,3,1,,72,,30,6,
May 2011,Samanbo CHPS,,,6,,,1,,,,1,,,,,,,,,,,,,,1,,4,2,
May 2011,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Issa Health Centre,12,0,50,,,2,,2,,3,,,,4,,,,,5,,1,3,,2,,42,8,
May 2011,Bussie Health Centre,10,0,36,,,2,,,,,,,,1,,,3,,14,,2,,,28,,14,10,
June 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Fian Health Center,3,0,35,,,1,,,,1,,,,,,,4,,3,,4,,,27,,28,18,
June 2011,Challa CHPS,6,0,28,,,,,,,,,,,,,,1,,1,1,,,,11,,7,5,
June 2011,Kojokperi Health Centre,10,0,73,,,3,,1,,,,,2,10,,,3,,3,6,4,2,,6,,17,13,
June 2011,Tabiesi CHPS,,,21,,,,,,,,,,,2,,,,,6,,,2,,23,,39,,
June 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Daffiama Health Centre,10,0,52,,,2,,11,,,,1,19,6,,1,12,,4,1,1,5,,18,,37,12,
June 2011,Samanbo CHPS,,,7,,,,,1,,1,,,,,,,,,,,,1,,2,,5,2,
June 2011,Kamahegu CHPS,,,11,,,,,,,,,,,,,,,,,,,,,4,,9,1,
June 2011,Issa Health Centre,6,0,80,,,,,,,,87,147,1,5,,,2,,4,,,3,,12,,41,6,
June 2011,Bussie Health Centre,10,0,42,,,3,,,,,,,,,,,7,,10,,4,6,,11,,36,22,
July 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Fian Health Center,3,0,18,,,,,,,,,,,1,,,3,,4,,1,1,,30,,39,20,
July 2011,Challa CHPS,1,0,16,,,,,,,,,,2,,,,,,,,,,,7,2,8,4,
July 2011,Kojokperi Health Centre,3,0,74,,,3,,1,,,,,,6,,,,,5,5,5,,,15,,23,31,
July 2011,Tabiesi CHPS,,,10,,,,,,,,,,,,,,1,,3,1,,,,8,,25,1,
July 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Daffiama Health Centre,10,0,61,,,2,,15,,1,,4,11,3,,,8,,3,,,4,,21,,33,7,
July 2011,Samanbo CHPS,,,2,,,,,,,,,,,,,,,,,,,1,,3,1,2,3,
July 2011,Kamahegu CHPS,,,10,,,1,,,,,,7,,,,,,,,,,4,,1,,,,
July 2011,Issa Health Centre,7,0,46,,,2,,,,1,,,,7,,,4,,7,3,7,3,,39,,65,21,
July 2011,Bussie Health Centre,5,0,33,,,1,,1,,,,1,,3,,1,5,,7,,4,2,,39,,58,19,
August 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Fian Health Center,4,0,32,,,2,,,,,,,,2,,,8,,4,,1,,,38,,81,10,
August 2011,Challa CHPS,2,0,23,,,,,,,,,,,,,,,,,,,2,,18,,22,6,
August 2011,Kojokperi Health Centre,10,0,65,,,2,,2,,,,,1,2,,,4,,2,3,3,1,,8,,17,12,
August 2011,Tabiesi CHPS,,,14,,,,,,,,,,,2,,,,,6,1,,,,11,,39,1,
August 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Daffiama Health Centre,8,0,72,,,2,,17,,,,5,35,10,,,6,,1,,1,5,,29,,59,13,
August 2011,Samanbo CHPS,,,6,,,,,,,,,,,,,,,,2,,,,,,,12,1,
August 2011,Kamahegu CHPS,,,11,,,,,1,,1,,,,,,,,,,,,,,,,6,2,
August 2011,Issa Health Centre,2,0,52,,,2,,,,,,,,4,,,2,,6,,6,2,,35,,42,13,
August 2011,Bussie Health Centre,6,0,29,,,,,,,1,,1,,8,,,14,,1,,,,,13,,87,35,
September 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Fian Health Center,4,0,27,,,3,,,,,,,,1,,,4,,4,,1,4,,34,,90,21,
September 2011,Challa CHPS,3,0,29,,,,,,,,,,,3,,,,,,,,,,7,,19,6,
September 2011,Kojokperi Health Centre,15,0,69,,,5,,1,,,,,1,1,,,1,,5,1,1,,,13,,34,17,
September 2011,Tabiesi CHPS,,,15,,,,,,,2,,,,,,,,,3,,,,,14,,33,8,
September 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Daffiama Health Centre,13,0,62,,,1,,,,,,,33,14,,2,15,,1,,1,,,30,,259,11,
September 2011,Samanbo CHPS,,,7,,,,,,,,,,,,,,,,,,,1,,2,11,,,
September 2011,Kamahegu CHPS,,,9,,,,,,,,,,,,,,,,,,,,,3,,17,,
September 2011,Issa Health Centre,4,0,38,,,2,,,,1,,,,,,,4,,,1,4,1,,,,103,,
September 2011,Bussie Health Centre,13,0,31,,,3,,,,,,,,1,,,4,,5,,,,,14,,50,6,
October 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Fian Health Center,7,0,25,,,1,,3,,,,,,4,,,,,12,,,,,20,,,,
October 2011,Challa CHPS,2,0,8,,,,,,,,,,2,,,,,,,,,,,16,,41,1,
October 2011,Kojokperi Health Centre,14,0,66,,,2,,2,,,,,2,2,,,6,,8,,6,,,32,,74,12,
October 2011,Tabiesi CHPS,3,0,15,,,,,,,,,,,1,,,,,2,1,,1,,12,,84,,
October 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Daffiama Health Centre,3,0,46,,,3,,,,5,,,47,7,,,9,,1,3,3,5,,33,,146,11,
October 2011,Samanbo CHPS,,,5,,,,,,,,,,,,,,,,1,,,3,,2,,19,1,
October 2011,Kamahegu CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,3,1,
October 2011,Issa Health Centre,11,0,35,,,1,,,,,,,,,,,5,,9,,,4,,,,156,15,
October 2011,Bussie Health Centre,6,0,40,,,,,,,,,,1,2,,,5,,7,,,,,18,,99,31,
November 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Fian Health Center,9,0,15,,,,,,,,,,,,,,4,,1,,6,,,15,,30,,
November 2011,Challa CHPS,2,0,20,,,,,,,,,1,,,,,,,,,,,,8,,13,1,
November 2011,Kojokperi Health Centre,16,0,45,,,1,,,,,,,,1,,,9,,1,2,,,,8,,23,2,
November 2011,Tabiesi CHPS,3,0,4,,,,,,,,,,,3,,,1,,2,,,,,16,,47,,
November 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Daffiama Health Centre,9,0,43,,,6,,,,6,,,,,,,,,,,,,,,,,,
November 2011,Samanbo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,5,,6,,
November 2011,Kamahegu CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,6,,
November 2011,Issa Health Centre,9,0,33,,,,,,,,,,,6,,,1,,3,1,,4,,26,,92,12,
November 2011,Bussie Health Centre,11,0,32,,,,,,,,,,,,,,5,,8,,,1,,16,,47,16,
December 2011,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Fian Health Center,5,0,21,,,2,,,,2,,,,,,,6,,5,,4,,,17,,58,12,
December 2011,Challa CHPS,,,16,,,,,,,,,,,,,,,,,,,,,4,,4,,
