Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
June 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Lawra Hospital,23,0,174,,,4,,,,,,,10,81,,,7,,3,,,6,,110,,91,19
June 2009,Dikpe CHPS,,,12,,,,,,,,,,,,,,,,,1,,,,,,,
June 2009,Eremon Health Center,8,0,91,,,2,,2,,,,,,,,,2,,4,,,,,1,,11,16
June 2009,Zambo Health Center,4,0,86,,,1,,,,,,,5,,,,3,,,,,3,,23,,13,3
June 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Biro CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,1,
June 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Nanyaare CHPS,,,13,,,,,,,,,,,,,,,,,,,,,10,,,3
July 2009,Tanchara CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Lawra Urban Health  Centre,,,18,,,,,,,,,,,,,,,,,,,,,6,,1,3
July 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Gbier CHPS,,,13,,,,,,,,,,,,,,,,,,,,,6,,1,1
July 2009,Dowine Health Center,2,0,68,,,2,,22,,1,,,,,,,,,5,,,1,,7,,9,6
July 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Lawra Hospital,37,1,165,2,,,,,,,,,9,115,,,14,,,,,16,,136,,96,1
July 2009,Dikpe CHPS,,,10,,,,,1,,,,,,,,,,,,,,,,,,,2
July 2009,Eremon Health Center,6,0,89,,,2,,9,,,,,5,1,,,3,,2,,,,,,,26,15
July 2009,Zambo Health Center,6,0,62,,,,,,,,,,,,,,1,,2,4,,5,,14,,12,3
July 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Biro CHPS,,,10,,,,,,,,,,1,,,,,,,,,,,1,,,
July 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Nanyaare CHPS,3,0,16,,,,,1,,,,,,,,,,,,,,1,,4,,12,2
August 2009,Tanchara CHPS,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Lawra Urban Health  Centre,,,8,,,,,,,,,,,,,,,,,,,,,3,,4,2
August 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Gbier CHPS,,,12,,,,,,,,,,,,,,,,,,,,,3,,4,2
August 2009,Dowine Health Center,2,0,64,,,1,,17,,,,,1,,,,1,,,,,2,,2,,8,13
August 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Lawra Hospital,46,1,102,2,,,,,,,,,27,25,,,7,,1,,,13,,60,2,104,
August 2009,Dikpe CHPS,,,,,,,,,,,9,,,,,,,,,,,,,,,,
August 2009,Eremon Health Center,6,0,89,,,,,,,,,,,,,,1,,5,,,,,,,23,6
August 2009,Zambo Health Center,8,0,56,,,2,,,,,,,,,,,,,1,,,2,,10,,14,
August 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Biro CHPS,2,0,3,,,,,,,,,,,,,,,,1,,,,,,,,
August 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Nanyaare CHPS,2,0,14,,,,,,,,,,,,,,,,,,,,,1,,10,1
September 2009,Tanchara CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Lawra Urban Health  Centre,,,23,,,,,,,,,,,,,,,,,,,,,,,5,3
September 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Gbier CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,4,3
September 2009,Dowine Health Center,2,0,51,,,,,,,,,,,,,,,,6,,,1,,3,,21,5
September 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Lawra Hospital,52,0,192,7,,,,1,,,,,124,31,,,7,,,,,1,,14,,550,
September 2009,Dikpe CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,1,
September 2009,Eremon Health Center,13,0,85,,,,,,,,,,14,,,,1,,,1,,,,1,,49,11
September 2009,Zambo Health Center,6,0,23,,,,,,,,,,,,,,,,,2,,1,,5,,35,5
September 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Biro CHPS,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Nanyaare CHPS,2,0,23,,,,,,,,,,,,,,,,,,,,,,,17,3
October 2009,Tanchara CHPS,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Lawra Urban Health  Centre,,,5,,,,,1,,,,,,,,,,,,,,,,3,,3,7
October 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Gbier CHPS,,,12,,,,,2,,,,,,,,,,,,,,,,3,,2,6
October 2009,Dowine Health Center,2,0,52,,,,,9,,,,,,,,,,,4,,,1,,,,9,1
October 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Lawra Hospital,81,1,170,5,,11,,,,,,207,76,38,,,,21,2,,,5,,31,1,816,
October 2009,Dikpe CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,1,1
October 2009,Eremon Health Center,12,0,73,,,6,,2,,,,,2,,,,,,,,,,,,,69,21
October 2009,Zambo Health Center,5,0,50,,,,,,,,,,3,,,,,,,2,,1,,2,,61,1
October 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Biro CHPS,3,0,9,,,,,,,,,,7,,,,,,,,,,,,,,1
October 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Nanyaare CHPS,,,17,,,,,,,,,,,,,,,,,,,2,,1,,2,
November 2009,Tanchara CHPS,2,0,4,,,,,,,,,,,,,,,,5,,,,,,,,
November 2009,Lawra Urban Health  Centre,,,14,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Gbier CHPS,,,9,,,2,,3,,1,,,,,,,,,,,,,,2,,2,1
November 2009,Dowine Health Center,3,0,41,,,1,,12,,,,,5,,,,,,13,,,,,2,,8,2
November 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Lawra Hospital,52,0,151,2,,14,,,,,,561,81,31,,,,25,,,,6,,15,,885,
November 2009,Dikpe CHPS,,,5,,,,,,,,,,,,,,,,1,,,,,,,4,3
November 2009,Eremon Health Center,4,0,60,,,,,,,,,,3,,,,2,,2,,,,,5,,26,11
November 2009,Zambo Health Center,5,0,72,,,,,,,,,,3,,,,,,,,,,,4,,20,1
November 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Biro CHPS,,,11,,,,,,,,,,3,,,,,,,,,,,,,1,1
November 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nanyaare CHPS,,,17,,,,,2,,,,,,,,,,,,,,,,3,,2,4
December 2009,Tanchara CHPS,3,0,6,,,,,,,,,,,,,,,,,1,,,,,,,1
December 2009,Lawra Urban Health  Centre,,,11,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Gbier CHPS,,,10,,,,,,,,,,,,,,,,,,,,,4,,2,6
December 2009,Dowine Health Center,6,0,31,,,4,,10,,,,,2,,,,2,,1,,,3,,1,,4,19
December 2009,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Lawra Hospital,37,0,159,,,3,,,,,,,9,70,,,,,8,,,4,,38,4,171,2
December 2009,Dikpe CHPS,1,0,5,,,,,,,,,,,,,,,,,,,,,,,1,
December 2009,Eremon Health Center,5,0,61,,,1,,5,,,,,5,,,,5,,1,,,,,1,,27,18
December 2009,Zambo Health Center,2,0,66,,,,,,,,,,7,,,,4,,6,,,,,,,20,1
December 2009,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Biro CHPS,2,0,10,,,,,,,,,,1,,,,,,,,,,,1,,2,7
December 2009,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nanyaare CHPS,,,21,,,,,,,,,,,,,,,,,,,,,4,,8,
January 2010,Tanchara CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,2,1
January 2010,Lawra Urban Health  Centre,,,11,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Gbier CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,3,
January 2010,Dowine Health Center,4,0,44,,,4,,16,,,,,5,,,,2,,,,,,,12,,21,21
January 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Lawra Hospital,31,0,195,2,,4,,,,,,,18,66,,,4,,,,,8,1,36,1,94,
January 2010,Dikpe CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,3,1
January 2010,Eremon Health Center,5,0,15,,,,,,,,,,5,,,,2,,4,,,,,5,,20,26
January 2010,Zambo Health Center,5,0,65,,,,,,,,,,4,,,,,,4,,,,,4,,14,1
January 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Biro CHPS,,,17,,,,,,,,,,1,,,,,,,,,,,,,1,2
January 2010,Lyssah CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nanyaare CHPS,,,11,,,,,,,,,,,,,,,,,,,,,3,,7,
February 2010,Tanchara CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,2,3
February 2010,Lawra Urban Health  Centre,,,8,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Gbier CHPS,,,10,,,1,,2,,1,,,,,,,,,,,,,,1,,1,
February 2010,Dowine Health Center,8,0,53,,,4,,6,,,,,1,,,,5,,,,,1,,2,,13,21
February 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Lawra Hospital,44,0,213,5,,7,,,,,,,12,79,,,4,1,,,,10,10,9,,106,
February 2010,Dikpe CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,1,
February 2010,Eremon Health Center,6,0,78,,,2,,2,,,,,2,,,,2,,1,,,,,,,11,8
February 2010,Zambo Health Center,12,0,66,,,3,,14,,,,,8,,,,10,,11,2,,,,5,,46,7
February 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Biro CHPS,,,14,,,,,,,,,,2,,,,,,,,,,,1,,,
February 2010,Lyssah CHPS,2,0,6,,,,,,,,,,,,,,,,,,,,,,,2,
March 2010,Nanyaare CHPS,,,16,,,,,,,,,,,,,,,,,,,1,,,,5,
March 2010,Tanchara CHPS,,,9,,,,,,,,,,2,,,,,,4,,,,,,,,
March 2010,Lawra Urban Health  Centre,,,7,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Gbier CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,3,
March 2010,Dowine Health Center,7,0,51,,,,,,,,,,,1,,,1,,2,,,2,,3,,37,
March 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Lawra Hospital,43,1,221,8,,8,,,,,,,25,70,,,2,,,,,4,,9,,133,
March 2010,Dikpe CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Eremon Health Center,12,0,86,,,1,,1,,,,,3,,,,,,4,,,1,,2,,26,13
March 2010,Zambo Health Center,9,0,68,,,3,,11,,,,,,,,,2,,1,,,26,,6,,40,6
March 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Biro CHPS,,,7,,,1,,,,,,,4,,,,,,,,,,,1,,1,
March 2010,Lyssah CHPS,,,4,,,1,,,,,,,,,,,,,,,,,,,,3,
April 2010,Nanyaare CHPS,,,22,,,,,,,,,,,,,,,,,,,2,,4,,8,
April 2010,Tanchara CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Lawra Urban Health  Centre,,,19,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Gbier CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,2,
April 2010,Dowine Health Center,5,0,48,,,4,,18,,4,,,2,,,,,,4,,,,,,,27,17
April 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Lawra Hospital,47,0,216,2,,11,,,,,,,12,68,,,4,,,,,4,,6,1,94,
April 2010,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Eremon Health Center,9,0,89,,,4,,3,,,,,3,,,,1,,3,,,1,,5,,18,16
April 2010,Zambo Health Center,9,0,47,,,3,,8,,,,,2,,,,,,7,,,7,,1,,42,5
April 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Biro CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Lyssah CHPS,,,4,,,,,6,,,,,,,,,,,,,,,,,,3,
May 2010,Nanyaare CHPS,1,0,20,,,1,,,,,,,,,,,,,,,,1,,5,,10,1
May 2010,Tanchara CHPS,,,6,,,,,,,,26,,,,,,,,,,,,,,,,
May 2010,Lawra Urban Health  Centre,,,16,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Gbier CHPS,,,10,,,1,,2,,2,,,,,,,,,,,,,,7,,1,1
May 2010,Dowine Health Center,3,0,45,,,9,,19,,3,,,4,1,,,1,,1,,,,,5,,13,29
May 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Lawra Hospital,55,0,207,3,,22,,,,,,,18,92,,,8,,,,,8,,10,1,124,
May 2010,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Eremon Health Center,6,0,83,,,2,,2,,1,,,3,,,,3,,1,,,,,4,,18,13
May 2010,Zambo Health Center,9,0,50,,,3,,10,,1,,,1,,,,,,,8,,4,,,,15,2
May 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Biro CHPS,,,,,,,,,,,,,3,,,,,,,,,,,1,,,
May 2010,Lyssah CHPS,,,6,,,,,5,,,,,,,,,,,,,,,,,,3,
June 2010,Nanyaare CHPS,,,18,,,,,,,,,,,,,,,,,,,2,,2,,7,1
June 2010,Tanchara CHPS,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Lawra Urban Health  Centre,,,7,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Gbier CHPS,,,6,,,,,4,,,,,,,,,,,,,,,,10,,,4
June 2010,Dowine Health Center,5,0,45,,,3,,7,,4,,,,,,,,,,,,1,,2,,14,25
June 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Lawra Hospital,60,0,174,2,,25,,25,,,,,9,63,,,2,,,,5,2,,11,,63,
June 2010,Dikpe CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,1,
June 2010,Eremon Health Center,8,0,87,,,7,,2,,,,,4,,,,,,1,,,3,,1,,19,10
June 2010,Zambo Health Center,4,0,44,,,3,,10,,4,,,,,,,1,,3,10,,,,24,,33,3
June 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Biro CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,,
June 2010,Lyssah CHPS,1,0,10,,,,,1,,,,,,,,,,,,,,,,,,6,5
July 2010,Nanyaare CHPS,,,16,,,,,1,,,,,,,,,,,,,,,,5,,8,2
July 2010,Tanchara CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Lawra Urban Health  Centre,,,12,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Gbier CHPS,,,9,,,,,,,,,,,,,,,,,,,,,6,,10,2
July 2010,Dowine Health Center,1,0,50,,,2,,12,,3,,,,,,,,,,,,,,3,,4,28
July 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Lawra Hospital,40,0,164,5,,5,,,,,,,20,65,,,1,1,4,,3,4,1,89,,113,12
July 2010,Dikpe CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Eremon Health Center,10,0,84,,,1,,,,1,,,3,,,,,,2,,,2,,2,,17,17
July 2010,Zambo Health Center,6,0,47,,,1,,7,,3,,,,,,,,,4,,,5,,4,,28,4
July 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Biro CHPS,,,14,,,,,,,,,,,,,,,,,,,,,2,,3,
July 2010,Lyssah CHPS,,,10,,,,,2,,,,,,,,,,,,,,,,,,5,5
August 2010,Nanyaare CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,9,1
August 2010,Tanchara CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Lawra Urban Health  Centre,,,11,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Gbier CHPS,,,7,,,,,2,,1,,,,,,,,,,,,,,4,,5,
August 2010,Dowine Health Center,3,0,51,,,3,,9,,2,,,,,,,,,4,,1,,,1,,14,33
August 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Lawra Hospital,55,2,193,1,,,,,,,,,19,39,,,2,,8,,2,5,,14,,45,
August 2010,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,2,
August 2010,Eremon Health Center,7,0,101,,,,,1,,7,,,5,,,,2,,2,,,,,4,,23,12
August 2010,Zambo Health Center,7,0,82,,,5,,20,,1,,,,,,,3,,,,,,,5,,24,5
August 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Biro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Lyssah CHPS,,,11,,,,,4,,,,,2,,,,,,,,,,,,,7,
September 2010,Nanyaare CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,9,
September 2010,Tanchara CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Lawra Urban Health  Centre,,,5,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Gbier CHPS,,,6,,,,,2,,,,,,,,,,,,,,,,2,,6,
September 2010,Dowine Health Center,5,0,51,,,,,,,,,,,,,,,,2,,,1,,3,,15,14
September 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Lawra Hospital,70,0,136,4,,1,,,,,,,25,75,,,,,,,3,6,,19,,33,
September 2010,Dikpe CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
September 2010,Eremon Health Center,18,0,87,18,,3,,3,,,,,13,,,,1,,,3,,,,12,,62,19
September 2010,Zambo Health Center,5,0,53,,,1,,12,,,,,1,,,,1,,3,,,,,11,,34,3
September 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Biro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Lyssah CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Nanyaare CHPS,,,9,,,,,,,,,,,,,,,,,,,,,1,,7,
October 2010,Tanchara CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,3
October 2010,Lawra Urban Health  Centre,,,14,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Gbier CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,5,
October 2010,Dowine Health Center,10,0,43,,,8,,3,,7,,,,,,,1,,2,,,1,,1,,28,3
October 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Lawra Hospital,54,0,157,1,,1,,,,5,,,16,40,,,1,,,,1,2,,,,50,
October 2010,Dikpe CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Eremon Health Center,17,0,75,17,,4,,,,,,,9,,,,3,,2,,,4,,3,,31,12
October 2010,Zambo Health Center,5,0,53,,,1,,12,,,,,,,,,11,,12,4,,,,4,,41,
October 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Biro CHPS,,,10,,,,,,,,,,1,,,,,,,,,,,,,2,
October 2010,Lyssah CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,4,
November 2010,Nanyaare CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,6,
November 2010,Tanchara CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,1,2
November 2010,Lawra Urban Health  Centre,,,10,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Bagri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Gbier CHPS,,,7,,,,,,,,,,,,,,,,,,,,,6,,2,
November 2010,Dowine Health Center,4,0,32,,,1,,20,,,,1,1,,,,,,2,,,2,,2,,42,4
November 2010,Methodist Rehabilitation Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Methor Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Dazuur CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Lawra Hospital,39,0,124,1,,,,,,,,,30,103,,,4,,7,,,8,,,,105,
November 2010,Dikpe CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Eremon Health Center,8,0,92,,,,,,,,,,6,,,,4,,4,,,,,3,,28,6
November 2010,Zambo Health Center,1,0,49,,,,,,,,,,11,,,,2,,4,,,,,7,,39,1
November 2010,Boo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Methodist  Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Biro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Lyssah CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,3,
December 2010,Nanyaare CHPS,,,11,,,,,,,,,18,,,,,,,,,,,,,,1,
December 2010,Tanchara CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,4,1
