Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
October 2008,Sapelliga Health Centre,25,0,84,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Tanga CHPS,,,79,,,,,,,,,,,,,,,,,,,,,9,,72,7
October 2008,Tilli Clinic,10,0,46,,,,,,,,,,,1,,,,,,,,,,2,,12,
October 2008,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Teshie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gossips Clinic,,,,,,,,,,,,,1,,,,19,,,,1,2,,14,,2,
October 2008,Yelwoko Clinic,18,0,165,,,1,,,,,,,123,,,,9,,7,,,,,47,,24,29
October 2008,Kopella CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Zongoire CHPS,,,,,,,,,,,,,4,,,,2,,,,,,,6,,10,
October 2008,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Timonde Health Centre,,,,,,,,,,,,,2,,,,1,,,,,,,8,,39,19
October 2008,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Yarigu CHPS,,,,,,,,,,,,,2,,,,,,,,,,,14,,49,
October 2008,Faith (bawku West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,18
October 2008,Widnaba Clinic,,,,,,,,,,,,,,,,,2,,3,,,,,2,,10,
October 2008,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Zebilla Hospital,,,,,,,,,,,,2454,7,11,,,6,,15,,5,2,,19,,182,
October 2008,Azuwera CHPS,,,,,,,,,,,,,,,,,,,1,,,,,4,,5,
October 2008,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,
October 2008,Zebilla Rch,85,85,409,13,,,,11,,,,,,,,,,,,,,,,,,,
October 2008,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Binaba Health Centre,35,0,170,,,1,,,,,,,28,,,,11,,1,,4,2,,40,,253,11
October 2008,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Googo Clinic,12,0,46,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Zongoire Health Centre,23,0,91,,,,,3,,,,,4,,,,,,,,,,,21,,66,
November 2008,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Salpiiga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sapelliga Health Centre,25,0,107,,,,,1,,,,,,,,,,,,,,,,,,,
November 2008,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Tanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,25,9
November 2008,Tilli Clinic,3,0,51,,,,,,,,,,,,,,,,,,,,,,,8,5
November 2008,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Teshie CHPS,,,,,,,,,,,,,,,,,,,3,,,,,7,,25,
November 2008,Gossips Clinic,,,,,,,,,,,,,,,,,23,,,,,,,6,,2,
November 2008,Yelwoko Clinic,15,0,141,,,,,,,,,,114,,,,5,,,,2,,,30,,22,26
November 2008,Kopella CHPS,,,,,,,,,,,,,1,,,,,,,,,,,3,,11,5
November 2008,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,9,,51,2
November 2008,Zongoire CHPS,,,,,,,,,,,,,,,,,,,,,,,,12,,17,2
November 2008,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Timonde Health Centre,,,29,,,,,,,,,,,,,,,,,,,,,10,,25,3
November 2008,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Yarigu CHPS,,,,,,,,,,,,,,,,,,,1,,,,,13,,89,1
November 2008,Faith (bawku West) Clinic,,,,,,,,,,,,,,3,,,,,,,,,,,,,21
November 2008,Widnaba Clinic,,,,,,,,,,,,,,,,,4,,,,1,2,,4,,15,
November 2008,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Zebilla Hospital,,,,,,,,,,,,1067,4,,,,9,,3,,4,2,,9,,124,
November 2008,Azuwera CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,
November 2008,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,15,4
November 2008,Zebilla Rch,42,0,282,4,,,,13,,,,,,,,,,,,,,,,,,,
November 2008,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Binaba Health Centre,45,0,154,,,,,,,,,,18,,,,20,,3,,7,1,,39,,266,
November 2008,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Googo Clinic,17,0,53,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Zongoire Health Centre,10,0,99,,,,,,,,,,6,,,,,,,,,,,18,,41,
December 2008,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Salpiiga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sapelliga Health Centre,26,0,118,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Tanga CHPS,,,,,,,,,,,,,,,,,,,2,,,,,4,,32,9
December 2008,Tilli Clinic,8,0,52,,,,,,,,,,,,,,,,,,,,,5,,10,3
December 2008,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Teshie CHPS,,,,,,,,,,,,51,,,,,,,,,,,,12,,10,
December 2008,Gossips Clinic,,,,,,,,,,,,,,,,,24,,,,,1,,33,,,
December 2008,Yelwoko Clinic,16,0,155,,,3,,1,,,,,87,5,,,5,,1,,1,1,,44,2,12,26
December 2008,Kopella CHPS,,,,,,,,,,,,,,,,,,,1,,,,,1,,3,2
December 2008,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,28,,,
December 2008,Zongoire CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,15,2
December 2008,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Timonde Health Centre,,,,,,,,,,,,,,,,,,,2,,,,,14,,24,
December 2008,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Yarigu CHPS,,,,,,,,,,,,,,,,,1,,1,,,,,10,,28,
December 2008,Faith (bawku West) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,8
December 2008,Widnaba Clinic,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
December 2008,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,4,,,,,,,,,,,,2,
December 2008,Zebilla Hospital,,,,,,,,,,,,2613,5,6,,,2,,5,,2,1,,20,,113,
December 2008,Azuwera CHPS,,,,,,,,,,,,,,,,,,,1,,,,,,,2,
December 2008,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Zebilla Rch,,,376,,,,,2,,,,,,,,,,,,,,,,,,,
December 2008,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Binaba Health Centre,23,0,176,,,,,,,,,,2,3,,,20,,2,,3,,,31,,210,6
December 2008,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Googo Clinic,13,0,71,,,,,,,,,,,,,,,,,,,,,2,,1,
January 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Zongoire Health Centre,26,0,91,,,,,,,,,,9,,,,3,,1,,,,,16,,25,
January 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,1,,,,,,,6,,,
January 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Sapelliga Health Centre,10,0,94,,,,,,,,,162,23,2,,,,,3,,,2,,36,,20,
January 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Tanga CHPS,,,62,,,,,,,,,,,,,,,,,,,,,2,,10,
January 2009,Tilli Clinic,15,0,60,,,,,,,,,,,,,,,,1,,,1,,2,,10,5
January 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Teshie CHPS,,,,,,,,,,,,,,,,,,,1,,,,,31,,20,
January 2009,Gossips Clinic,,,,,,,,,,,,,,,,,27,,,,,,,21,,,
January 2009,Yelwoko Clinic,,,,,,,,,,,,,70,6,,,9,,5,,,,,28,,8,36
January 2009,Kopella CHPS,,,,,,,,,,,,,1,,,,,,1,,,,,7,,3,2
January 2009,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
January 2009,Zongoire CHPS,26,0,91,,,,,,,,,,2,,,,,,,,,,,4,,13,1
January 2009,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Timonde Health Centre,,,29,,,,,,,,,,4,,,,,,3,,,,,16,,15,12
January 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Yarigu CHPS,,,,,,,,,,,,,1,,,,,,1,,,,,11,,25,3
January 2009,Faith (bawku West) Clinic,,,,,,,,,,,,,,2,,,,,,,,,,1,,,9
January 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,3,,,,,,,1,,11,
January 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,3,,,2,,,,,,,,,,
January 2009,Zebilla Hospital,,,,,,,,,,,,1324,8,10,,,5,,10,,,2,,15,,105,
January 2009,Azuwera CHPS,,,,,,,,,,,,,,,,,,,2,,,,,4,,5,
January 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Zebilla Rch,67,0,423,11,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Binaba Health Centre,30,0,390,,,,,,,,,,4,8,,,4,,7,,2,3,,43,,177,3
January 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Googo Clinic,14,0,69,,,,,,,,,,,,,,,,,,,,,2,,1,
February 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Zongoire Health Centre,21,0,104,,,,,,,,,,5,3,,,,,,,,,,13,,16,1
February 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,1,,,,,,,13,,4,
February 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Sapelliga Health Centre,12,0,86,,,,,,,,,,22,1,,,,,4,,,,,26,,40,2
February 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tanga CHPS,,,49,,,,,,,,,,,,,,,,,,,,,7,,19,1
February 2009,Tilli Clinic,8,0,65,,,,,,,,,,,,,,,,,,,,,,,4,4
February 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Teshie CHPS,,,,,,,,,,,,,,,,,,,3,,,,,9,,13,13
February 2009,Gossips Clinic,,,,,,,,,,,,,,,,,19,,,,2,,,16,,,
February 2009,Yelwoko Clinic,18,0,121,,,,,,,,,,55,4,,,,,13,,,,,42,,25,42
February 2009,Kopella CHPS,,,,,,,,,,,,,,,,,1,,,,,,,5,,3,
February 2009,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,4,,4,2
February 2009,Zongoire CHPS,,,,,,,,,,,,,3,,,,,,,,,,,3,,,35
February 2009,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Timonde Health Centre,,,39,,,,,,,,,,,,,,1,,,,,,,14,,16,3
February 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Yarigu CHPS,,,34,,,,,,,,,,,,,,,,,,,,,15,,12,2
February 2009,Faith (bawku West) Clinic,,,,,,,,,,,,,,2,,,,,,,,,,3,,,11
February 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,,,,,,,,2,,13,
February 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Zebilla Hospital,,,,,,,,,,,,,11,11,,,3,,11,,5,,,5,,56,
February 2009,Azuwera CHPS,,,,,,,,,,,,,,,,,,,,,,,,4,,,
February 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Zebilla Rch,43,1,318,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Binaba Health Centre,34,1,203,,,,,,,,,,2,8,,,6,,,,,,,31,,151,
February 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Googo Clinic,14,0,69,,,,,,,,,,,,,,,,,,,,,5,,,
March 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Zongoire Health Centre,28,0,126,,,,,,,,,83,4,1,,,1,,,,,,,11,1,13,1
March 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,1,,,,,,,9,,6,
March 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Sapelliga Health Centre,24,0,118,,,,,,,,,,,,,,,,,,1,,,32,,36,
March 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Tanga CHPS,,,57,,,,,,,,,,,,,,1,,3,,,,,8,,13,8
March 2009,Tilli Clinic,11,0,55,,,,,,,,,,,,,,2,,,,,,,2,,,
March 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Teshie CHPS,,,58,,,,,,,,,,,,,,,,6,,,,,14,,8,
March 2009,Gossips Clinic,,,,,,,,,,,,153,,,,,,,,,1,,,9,,,
March 2009,Yelwoko Clinic,21,0,142,,,,,,,,,2,77,13,,,1,,11,,1,,1,27,,28,44
March 2009,Kopella CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,,
March 2009,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,8,,,
March 2009,Zongoire CHPS,,,,,,,,,,,,,1,,,,,,,,,,,6,,1,
March 2009,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Timonde Health Centre,,,,,,,,,,,,,,,,,2,,,,,,,14,,14,2
March 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Yarigu CHPS,,,44,,,,,,,,,,,,,,,,,,,,,16,,15,
March 2009,Faith (bawku West) Clinic,,,,,,,,,,,,,,12,,,,,,,,,,4,,,18
March 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,3,,1,,,,,4,,6,
March 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,42,,1,,,3,,,,,,,,,2,
March 2009,Zebilla Hospital,,,,,,,,,,,,1500,3,7,,,2,,11,,,4,,16,,47,
March 2009,Azuwera CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
March 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Kansoongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Zebilla Rch,74,0,497,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Binaba Health Centre,37,0,264,,,,,,,,,,2,1,,,11,,2,,11,3,,31,,159,3
March 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Googo Clinic,8,0,67,,,,,,,,,,1,,,,1,,,,1,,,2,,,
April 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Zongoire Health Centre,27,0,129,,,,,,,,,,1,2,,,,,,,,,,10,,1,
April 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,1,,1,,,,,2,,5,
April 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sapelliga Health Centre,30,0,129,,,,,,,,,,23,3,,,5,,,,,2,,25,,31,190
April 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Tanga CHPS,,,56,,,,,,,,,,,,,,1,,,,,1,,10,,15,5
April 2009,Tilli Clinic,13,0,70,,,,,,,,,,,,,,,,1,,,,,7,,7,
April 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Teshie CHPS,,,50,,,,,,,,,,,,,,2,,2,,,,,24,,10,1
April 2009,Gossips Clinic,,,,,,,,,,,,,4,,,,24,,,,,2,,4,,,
April 2009,Yelwoko Clinic,9,0,158,,,,,,,,,,52,3,,,,,12,,3,,,14,,18,20
April 2009,Kopella CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,4,
April 2009,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,3,
April 2009,Zongoire CHPS,,,,,,,,,,,,,4,,,,2,,,,,,,6,,3,
April 2009,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Tarikom CHPS,,,,,,,,,,,,69,1,,,,,,,,,,,2,,2,
April 2009,Timonde Health Centre,,,,,,,,,,,,,1,,,,1,,,,,,,12,,18,2
April 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Yarigu CHPS,,,22,,,,,,,,,,,,,,,,,,,,,4,,2,
April 2009,Faith (bawku West) Clinic,,,,,,,,,,,,,,40,,,,,,,,,,11,,,102
April 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,1,,,,,,,2,,10,
April 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,,,,3,,,,,,,,11,5,
April 2009,Zebilla Hospital,,,,,,,,,,,,925,17,20,,,4,,16,,4,2,,29,,47,
April 2009,Azuwera CHPS,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1
April 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Kansoongu CHPS,,,37,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Zebilla Rch,56,0,296,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Binaba Health Centre,40,0,203,,,,,,,,,,1,1,,,11,,9,,8,1,,35,,86,1
April 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Googo Clinic,16,0,61,,,,,,,,,,,,,,1,,,,,,,8,,,
May 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Zongoire Health Centre,23,0,81,,,,,,,,,,1,4,,,,,,,,,,4,,6,
May 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,4,
May 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Sapelliga Health Centre,27,0,110,,,,,,,,,,15,3,,,,,,,,,,58,,17,
May 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Tanga CHPS,,,70,,,,,,,,,,,,,,,,,,,1,,11,,10,6
May 2009,Tilli Clinic,11,0,36,,,,,,,,,,,,,,,,,,,,,2,,2,
May 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Teshie CHPS,,,70,,,,,,,,,,,,,,,,,,,,,20,,14,3
May 2009,Gossips Clinic,,,,,,,,,,,,,,,,,25,,,,,2,,6,,,4
May 2009,Yelwoko Clinic,22,0,146,,,,,,,,,5,25,6,,,,,10,,2,,,30,,29,10
May 2009,Kopella CHPS,,,,,,,,,,,,,,,,,,,,,,,,6,,,
May 2009,Gbantango Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,6,
May 2009,Zongoire CHPS,23,0,81,,,,,,,,,,2,,,,,,,,,,,2,,7,
May 2009,Zebilla Town Clinic,,,8,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Tarikom CHPS,,,,,,,,,,,,,7,,,,,,,,,,,1,,23,
May 2009,Timonde Health Centre,,,,,,,,,,,,,,,,,,,,,,,,13,,13,
May 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Yarigu CHPS,,,30,,,,,,,,,,,,,,,,,,,,,7,,3,
May 2009,Faith (bawku West) Clinic,,,,,,,,,,,,,,16,,,,,,,,,,11,,,29
May 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,1,,1,,,,,4,,12,
May 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,,33,,,7,,,,,,,98,,71,
May 2009,Zebilla Hospital,70,0,477,19,,,,,,,,1189,,9,,,,,13,,7,1,,26,,71,
May 2009,Azuwera CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,3,
May 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Kansoongu CHPS,,,32,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Zebilla Rch,,,337,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Binaba Health Centre,36,0,176,,,,,,,,,,,7,,,5,,4,,3,,,63,,113,6
May 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Googo Clinic,16,0,74,,,,,,,,,,,,,,1,,,,,,,3,,,1
June 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Zongoire Health Centre,19,0,119,,,,,,,,,,1,6,,,,,,,,,,3,,,
June 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Salpiiga CHPS,,,,,,,,,,,,,,,,,,,,,,,,7,,6,
June 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Sapelliga Health Centre,19,0,137,,,,,,,,,,12,5,,,1,,,,,3,,36,,23,1
June 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Tanga CHPS,,,100,,,,,,,,,,,,,,,,,,,,,12,,,
June 2009,Tilli Clinic,9,0,82,,,,,,,,,,,,,,,,,,,1,,2,,3,
June 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Teshie CHPS,,,71,,,,,,,,,,,,,,2,,3,,,,,22,,7,1
June 2009,Gossips Clinic,,,,,,,,,,,,,,,,,12,,,,,,,18,,,7
June 2009,Yelwoko Clinic,15,0,143,,,,,,,,,,20,2,,,6,,4,,,,,29,,18,17
June 2009,Kopella CHPS,,,,,,,,,,,,,1,,,,,,,,,,,5,,7,
June 2009,Gbantango Clinic,,,,,,,,,,,,82,,,,,,,,,,,,2,,6,
June 2009,Zongoire CHPS,,,,,,,,,,,,40,,,,,,,,,,,,3,,5,
June 2009,Zebilla Town Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Tarikom CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,5,
June 2009,Timonde Health Centre,,,38,,,,,,,,,,2,,,,,,1,,,3,,10,,5,6
June 2009,Dagunba CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Yarigu CHPS,,,41,,,,,,,,,,,,,,,,,,,,,11,,4,
June 2009,Faith (bawku West) Clinic,,,,,,,,,,,25,50,,10,,,,,,,,,,13,,,15
June 2009,Widnaba Clinic,,,,,,,,,,,,,,,,,4,,,,,,,2,,9,8
June 2009,Naaba Akparibilla Medical Centre,,,,,,,,,,,,,31,13,,,18,,,,,,,76,,34,
June 2009,Zebilla Hospital,57,0,,11,,,,,,,,462,4,10,,,5,,10,,1,2,,43,,53,
June 2009,Azuwera CHPS,,,,,,,,,,,,15,,,,,,,,,,,,5,,4,
June 2009,Apodapogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Kansoongu CHPS,,,37,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Zebilla Rch,,,375,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Galaka CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2009,Binaba Health Centre,23,0,195,,,,,,,,,,,7,,,5,,7,,6,3,,57,,93,
June 2009,Soogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Googo Clinic,15,0,57,,,,,,,,,,,,,,,,,,,,,2,,,1
July 2009,Agatusi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Zongoire Health Centre,21,0,81,,,,,,,,,,,2,,,,,,,,,,3,,3,
July 2009,Tonde CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Salpiiga CHPS,,,36,,,,,,,,,,,,,,,,3,,,,,8,,5,3
July 2009,Biringu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Sapelliga Health Centre,19,0,133,,,,,,,,,,20,5,,,2,,,,,3,,32,,20,2
July 2009,Boya CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Tanga CHPS,,,50,,,,,,,,,,,,,,,,,,,1,,8,,11,6
July 2009,Tilli Clinic,10,0,68,,,,,,,,,,,,,,,,,,,,,6,,9,3
July 2009,Gozeisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2009,Teshie CHPS,,,49,,,,,,,,,,,,,,,,4,,,,,29,,18,4
