Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
November 2009,Bongo Soe Health Centre,20,0,72,,,2,,,,,,,,,,,3,,1,,,,,36,,54,
November 2009,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Boko CHPS,,,9,,,,,,,,,,,,,,,,,,,1,,6,,3,3
November 2009,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kunkua CHPS,,,12,,,,,,,,,,,,,,,,,,,,,8,,3,5
November 2009,Namoo Health Centre,11,0,107,,,9,,1,,,,,,6,,,,,,,,4,,17,,117,6
November 2009,Vea Health Centre,14,0,50,,,2,,2,,,,,,,,,2,,6,,,,,9,,35,6
November 2009,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Atampisi CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,7,,48,2
November 2009,Kadare CHPS,,,11,,,4,,,,,,,,,,,,,,,,,,4,,4,
November 2009,Gowrie CHPS,,,36,,,,,,,,,,,,,,,,,,,,,5,,49,
November 2009,Feo CHPS,4,0,38,,,,,,,,,,,,,,3,,,,,,,5,,13,
November 2009,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Adaboya CHPS,3,0,28,,,2,,,,,,,,,,,,,2,,,,,9,,12,2
November 2009,Zorko Health Centre,22,0,109,,,4,,,,,,,,2,,,7,,10,,2,4,,33,,77,3
November 2009,Wagliga CHPS,3,0,33,,,,,,,,,,,,,,,,,,,,,15,,27,2
November 2009,Kodorogo CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,,4
December 2009,Anafobisi Clinic,12,0,59,,,,,,,,,,,,,,,,,,,,,2,,,
December 2009,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dua  Clinic,10,0,69,,,2,,,,,,,1,,,,,,,,,,,4,,29,
December 2009,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bongo Hospital,,,,,,,,,,,91,,25,9,,,4,,1,,4,19,,94,,50,
December 2009,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Akolposiga CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,2,
December 2009,Kabre CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Balungu CHPS,1,0,23,,,3,,,,,,,,,,,1,,,,,,,14,,27,1
December 2009,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Bongo Soe Health Centre,31,0,94,,,,,,,,,,,,,,,,,,,,,22,,23,
December 2009,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Boko CHPS,,,16,,,,,1,,,,,,,,,,,,,,2,,,,,3
December 2009,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kunkua CHPS,,,11,,,,,,,,,,5,,,,,,5,,,,,8,,7,4
December 2009,Namoo Health Centre,17,0,131,,,3,,6,,,,,2,6,,,,,,,,16,,17,,89,13
December 2009,Vea Health Centre,15,0,97,,,2,,1,,,,,,,,,1,,3,,,,,10,,56,4
December 2009,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Atampisi CHPS,2,0,11,,,,,,,,,,,,,,,,,,,,,18,,47,1
December 2009,Kadare CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,3,
December 2009,Gowrie CHPS,,,34,,,,,,,,,,,,,,,,4,,,,,7,,13,
December 2009,Feo CHPS,8,0,43,,,,,,,,,,,,,,,,,,,,,7,,27,
December 2009,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Adaboya CHPS,2,0,34,,,,,,,,,,,,,,,,2,,,,,13,,27,2
December 2009,Zorko Health Centre,22,0,82,,,4,,,,,,2,,,,,2,,5,,,2,,18,,46,1
December 2009,Wagliga CHPS,2,0,32,,,2,,,,,,,,,,,,,,,,,,13,,29,
December 2009,Kodorogo CHPS,,,22,,,,,,,,,,,,,,,,,,,,,1,,5,
January 2010,Anafobisi Clinic,12,0,75,,,3,,,,,,,,,,,,,,,,,,,,2,
January 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dua  Clinic,10,0,80,,,,,,,1,,,,,,,1,,,,,,,8,,29,7
January 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Bongo Hospital,38,0,124,4,,4,,9,,,60,,21,,,,5,,,,,3,,116,,95,
January 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Akolposiga CHPS,,,7,,,,,,,,,,,,,,,,,,,,,2,,15,
January 2010,Kabre CHPS,,,18,,,,,,,,,,,,,,,,,,,,,1,,,
January 2010,Balungu CHPS,,,25,,,,,,,,,,,,,,1,,1,,,,,13,,14,5
January 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Bongo Soe Health Centre,23,0,89,,,,,,,,,,,,,,,,2,,,,,12,,20,
January 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Boko CHPS,,,18,,,1,,,,,,,,,,,,,,,,,,4,,16,
January 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kunkua CHPS,,,13,,,,,,,,,,,,,,,,4,,,,,10,,6,11
January 2010,Namoo Health Centre,12,0,119,,,,,3,,,,,1,16,,,,,,,,6,,32,,179,5
January 2010,Vea Health Centre,18,0,87,,,2,,,,,,,,,,,1,,3,,,,,5,,34,5
January 2010,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Atampisi CHPS,2,0,14,,,,,,,,,,,,,,,,,,,,,7,,50,3
January 2010,Kadare CHPS,,,11,,,2,,,,,,,,,,,,,1,,,1,,2,,3,
January 2010,Gowrie CHPS,,,34,,,,,,,,,,,,,,,,3,,,,,9,,13,
January 2010,Feo CHPS,5,0,50,,,,,,,,,,,,,,,,,,,,,2,,26,
January 2010,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Adaboya CHPS,2,0,34,,,2,,,,,,,,,,,3,,,,7,,,19,,10,
January 2010,Zorko Health Centre,27,0,107,,,1,,1,,,4,,2,6,,,9,,8,,,1,,66,,90,2
January 2010,Wagliga CHPS,3,0,34,,,,,,,1,,,,,,,,,,,,,,18,,38,1
January 2010,Kodorogo CHPS,,,18,,,,,,,,,,,,,,,,,,,,,3,,2,2
February 2010,Anafobisi Clinic,15,0,83,,,,,,,,,,,,,,2,,,,,,,2,,11,
February 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Dua  Clinic,15,0,85,,,1,,,,,,,,,,,,,,,,1,,13,,56,
February 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Bongo Hospital,38,0,109,5,,7,,14,,3,,,29,11,,,8,4,3,,10,6,,57,,123,
February 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Akolposiga CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,10,
February 2010,Kabre CHPS,,,27,,,,,,,,,,,,,,,,1,,,,,,,4,4
February 2010,Balungu CHPS,3,0,30,,,1,,1,,,,,,,,,,,,,,,,13,,21,2
February 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Bongo Soe Health Centre,29,0,57,,,1,,,,,,,,,,,4,,,,,,,17,,42,
February 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Boko CHPS,,,24,,,3,,1,,,,,,,,,,,,,,,,1,,15,1
February 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kunkua CHPS,,,28,,,,,,,,,,,,,,,,1,,,,,4,,5,3
February 2010,Namoo Health Centre,17,0,121,,,4,,,,,,,,2,,,,,,,,9,,23,,78,
February 2010,Vea Health Centre,17,0,89,,,,,,,,,,2,1,,,3,,1,,,1,,3,,43,4
February 2010,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Atampisi CHPS,2,0,13,,,,,,,,,,,,,,,,,,,,,7,,62,2
February 2010,Kadare CHPS,,,12,,,,,2,,,,,,,,,,,,,,,,2,,5,
February 2010,Gowrie CHPS,,,42,,,,,,,,,,,,,,2,,5,,,,,10,,25,
February 2010,Feo CHPS,8,0,62,,,1,,,,,,,,,,,,,,,,,,5,,14,1
February 2010,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Adaboya CHPS,6,0,31,,,,,,,,,,,,,,,,1,,,,,2,,25,
February 2010,Zorko Health Centre,29,0,107,,,5,,,,,,,2,5,,,5,,8,,,1,,50,,89,3
February 2010,Wagliga CHPS,3,0,35,,,,,,,,,,,,,,,,,,,,,19,,39,
February 2010,Kodorogo CHPS,,,24,,,,,,,,,,,,,,,,,,,,,3,,,2
March 2010,Anafobisi Clinic,21,0,89,,,,,,,,,,,,,,2,,,,,,,3,,16,
March 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Dua  Clinic,13,0,72,,,3,,,,,,,,,,,,,,,,,,9,,41,3
March 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bongo Hospital,46,0,161,13,,12,,6,,5,,,6,8,,,5,,,,,1,,31,,64,
March 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Akolposiga CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,18,
March 2010,Kabre CHPS,,,18,,,,,,,,,,,,,,,,,,,,,1,,1,
March 2010,Balungu CHPS,2,0,37,,,,,,,,,,,,,,,,1,,,,,14,,30,5
March 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Bongo Soe Health Centre,27,0,71,,,,,,,,,,,,,,13,,,,,,,8,,76,2
March 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Boko CHPS,2,0,17,,,,,5,,,,,,,,,,,,,,2,,,,25,4
March 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kunkua CHPS,,,24,,,,,,,,,,,,,,,,7,,2,,,8,,5,9
March 2010,Namoo Health Centre,31,0,135,,,2,,1,,,,,2,3,,,,,,,,,,11,,150,
March 2010,Vea Health Centre,24,0,50,,,,,,,,,,2,6,,,4,,4,,,,,3,,84,3
March 2010,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Atampisi CHPS,,,10,,,,,,,,,,,,,,,,,,,,3,4,,40,3
March 2010,Kadare CHPS,,,13,,,1,,4,,,,,1,,,,1,,1,,,1,,6,,7,
March 2010,Gowrie CHPS,,,41,,,,,,,,,,,,,,4,,1,,,,,8,,20,
March 2010,Feo CHPS,9,0,54,,,1,,,,,,,,,,,,,2,,,,,1,,29,
March 2010,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Adaboya CHPS,18,0,51,,,1,,1,,1,,,,,,,,,,,,,,4,,39,
March 2010,Zorko Health Centre,30,0,100,,,9,,,,,,,5,,,,7,,9,,,6,5,62,,202,3
March 2010,Wagliga CHPS,1,0,30,,,3,,,,,,,,,,,,,,,,,,19,,52,
March 2010,Kodorogo CHPS,,,28,,,,,,,,,,,,,,,,,,,,,1,,5,3
April 2010,Anafobisi Clinic,21,0,102,,,,,,,,,,,,,,,,,,,,,,,10,1
April 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dua  Clinic,14,0,64,,,,,,,,,,,,,,1,,,,,,,5,,41,5
April 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Bongo Hospital,40,0,306,6,,9,,3,,2,,,18,2,,,,1,1,,8,4,7,14,,54,
April 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Akolposiga CHPS,,,9,,,1,,,,,,,,,,,,,,,,,,4,,14,
April 2010,Kabre CHPS,,,18,,,,,,,,,,,,,,,,1,,,,,,,8,1
April 2010,Balungu CHPS,2,0,33,,,2,,,,,,,,,,,1,,1,,,,,13,,46,3
April 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Bongo Soe Health Centre,19,0,81,,,2,,,,,,,,,,,,,,,,,,8,,64,
April 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Boko CHPS,,,11,,,2,,5,,,,,,,,,,,,,,,,,,,4
April 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kunkua CHPS,,,16,,,,,,,,,,,,,,,,,,,,,12,,16,8
April 2010,Namoo Health Centre,23,0,130,,,2,,4,,,,,,4,,,7,,,,,3,,41,,147,2
April 2010,Vea Health Centre,26,0,55,,,1,,,,,,,,3,,,4,,3,,,,,7,,71,1
April 2010,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Atampisi CHPS,1,0,9,,,,,,,,,,,,,,,,,,,1,2,17,,37,3
April 2010,Kadare CHPS,1,0,16,,,1,,,,,,,,,,,,,,,,2,,6,,4,
April 2010,Gowrie CHPS,,,44,,,,,,,,,,,,,,8,,3,,,,,14,,26,
April 2010,Feo CHPS,6,0,51,,,1,,11,,,,,,,,,,,,,,,,3,,36,
April 2010,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Adaboya CHPS,16,0,47,,,,,,,1,,,,,,,,,,,,,,7,,45,
April 2010,Zorko Health Centre,35,0,91,,,6,,,,,,,2,5,,,12,,19,,1,3,3,76,,187,2
April 2010,Wagliga CHPS,2,0,33,,,,,,,,,,,,,,,,,,,,,29,,58,
April 2010,Kodorogo CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,9,1
May 2010,Anafobisi Clinic,26,0,91,,,2,,,,,,,,,,,,,,,,,,8,,11,3
May 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Dua  Clinic,13,0,76,,,2,,1,,1,,,,,,,,,,,,,,12,,32,7
May 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Bongo Hospital,43,0,144,6,,1,,3,,2,,,4,,,,,,2,,2,9,2,20,,2,
May 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Akolposiga CHPS,,,15,,,,,,,,,,,,,,,,,,,1,,5,,10,1
May 2010,Kabre CHPS,,,24,,,,,,,,,,,,,,,,,,,2,,,,5,2
May 2010,Balungu CHPS,1,0,24,,,2,,1,,,,8,,,,,2,,5,,,,,24,,29,2
May 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Bongo Soe Health Centre,27,0,82,,,,,,,,,,,,,,2,,,,,,,22,,47,
May 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Boko CHPS,,,12,,,2,,,,,,10,,,,,,,,,,1,,7,,19,
May 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kunkua CHPS,,,20,,,,,,,,,,,,,,,,1,,,,,5,,9,2
May 2010,Namoo Health Centre,21,0,150,,,,,1,,,,,2,4,,,,,,,,1,,44,,79,2
May 2010,Vea Health Centre,31,0,75,,,,,,,2,,,,8,,,4,,4,,,,,18,,74,1
May 2010,Beo Tanko,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Lungu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Atampisi CHPS,,,6,,,,,,,,,,,1,,,1,,,,6,,,18,,32,
May 2010,Kadare CHPS,,,16,,,3,,4,,,,,,,,,1,,,,,,,6,,8,
May 2010,Gowrie CHPS,,,21,,,,,,,,,,,,,,,,,,,,,3,,1,
May 2010,Feo CHPS,3,0,48,,,,,,,,,,,,,,4,,,,,,,5,,27,
May 2010,Abokobisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Amanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,AtansekaCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Awisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Ayelbia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Adaboya CHPS,12,0,40,,,,,4,,1,,,,,,,,,1,,,,,20,,22,
May 2010,Zorko Health Centre,30,0,110,,,6,,,,6,2,6,,,,,4,,19,,,5,,88,4,95,5
May 2010,Wagliga CHPS,,,29,,,2,,1,,,,,,,,,,,,,,,,22,,33,2
May 2010,Kodorogo CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,5,,9,3
June 2010,Anafobisi Clinic,10,0,108,,,,,,,,,,,,,,1,,1,,,,,10,,11,
June 2010,TarongoCHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Asologo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kuyelgo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Dua  Clinic,12,0,79,,,2,,1,,1,,,,,,,1,,2,,,,,28,,,
June 2010,Apatanga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Bongo Hospital,48,1,141,6,,7,,2,,1,,,7,1,,,,,,,13,3,,38,,70,
June 2010,Tangapore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Akolposiga CHPS,,,17,,,,,,,,,1,,,,,,,,,,,,4,,4,
June 2010,Kabre CHPS,,,22,,,,,,,,,,,,,,,,1,,,1,,,,2,4
June 2010,Balungu CHPS,1,0,33,,,,,,,,,,,,,,2,,,,,,,26,,36,
June 2010,Kulpelliga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Borigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Sikabisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Goo Awaa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Gamborogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Apuwongo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Bongo Soe Health Centre,27,0,104,,,,,,,,3,,1,1,,,4,,,,,2,,33,,47,
June 2010,Ayopia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Boko CHPS,1,0,9,,,1,,1,,,,,,,,,,,,,,1,,10,,10,4
June 2010,Nayorigo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Atampintin CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Nyariga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Sambolgo-moo  CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kunkua CHPS,,,18,,,,,,,,,,,,,,,,4,,,1,,17,,10,
June 2010,Namoo Health Centre,21,0,147,,,3,,3,,,,,1,4,,,1,,,,,1,,56,,64,3
